time,"P(B_JM1|XBVM1)","V(B_JM1|XBVM1)","P(B_JM2|XBVM1)","V(B_JM2|XBVM1)","P(B_JS1|XBVM1)","V(B_JS1|XBVM1)","P(B_JS2|XBVM1)","V(B_JS2|XBVM1)","V(N6|XBVM1)","V(SL1)","V(NJSL11)","I(L_PSL|XBVM1)","I(L_SL|XBVM1)","I(B_LD1)","I(B_LD12)","P(B_LD1)","V(B_LD1)","I(B_LD1)","P(B_LD2)","V(B_LD2)","I(B_LD2)","P(B_LD3)","V(B_LD3)","I(B_LD3)","P(B_LD4)","V(B_LD4)","I(B_LD4)","P(B_LD5)","V(B_LD5)","I(B_LD5)","P(B_LD6)","V(B_LD6)","I(B_LD6)","P(B_LD7)","V(B_LD7)","I(B_LD7)","P(B_LD8)","V(B_LD8)","I(B_LD8)","P(B_LD9)","V(B_LD9)","I(B_LD9)","P(B_LD10)","V(B_LD10)","I(B_LD10)","P(B_LD11)","V(B_LD11)","I(B_LD11)","P(B_LD12)","V(B_LD12)","I(B_LD12)","I(I_WL1)","I(I_BL1)","I(I_SE1)"
2.865000e-11,5.897524e+00,-8.808414e-06,3.125144e-01,4.369256e-05,2.578234e-01,1.807158e-04,-2.675982e-01,-1.505088e-04,1.353246e-04,1.338850e-04,1.115708e-05,8.750536e-07,8.750536e-07,8.750536e-07,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,-4.068179e-03,1.115708e-05,8.750536e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.866250e-11,5.897198e+00,-8.341667e-06,3.141735e-01,4.368984e-05,2.646817e-01,1.805448e-04,-2.733036e-01,-1.500174e-04,1.349730e-04,1.351044e-04,1.125870e-05,7.488564e-07,7.488564e-07,7.488564e-07,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,-3.642624e-03,1.125870e-05,7.488564e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.867500e-11,5.896890e+00,-7.865361e-06,3.158316e-01,4.364481e-05,2.715289e-01,1.801312e-04,-2.789867e-01,-1.493343e-04,1.344482e-04,1.361463e-04,1.134552e-05,6.219612e-07,6.219612e-07,6.219612e-07,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,-3.213491e-03,1.134552e-05,6.219612e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.868750e-11,5.896601e+00,-7.380114e-06,3.174873e-01,4.355763e-05,2.783559e-01,1.794762e-04,-2.846403e-01,-1.484612e-04,1.337515e-04,1.370097e-04,1.141747e-05,4.945453e-07,4.945453e-07,4.945453e-07,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,-2.781343e-03,1.141747e-05,4.945453e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.870000e-11,5.896330e+00,-6.886556e-06,3.191388e-01,4.342850e-05,2.851534e-01,1.785814e-04,-2.902571e-01,-1.473997e-04,1.328844e-04,1.376940e-04,1.147450e-05,3.667862e-07,3.667862e-07,3.667862e-07,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,-2.346746e-03,1.147450e-05,3.667862e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.871250e-11,5.896078e+00,-6.385328e-06,3.207847e-01,4.325768e-05,2.919124e-01,1.774488e-04,-2.958301e-01,-1.461517e-04,1.318485e-04,1.381988e-04,1.151657e-05,2.388610e-07,2.388610e-07,2.388610e-07,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,-1.910268e-03,1.151657e-05,2.388610e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.872500e-11,5.895845e+00,-5.877075e-06,3.224233e-01,4.304545e-05,2.986240e-01,1.760807e-04,-3.013523e-01,-1.447196e-04,1.306458e-04,1.385239e-04,1.154365e-05,1.109466e-07,1.109466e-07,1.109466e-07,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,-1.472477e-03,1.154365e-05,1.109466e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.873750e-11,5.895632e+00,-5.362453e-06,3.240530e-01,4.279215e-05,3.052792e-01,1.744795e-04,-3.068166e-01,-1.431057e-04,1.292782e-04,1.386692e-04,1.155577e-05,-1.678097e-08,-1.678097e-08,-1.678097e-08,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,-1.033942e-03,1.155577e-05,-1.678097e-08,0.000000e+00,0.000000e+00,0.000000e+00
2.875000e-11,5.895438e+00,-4.842124e-06,3.256723e-01,4.249816e-05,3.118693e-01,1.726482e-04,-3.122162e-01,-1.413127e-04,1.277481e-04,1.386352e-04,1.155293e-05,-1.441466e-07,-1.441466e-07,-1.441466e-07,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,-5.952304e-04,1.155293e-05,-1.441466e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.876250e-11,5.895264e+00,-4.316756e-06,3.272798e-01,4.216391e-05,3.183855e-01,1.705898e-04,-3.175444e-01,-1.393434e-04,1.260581e-04,1.384222e-04,1.153519e-05,-2.709766e-07,-2.709766e-07,-2.709766e-07,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,-1.569093e-04,1.153519e-05,-2.709766e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.877500e-11,5.895111e+00,-3.787020e-06,3.288737e-01,4.178986e-05,3.248193e-01,1.683078e-04,-3.227946e-01,-1.372010e-04,1.242107e-04,1.380312e-04,1.150260e-05,-3.970987e-07,-3.970987e-07,-3.970987e-07,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,2.804566e-04,1.150260e-05,-3.970987e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.878750e-11,5.894977e+00,-3.253593e-06,3.304528e-01,4.137650e-05,3.311623e-01,1.658059e-04,-3.279602e-01,-1.348888e-04,1.222090e-04,1.374630e-04,1.145525e-05,-5.223425e-07,-5.223425e-07,-5.223425e-07,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,7.163050e-04,1.145525e-05,-5.223425e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.880000e-11,5.894863e+00,-2.717155e-06,3.320154e-01,4.092439e-05,3.374062e-01,1.630882e-04,-3.330348e-01,-1.324103e-04,1.200560e-04,1.367190e-04,1.139325e-05,-6.465395e-07,-6.465395e-07,-6.465395e-07,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,1.150078e-03,1.139325e-05,-6.465395e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.881250e-11,5.894771e+00,-2.178388e-06,3.335601e-01,4.043411e-05,3.435429e-01,1.601588e-04,-3.380123e-01,-1.297691e-04,1.177549e-04,1.358004e-04,1.131670e-05,-7.695239e-07,-7.695239e-07,-7.695239e-07,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,1.581220e-03,1.131670e-05,-7.695239e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.882500e-11,5.894698e+00,-1.637975e-06,3.350854e-01,3.990628e-05,3.495645e-01,1.570224e-04,-3.428864e-01,-1.269693e-04,1.153093e-04,1.347092e-04,1.122576e-05,-8.911320e-07,-8.911320e-07,-8.911320e-07,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,2.009183e-03,1.122576e-05,-8.911320e-07,0.000000e+00,0.000000e+00,0.000000e+00
2.883750e-11,5.894646e+00,-1.096602e-06,3.365901e-01,3.934156e-05,3.554631e-01,1.536836e-04,-3.476513e-01,-1.240148e-04,1.127228e-04,1.334470e-04,1.112059e-05,-1.011203e-06,-1.011203e-06,-1.011203e-06,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,2.433423e-03,1.112059e-05,-1.011203e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.885000e-11,5.894615e+00,-5.549501e-07,3.380726e-01,3.874065e-05,3.612312e-01,1.501476e-04,-3.523012e-01,-1.209099e-04,1.099991e-04,1.320162e-04,1.100135e-05,-1.129580e-06,-1.129580e-06,-1.129580e-06,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,2.853403e-03,1.100135e-05,-1.129580e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.886250e-11,5.894604e+00,-1.370348e-08,3.395316e-01,3.810428e-05,3.668614e-01,1.464195e-04,-3.568304e-01,-1.176591e-04,1.071422e-04,1.304189e-04,1.086824e-05,-1.246108e-06,-1.246108e-06,-1.246108e-06,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,3.268593e-03,1.086824e-05,-1.246108e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.887500e-11,5.894614e+00,5.264578e-07,3.409658e-01,3.743321e-05,3.723465e-01,1.425049e-04,-3.612335e-01,-1.142670e-04,1.041562e-04,1.286578e-04,1.072148e-05,-1.360635e-06,-1.360635e-06,-1.360635e-06,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,3.678469e-03,1.072148e-05,-1.360635e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.888750e-11,5.894644e+00,1.064856e-06,3.423738e-01,3.672825e-05,3.776796e-01,1.384095e-04,-3.655053e-01,-1.107384e-04,1.010453e-04,1.267356e-04,1.056130e-05,-1.473016e-06,-1.473016e-06,-1.473016e-06,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,4.082519e-03,1.056130e-05,-1.473016e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.890000e-11,5.894695e+00,1.600818e-06,3.437545e-01,3.599024e-05,3.828538e-01,1.341392e-04,-3.696405e-01,-1.070781e-04,9.781405e-05,1.246554e-04,1.038795e-05,-1.583106e-06,-1.583106e-06,-1.583106e-06,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,4.480236e-03,1.038795e-05,-1.583106e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.891250e-11,5.894765e+00,2.133673e-06,3.451065e-01,3.522004e-05,3.878627e-01,1.297000e-04,-3.736344e-01,-1.032912e-04,9.446687e-05,1.224202e-04,1.020168e-05,-1.690767e-06,-1.690767e-06,-1.690767e-06,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,4.871127e-03,1.020168e-05,-1.690767e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.892500e-11,5.894857e+00,2.662759e-06,3.464287e-01,3.441854e-05,3.927000e-01,1.250985e-04,-3.774821e-01,-9.938302e-05,9.100845e-05,1.200334e-04,1.000278e-05,-1.795863e-06,-1.795863e-06,-1.795863e-06,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,5.254705e-03,1.000278e-05,-1.795863e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.893750e-11,5.894968e+00,3.187418e-06,3.477199e-01,3.358667e-05,3.973596e-01,1.203409e-04,-3.811793e-01,-9.535878e-05,8.744357e-05,1.174985e-04,9.791544e-06,-1.898263e-06,-1.898263e-06,-1.898263e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,5.630498e-03,9.791544e-06,-1.898263e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.895000e-11,5.895098e+00,3.706999e-06,3.489789e-01,3.272539e-05,4.018357e-01,1.154341e-04,-3.847216e-01,-9.122399e-05,8.377714e-05,1.148194e-04,9.568281e-06,-1.997842e-06,-1.997842e-06,-1.997842e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,5.998042e-03,9.568281e-06,-1.997842e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.896250e-11,5.895249e+00,4.220861e-06,3.502047e-01,3.183567e-05,4.061228e-01,1.103848e-04,-3.881049e-01,-8.698422e-05,8.001417e-05,1.119998e-04,9.333318e-06,-2.094479e-06,-2.094479e-06,-2.094479e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,6.356886e-03,9.333318e-06,-2.094479e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.897500e-11,5.895419e+00,4.728369e-06,3.513962e-01,3.091853e-05,4.102156e-01,1.052001e-04,-3.913254e-01,-8.264516e-05,7.615978e-05,1.090439e-04,9.086993e-06,-2.188056e-06,-2.188056e-06,-2.188056e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,6.706594e-03,9.086993e-06,-2.188056e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.898750e-11,5.895608e+00,5.228900e-06,3.525524e-01,2.997500e-05,4.141092e-01,9.988699e-05,-3.943793e-01,-7.821262e-05,7.221918e-05,1.059559e-04,8.829661e-06,-2.278463e-06,-2.278463e-06,-2.278463e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,7.046740e-03,8.829661e-06,-2.278463e-06,0.000000e+00,0.000000e+00,0.000000e+00
2.900000e-11,5.895816e+00,5.721839e-06,3.536722e-01,2.900613e-05,4.177987e-01,9.445287e-05,-3.972632e-01,-7.369247e-05,6.819765e-05,1.027402e-04,8.561686e-06,-2.365594e-06,-2.365594e-06,-2.365594e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,7.376914e-03,8.561686e-06,-2.365594e-06,0.000000e+00,0.000000e+00,0.000000e+00
