time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
9.760000e-11,-1.205757e-17,-8.709199e-18,1.801785e-17,-2.084385e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.770000e-11,-1.315372e-17,-1.041336e-17,1.788083e-17,-1.931096e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.780000e-11,-1.315372e-17,-1.138961e-17,1.662198e-17,-1.655347e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.790000e-11,-1.397582e-17,-1.159514e-17,1.434406e-17,-1.281974e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.800000e-11,-1.178354e-17,-1.109845e-17,1.120978e-17,-8.409473e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.810000e-11,-8.769145e-18,-1.000231e-17,7.510293e-18,-3.673792e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.820000e-11,-6.302823e-18,-8.366655e-18,3.545338e-18,1.130398e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.830000e-11,-3.836501e-18,-6.302823e-18,-3.767992e-19,5.677679e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.840000e-11,-1.096143e-18,-3.990646e-18,-4.007773e-18,9.659761e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.850000e-11,1.644215e-18,-1.541451e-18,-7.159185e-18,1.281117e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.860000e-11,4.658608e-18,8.649254e-19,-9.659761e-18,1.496920e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.870000e-11,7.947037e-18,3.048648e-18,-1.136392e-17,1.603109e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.880000e-11,8.221073e-18,4.915517e-18,-1.220316e-17,1.600540e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.890000e-11,1.123547e-17,6.397023e-18,-1.213465e-17,1.493495e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.900000e-11,1.150950e-17,7.390402e-18,-1.122690e-17,1.300814e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.910000e-11,9.865288e-18,7.810020e-18,-9.625507e-18,1.043049e-17,-4.293468e-01,8.937733e-01,8.093716e-01
9.920000e-11,7.673002e-18,7.707256e-18,-7.458911e-18,7.347584e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.930000e-11,6.028787e-18,7.030730e-18,-4.915517e-18,3.982082e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.940000e-11,5.754751e-18,5.908896e-18,-2.158032e-18,5.908896e-19,-4.293468e-01,8.937733e-01,8.093716e-01
9.950000e-11,3.562465e-18,4.521590e-18,6.251441e-19,-2.603340e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.960000e-11,1.096143e-18,3.005830e-18,3.228484e-18,-5.318007e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.970000e-11,-2.192286e-18,1.370179e-18,5.480715e-18,-7.467475e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.980000e-11,-3.288429e-18,-3.082902e-19,7.236257e-18,-8.948981e-18,-4.293468e-01,8.937733e-01,8.093716e-01
9.990000e-11,-4.932644e-18,-1.918250e-18,8.460855e-18,-9.753961e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.000000e-10,-4.110537e-18,-3.305557e-18,9.103126e-18,-9.779652e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.001000e-10,-6.302823e-18,-4.461645e-18,9.111689e-18,-9.077435e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.002000e-10,-7.398966e-18,-5.343698e-18,8.546491e-18,-7.758638e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.003000e-10,-7.124930e-18,-5.866078e-18,7.501729e-18,-6.028787e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.004000e-10,-5.206680e-18,-5.926024e-18,6.071605e-18,-4.007773e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.005000e-10,-3.288429e-18,-5.600606e-18,4.410263e-18,-1.883996e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.006000e-10,-1.918250e-18,-4.958335e-18,2.603340e-18,2.397813e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.007000e-10,-1.918250e-18,-4.093409e-18,7.792892e-19,2.286486e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.008000e-10,0.000000e+00,-2.971575e-18,-9.762524e-19,4.050591e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.009000e-10,1.096143e-18,-1.721287e-18,-2.551958e-18,5.463588e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.010000e-10,2.740358e-18,-5.651988e-19,-3.853628e-18,6.465532e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.011000e-10,2.740358e-18,4.709990e-19,-4.804190e-18,7.005039e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.012000e-10,4.658608e-18,1.318797e-18,-5.343698e-18,7.064985e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.013000e-10,4.658608e-18,1.986759e-18,-5.514970e-18,6.645368e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.014000e-10,4.384572e-18,2.474886e-18,-5.292316e-18,5.814697e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.015000e-10,4.384572e-18,2.774612e-18,-4.692863e-18,4.718553e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.016000e-10,2.192286e-18,2.877376e-18,-3.759428e-18,3.408320e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.017000e-10,3.288429e-18,2.885939e-18,-2.577649e-18,1.943941e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.018000e-10,2.466322e-18,2.723231e-18,-1.241725e-18,4.196173e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.019000e-10,1.644215e-18,2.423504e-18,1.198907e-19,-9.676888e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.020000e-10,5.480715e-19,1.952505e-18,1.430124e-18,-2.140904e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.021000e-10,-8.221073e-19,1.361615e-18,2.594776e-18,-2.997266e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.022000e-10,-2.740358e-18,7.022167e-19,3.571029e-18,-3.528211e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.023000e-10,-1.918250e-18,-3.425447e-20,4.307500e-18,-3.742301e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.024000e-10,-1.918250e-18,-8.306709e-19,4.735681e-18,-3.622410e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.025000e-10,-3.014394e-18,-1.627087e-18,4.778499e-18,-3.159975e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.026000e-10,-3.014394e-18,-2.329304e-18,4.478772e-18,-2.432067e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.027000e-10,-2.192286e-18,-2.877376e-18,3.870755e-18,-1.558578e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.028000e-10,-1.644215e-18,-3.245611e-18,3.057212e-18,-6.080169e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.029000e-10,-8.221073e-19,-3.391193e-18,2.072396e-18,3.168539e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.030000e-10,2.740358e-19,-3.322684e-18,9.762524e-19,1.233161e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.031000e-10,5.480715e-19,-3.082902e-18,-1.284543e-19,2.046705e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.032000e-10,2.740358e-19,-2.646158e-18,-1.138961e-18,2.637594e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.033000e-10,2.466322e-18,-2.046705e-18,-1.952505e-18,2.988703e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.034000e-10,1.370179e-18,-1.353052e-18,-2.551958e-18,3.159975e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.035000e-10,2.192286e-18,-6.337077e-19,-2.954448e-18,3.168539e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.036000e-10,1.644215e-18,0.000000e+00,-3.159975e-18,3.022957e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.037000e-10,1.370179e-18,5.566352e-19,-3.168539e-18,2.723231e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.038000e-10,2.192286e-18,1.019071e-18,-2.980139e-18,2.269359e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.039000e-10,1.644215e-18,1.353052e-18,-2.611903e-18,1.669905e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.040000e-10,1.370179e-18,1.592833e-18,-2.106650e-18,1.010507e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.041000e-10,1.096143e-18,1.746978e-18,-1.490070e-18,2.825994e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.042000e-10,5.480715e-19,1.764105e-18,-8.221073e-19,-4.538718e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.043000e-10,0.000000e+00,1.592833e-18,-1.455815e-19,-1.147525e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.044000e-10,2.740358e-19,1.318797e-18,4.881262e-19,-1.729851e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.045000e-10,2.740358e-19,9.591252e-19,1.079016e-18,-2.115214e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.046000e-10,-1.918250e-18,5.138171e-19,1.541451e-18,-2.303613e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.047000e-10,-8.221073e-19,5.138171e-20,1.849741e-18,-2.295050e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.048000e-10,-1.644215e-18,-4.453081e-19,2.021014e-18,-2.089523e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.049000e-10,-1.096143e-18,-8.563618e-19,2.132341e-18,-1.729851e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.050000e-10,-8.221073e-19,-1.216034e-18,2.132341e-18,-1.216034e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.051000e-10,-1.644215e-18,-1.532888e-18,1.995323e-18,-6.165805e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.052000e-10,-1.096143e-18,-1.695596e-18,1.746978e-18,-4.281809e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.053000e-10,-8.221073e-19,-1.772669e-18,1.395870e-18,5.052535e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.054000e-10,5.480715e-19,-1.755542e-18,9.848161e-19,1.044761e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.055000e-10,0.000000e+00,-1.618524e-18,5.823260e-19,1.541451e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.056000e-10,1.096143e-18,-1.395870e-18,2.397813e-19,1.926814e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.057000e-10,1.096143e-18,-1.130398e-18,-2.569085e-20,2.192286e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.058000e-10,1.370179e-18,-8.135437e-19,-2.312177e-19,2.346431e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.059000e-10,1.644215e-18,-5.052535e-19,-4.196173e-19,2.440631e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.060000e-10,1.096143e-18,-2.140904e-19,-5.823260e-19,2.397813e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.061000e-10,5.480715e-19,6.850894e-20,-7.450348e-19,2.243668e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.062000e-10,1.096143e-18,3.425447e-19,-8.906163e-19,2.055268e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.063000e-10,1.370179e-18,5.737624e-19,-1.010507e-18,1.875432e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.064000e-10,1.644215e-18,7.364711e-19,-1.087579e-18,1.644215e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.065000e-10,1.096143e-18,8.563618e-19,-1.113270e-18,1.378742e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.066000e-10,-5.480715e-19,9.591252e-19,-1.053325e-18,1.053325e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.067000e-10,0.000000e+00,9.933797e-19,-9.334344e-19,7.279075e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.068000e-10,0.000000e+00,9.762524e-19,-7.535984e-19,4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.069000e-10,0.000000e+00,9.077435e-19,-5.480715e-19,1.883996e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.070000e-10,0.000000e+00,7.792892e-19,-2.825994e-19,-7.707256e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.071000e-10,0.000000e+00,5.737624e-19,8.563618e-21,-3.082902e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.072000e-10,0.000000e+00,3.082902e-19,2.997266e-19,-4.624354e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.073000e-10,0.000000e+00,1.712724e-20,5.823260e-19,-5.309443e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.074000e-10,-1.096143e-18,-2.654722e-19,8.306709e-19,-5.395079e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.075000e-10,0.000000e+00,-4.709990e-19,1.044761e-18,-4.881262e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.076000e-10,5.480715e-19,-5.994533e-19,1.198907e-18,-4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.077000e-10,2.740358e-19,-6.679622e-19,1.301670e-18,-3.596720e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.078000e-10,2.740358e-19,-6.936531e-19,1.335924e-18,-2.740358e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.079000e-10,2.740358e-19,-6.679622e-19,1.301670e-18,-1.627087e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.080000e-10,2.740358e-19,-5.908896e-19,1.224597e-18,-4.281809e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.081000e-10,2.740358e-19,-4.624354e-19,1.104707e-18,6.850894e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.082000e-10,2.740358e-19,-3.254175e-19,9.334344e-19,2.226541e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.083000e-10,2.740358e-19,-1.627087e-19,7.022167e-19,4.367445e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.084000e-10,-8.221073e-19,0.000000e+00,4.795626e-19,7.450348e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.085000e-10,-8.221073e-19,1.541451e-19,2.569085e-19,1.079016e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.086000e-10,0.000000e+00,2.997266e-19,6.850894e-20,1.353052e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.087000e-10,-5.480715e-19,4.196173e-19,-9.419980e-20,1.550015e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.088000e-10,2.740358e-19,4.966898e-19,-2.654722e-19,1.687033e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.089000e-10,1.096143e-18,5.309443e-19,-3.939264e-19,1.721287e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.090000e-10,1.096143e-18,4.367445e-19,-4.709990e-19,1.635651e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.091000e-10,2.466322e-18,2.397813e-19,-4.966898e-19,1.438688e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.092000e-10,5.480715e-19,-2.569085e-20,-4.795626e-19,1.181779e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.093000e-10,1.370179e-18,-2.997266e-19,-3.939264e-19,9.163071e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.094000e-10,-5.480715e-19,-5.052535e-19,-2.226541e-19,6.508350e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.095000e-10,0.000000e+00,-6.850894e-19,-4.281809e-20,3.853628e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.096000e-10,0.000000e+00,-8.563618e-19,1.455815e-19,1.284543e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.097000e-10,0.000000e+00,-1.010507e-18,3.254175e-19,-1.198907e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.098000e-10,0.000000e+00,-1.156088e-18,4.709990e-19,-3.254175e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.099000e-10,0.000000e+00,-1.293106e-18,6.251441e-19,-4.624354e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.100000e-10,0.000000e+00,-1.438688e-18,7.707256e-19,-5.480715e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.101000e-10,0.000000e+00,-1.567142e-18,9.077435e-19,-6.251441e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.102000e-10,0.000000e+00,-1.687033e-18,1.044761e-18,-7.107803e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.103000e-10,0.000000e+00,-1.764105e-18,1.164652e-18,-7.878528e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.104000e-10,0.000000e+00,-1.712724e-18,1.267415e-18,-8.477982e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.105000e-10,0.000000e+00,-1.532888e-18,1.327361e-18,-9.077435e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.106000e-10,0.000000e+00,-1.267415e-18,1.404433e-18,-9.591252e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.107000e-10,0.000000e+00,-9.591252e-19,1.464379e-18,-1.001943e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.108000e-10,0.000000e+00,-5.737624e-19,1.455815e-18,-1.019071e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.109000e-10,0.000000e+00,-1.883996e-19,1.318797e-18,-1.044761e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.110000e-10,0.000000e+00,1.027634e-19,1.121834e-18,-1.044761e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.111000e-10,0.000000e+00,3.425447e-19,8.563618e-19,-1.036198e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.112000e-10,-1.096143e-18,4.966898e-19,5.651988e-19,-9.505616e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.113000e-10,0.000000e+00,5.737624e-19,2.740358e-19,-7.964165e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.114000e-10,-5.480715e-19,6.080169e-19,-8.563618e-21,-4.966898e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.115000e-10,-8.221073e-19,5.138171e-19,-2.483449e-19,-7.707256e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.116000e-10,-1.096143e-18,4.024900e-19,-4.795626e-19,3.939264e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.117000e-10,5.480715e-19,2.654722e-19,-6.422713e-19,8.221073e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.118000e-10,0.000000e+00,5.138171e-20,-7.279075e-19,1.164652e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.119000e-10,0.000000e+00,-2.397813e-19,-7.107803e-19,1.430124e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.120000e-10,0.000000e+00,-5.480715e-19,-6.422713e-19,1.644215e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.121000e-10,0.000000e+00,-7.964165e-19,-5.309443e-19,1.849741e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.122000e-10,0.000000e+00,-1.019071e-18,-3.511083e-19,2.046705e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.123000e-10,0.000000e+00,-1.207470e-18,-1.113270e-19,2.183723e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.124000e-10,0.000000e+00,-1.258852e-18,1.883996e-19,2.235104e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.125000e-10,1.096143e-18,-1.190343e-18,4.966898e-19,2.132341e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.126000e-10,1.096143e-18,-1.001943e-18,8.221073e-19,1.918250e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.127000e-10,1.370179e-18,-7.107803e-19,1.121834e-18,1.635651e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.128000e-10,1.644215e-18,-4.196173e-19,1.310234e-18,1.335924e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.129000e-10,1.096143e-18,-1.284543e-19,1.370179e-18,1.036198e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.130000e-10,-5.480715e-19,6.850894e-20,1.395870e-18,6.765258e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.131000e-10,1.096143e-18,2.483449e-19,1.335924e-18,2.825994e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.132000e-10,1.096143e-18,3.425447e-19,1.233161e-18,-1.370179e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.133000e-10,2.740358e-19,3.767992e-19,1.121834e-18,-5.737624e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.134000e-10,5.480715e-19,3.254175e-19,1.001943e-18,-9.762524e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.135000e-10,5.480715e-19,2.312177e-19,8.820526e-19,-1.318797e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.136000e-10,5.480715e-19,1.284543e-19,7.621620e-19,-1.558578e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.137000e-10,5.480715e-19,-8.563618e-21,6.080169e-19,-1.695596e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.138000e-10,-1.644215e-18,-1.370179e-19,4.453081e-19,-1.661342e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.139000e-10,-1.644215e-18,-1.883996e-19,2.654722e-19,-1.472942e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.140000e-10,-1.096143e-18,-2.397813e-19,7.707256e-20,-1.156088e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.141000e-10,-8.221073e-19,-2.911630e-19,-8.563618e-20,-7.193439e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.142000e-10,-5.480715e-19,-2.911630e-19,-2.140904e-19,-2.140904e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.143000e-10,0.000000e+00,-2.397813e-19,-3.339811e-19,2.825994e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.144000e-10,5.480715e-19,-1.284543e-19,-3.596720e-19,7.535984e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.145000e-10,2.740358e-19,-5.138171e-20,-3.425447e-19,1.207470e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.146000e-10,2.740358e-19,1.712724e-20,-2.825994e-19,1.618524e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.147000e-10,2.740358e-19,3.425447e-20,-2.055268e-19,1.952505e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.148000e-10,2.740358e-19,1.712724e-20,-1.027634e-19,2.226541e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.149000e-10,2.740358e-19,2.569085e-20,4.281809e-20,2.372122e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.150000e-10,1.370179e-18,3.425447e-20,2.226541e-19,2.346431e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.151000e-10,1.370179e-18,2.569085e-20,3.853628e-19,2.183723e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.152000e-10,1.644215e-18,8.563618e-21,5.480715e-19,1.892560e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.153000e-10,2.192286e-18,8.563618e-21,7.193439e-19,1.558578e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.154000e-10,5.480715e-19,8.563618e-21,8.906163e-19,1.190343e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.155000e-10,1.370179e-18,1.712724e-20,1.044761e-18,8.477982e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.156000e-10,-5.480715e-19,2.569085e-20,1.113270e-18,5.052535e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.157000e-10,0.000000e+00,8.563618e-21,1.113270e-18,1.627087e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.158000e-10,0.000000e+00,-6.850894e-20,1.061889e-18,-1.455815e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.159000e-10,0.000000e+00,-1.883996e-19,9.762524e-19,-4.453081e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.160000e-10,0.000000e+00,-2.312177e-19,8.392346e-19,-7.022167e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.161000e-10,0.000000e+00,-2.312177e-19,6.936531e-19,-8.563618e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.162000e-10,0.000000e+00,-2.312177e-19,5.395079e-19,-9.163071e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.163000e-10,0.000000e+00,-2.140904e-19,3.767992e-19,-9.334344e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.164000e-10,0.000000e+00,-1.969632e-19,2.140904e-19,-9.505616e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.165000e-10,0.000000e+00,-1.712724e-19,5.138171e-20,-9.762524e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.166000e-10,0.000000e+00,-1.455815e-19,-1.113270e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.167000e-10,0.000000e+00,-1.284543e-19,-2.569085e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.168000e-10,0.000000e+00,-1.455815e-19,-3.939264e-19,-9.848161e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.169000e-10,0.000000e+00,-1.455815e-19,-4.624354e-19,-9.933797e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.170000e-10,0.000000e+00,-1.198907e-19,-5.052535e-19,-1.010507e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.171000e-10,0.000000e+00,-8.563618e-20,-5.480715e-19,-1.019071e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.172000e-10,0.000000e+00,-5.138171e-20,-5.737624e-19,-1.036198e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.173000e-10,0.000000e+00,-8.563618e-21,-5.994533e-19,-1.061889e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.174000e-10,0.000000e+00,3.425447e-20,-6.251441e-19,-1.087579e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.175000e-10,0.000000e+00,6.850894e-20,-6.508350e-19,-1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.176000e-10,0.000000e+00,1.027634e-19,-6.850894e-19,-1.130398e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.177000e-10,0.000000e+00,1.370179e-19,-7.193439e-19,-1.104707e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.178000e-10,-1.096143e-18,1.627087e-19,-7.792892e-19,-1.027634e-18,-4.293468e-01,8.937733e-01,8.093716e-01
1.179000e-10,0.000000e+00,1.969632e-19,-8.306709e-19,-9.077435e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.180000e-10,5.480715e-19,2.312177e-19,-8.820526e-19,-6.936531e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.181000e-10,-8.221073e-19,1.883996e-19,-8.477982e-19,-4.110537e-19,-4.293468e-01,8.937733e-01,8.093716e-01
1.182000e-10,-8.221073e-19,1.883996e-19,-7.022167e-19,-4.281809e-20,-4.293468e-01,8.937733e-01,8.093716e-01
1.183000e-10,-1.096143e-18,1.627087e-19,-4.966898e-19,3.596720e-19,-4.293468e-01,8.937733e-01,8.093716e-01
