time,"V(OUT1)","V(B1|XDCSFQ)","V(B2|XDCSFQ)","V(B3|XDCSFQ)","P(B1|XDCSFQ)","P(B2|XDCSFQ)","P(B3|XDCSFQ)"
9.940000e-11,-6.901450e-11,-6.108685e-11,1.029100e-10,-1.257619e-10,-6.712532e+00,7.176959e+00,7.092557e+00
9.950000e-11,-7.743730e-11,-9.258471e-11,9.367721e-11,-1.176100e-10,-6.712532e+00,7.176959e+00,7.092557e+00
9.960000e-11,-8.026481e-11,-1.158245e-10,7.878080e-11,-1.021759e-10,-6.712532e+00,7.176959e+00,7.092557e+00
9.970000e-11,-7.763721e-11,-1.296259e-10,5.961462e-11,-8.090968e-11,-6.712532e+00,7.176959e+00,7.092557e+00
9.980000e-11,-7.004690e-11,-1.335414e-10,3.776326e-11,-5.556110e-11,-6.712532e+00,7.176959e+00,7.092557e+00
9.990000e-11,-5.828520e-11,-1.278471e-10,1.488157e-11,-2.804570e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.000000e-10,-4.337235e-11,-1.134829e-10,-7.422110e-12,-3.081789e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.001000e-10,-2.647656e-11,-9.194842e-11,-2.769111e-11,2.580805e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.002000e-10,-8.827994e-12,-6.516561e-11,-4.470798e-11,4.867670e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.003000e-10,8.366106e-12,-3.531845e-11,-5.755944e-11,6.698310e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.004000e-10,2.399987e-11,-4.683649e-12,-6.567627e-11,7.979236e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.005000e-10,3.713573e-11,2.453587e-11,-6.884702e-11,8.658831e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.006000e-10,4.705633e-11,5.036272e-11,-6.720662e-11,8.728236e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.007000e-10,5.329875e-11,7.117211e-11,-6.120249e-11,8.219357e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.008000e-10,5.566986e-11,8.578667e-11,-5.154210e-11,7.200300e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.009000e-10,5.424297e-11,9.353401e-11,-3.912681e-11,5.768689e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.010000e-10,4.933711e-11,9.426519e-11,-2.497755e-11,4.043447e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.011000e-10,4.148128e-11,8.833498e-11,-1.015786e-11,2.155662e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.012000e-10,3.136703e-11,7.654757e-11,4.300202e-12,2.392174e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.013000e-10,1.979326e-11,6.007355e-11,1.746270e-11,-1.578200e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.014000e-10,7.607099e-12,4.034572e-11,2.854890e-11,-3.183129e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.015000e-10,-4.354683e-12,1.894251e-11,3.697214e-11,-4.482940e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.016000e-10,-1.532010e-11,-2.532220e-12,4.236459e-11,-5.410663e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.017000e-10,-2.462886e-11,-2.256398e-11,4.458573e-11,-5.927828e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.018000e-10,-3.176903e-11,-3.982945e-11,4.371495e-11,-6.025261e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.019000e-10,-3.640174e-11,-5.327863e-11,4.003015e-11,-5.721903e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.020000e-10,-3.837307e-11,-6.219285e-11,3.397473e-11,-5.061849e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.021000e-10,-3.771293e-11,-6.621574e-11,2.611606e-11,-4.109920e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.022000e-10,-3.462207e-11,-6.535684e-11,1.709890e-11,-2.946143e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.023000e-10,-2.944862e-11,-5.996895e-11,7.597190e-12,-1.659572e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.024000e-10,-2.265623e-11,-5.070264e-11,-1.732477e-12,-3.418920e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.025000e-10,-1.478679e-11,-3.844238e-11,-1.029268e-11,9.187457e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.026000e-10,-6.420150e-12,-2.422999e-11,-1.757994e-11,2.043290e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.027000e-10,1.866217e-12,-9.181577e-12,-2.321072e-11,2.966409e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.028000e-10,9.534891e-12,5.595738e-12,-2.693751e-11,3.639928e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.029000e-10,1.612125e-11,1.908136e-11,-2.865486e-11,4.034935e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.030000e-10,2.125953e-11,3.040794e-11,-2.839556e-11,4.142489e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.031000e-10,2.470074e-11,3.891314e-11,-2.631824e-11,3.972985e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.032000e-10,2.632191e-11,4.417375e-11,-2.268757e-11,3.554287e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.033000e-10,2.612646e-11,4.602076e-11,-1.784922e-11,2.928839e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.034000e-10,2.423634e-11,4.453559e-11,-1.220137e-11,2.149999e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.035000e-10,2.087686e-11,4.002883e-11,-6.165141e-12,1.277888e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.036000e-10,1.635573e-11,3.300407e-11,-1.557168e-13,3.750470e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.037000e-10,1.103791e-11,2.411042e-11,5.443876e-12,-4.977864e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.038000e-10,5.318359e-12,1.408768e-11,1.030490e-11,-1.285530e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.039000e-10,-4.055905e-13,3.708557e-12,1.416987e-11,-1.942003e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.040000e-10,-5.760298e-12,-6.277824e-12,1.686359e-11,-2.432385e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.041000e-10,-1.041876e-11,-1.519715e-11,1.829818e-11,-2.734796e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.042000e-10,-1.411908e-11,-2.249266e-11,1.847207e-11,-2.840921e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.043000e-10,-1.667762e-11,-2.775684e-11,1.746361e-11,-2.755728e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.044000e-10,-1.799623e-11,-3.075062e-11,1.542016e-11,-2.496327e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.045000e-10,-1.806343e-11,-3.140942e-11,1.254362e-11,-2.090121e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.046000e-10,-1.694993e-11,-2.983651e-11,9.073631e-12,-1.572390e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.047000e-10,-1.479909e-11,-2.628499e-11,5.269769e-12,-9.835213e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.048000e-10,-1.181309e-11,-2.113031e-11,1.393787e-12,-3.660753e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.049000e-10,-8.236356e-12,-1.483601e-11,-2.306866e-12,2.381126e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.050000e-10,-4.336969e-12,-7.915440e-12,-5.613389e-12,7.906013e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.051000e-10,-3.879316e-13,-8.924218e-13,-8.347091e-12,1.258631e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.052000e-10,3.350955e-12,5.736183e-12,-1.037750e-11,1.616903e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.053000e-10,6.649147e-12,1.153361e-11,-1.162688e-11,1.848765e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.054000e-10,9.318554e-12,1.614991e-11,-1.207118e-11,1.946766e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.055000e-10,1.122323e-11,1.934079e-11,-1.173759e-11,1.912580e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.056000e-10,1.228503e-11,2.097776e-11,-1.069919e-11,1.756344e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.057000e-10,1.248521e-11,2.104950e-11,-9.067166e-12,1.495491e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.058000e-10,1.186210e-11,1.965483e-11,-6.981368e-12,1.153180e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.059000e-10,1.050512e-11,1.698846e-11,-4.599735e-12,7.564521e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.060000e-10,8.546007e-12,1.332091e-11,-2.087486e-12,3.342489e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.061000e-10,6.147683e-12,8.974480e-12,3.933718e-13,-8.457431e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.062000e-10,3.491856e-12,4.297160e-12,2.693577e-12,-4.731063e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.063000e-10,7.660922e-13,-3.634598e-13,4.684702e-12,-8.080020e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.064000e-10,-1.848628e-12,-4.684506e-12,6.265425e-12,-1.070776e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.065000e-10,-4.189286e-12,-8.388737e-12,7.365760e-12,-1.248704e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.066000e-10,-6.120278e-12,-1.126083e-11,7.949133e-12,-1.335299e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.067000e-10,-7.540566e-12,-1.315818e-11,8.012345e-12,-1.330361e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.068000e-10,-8.388174e-12,-1.401592e-11,7.583585e-12,-1.239607e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.069000e-10,-8.641850e-12,-1.384603e-11,6.718726e-12,-1.073961e-11,-6.712532e+00,7.176959e+00,7.092557e+00
1.070000e-10,-8.320055e-12,-1.273122e-11,5.496251e-12,-8.485303e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.071000e-10,-7.477402e-12,-1.081420e-11,4.011192e-12,-5.813905e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.072000e-10,-6.198994e-12,-8.283565e-12,2.368501e-12,-2.922429e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.073000e-10,-4.593146e-12,-5.357388e-12,6.762522e-13,-1.049908e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.074000e-10,-2.782993e-12,-2.265929e-12,-9.608974e-13,2.732654e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.075000e-10,-8.976623e-13,7.652829e-13,-2.447660e-12,5.139765e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.076000e-10,9.364000e-13,3.530850e-12,-3.703162e-12,7.075006e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.077000e-10,2.603423e-12,5.858393e-12,-4.664856e-12,8.440885e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.078000e-10,4.005210e-12,7.618207e-12,-5.291150e-12,9.182272e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.079000e-10,5.066400e-12,8.729241e-12,-5.562677e-12,9.287476e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.080000e-10,5.738024e-12,9.161244e-12,-5.482207e-12,8.786461e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.081000e-10,5.999128e-12,8.933196e-12,-5.073287e-12,7.746501e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.082000e-10,5.856502e-12,8.108424e-12,-4.377756e-12,6.265692e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.083000e-10,5.342601e-12,6.786961e-12,-3.452332e-12,4.464862e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.084000e-10,4.512032e-12,5.095910e-12,-2.364517e-12,2.478495e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.085000e-10,3.436676e-12,3.178622e-12,-1.188079e-12,4.453023e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.086000e-10,2.200128e-12,1.183540e-12,1.601902e-15,-1.500934e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.087000e-10,8.915721e-13,-7.464848e-13,1.132056e-12,-3.239670e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.088000e-10,-4.002457e-13,-2.483689e-12,2.137864e-12,-4.670588e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.089000e-10,-1.592731e-12,-3.923134e-12,2.964196e-12,-5.718885e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.090000e-10,-2.614396e-12,-4.988266e-12,3.569568e-12,-6.338628e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.091000e-10,-3.408887e-12,-5.634082e-12,3.927694e-12,-6.514058e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.092000e-10,-3.937675e-12,-5.847853e-12,4.028371e-12,-6.258902e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.093000e-10,-4.181580e-12,-5.647551e-12,3.877373e-12,-5.613817e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.094000e-10,-4.140909e-12,-5.078259e-12,3.495410e-12,-4.642268e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.095000e-10,-3.834317e-12,-4.206965e-12,2.916249e-12,-3.425168e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.096000e-10,-3.296578e-12,-3.116249e-12,2.184131e-12,-2.054704e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.097000e-10,-2.575425e-12,-1.897364e-12,1.350675e-12,-6.277853e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.098000e-10,-1.727758e-12,-6.432690e-13,4.714548e-13,7.604425e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.099000e-10,-8.154778e-13,5.579209e-13,-3.975172e-13,2.022609e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.100000e-10,9.883703e-14,1.628622e-12,-1.203208e-12,3.084300e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.101000e-10,9.559157e-13,2.506292e-12,-1.898667e-12,3.888120e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.102000e-10,1.703527e-12,3.146533e-12,-2.445647e-12,4.396439e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.103000e-10,2.299364e-12,3.524695e-12,-2.816602e-12,4.592723e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.104000e-10,2.713287e-12,3.635978e-12,-2.995957e-12,4.481432e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.105000e-10,2.928576e-12,3.494152e-12,-2.980607e-12,4.086589e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.106000e-10,2.942241e-12,3.129102e-12,-2.779628e-12,3.449164e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.107000e-10,2.764495e-12,2.583461e-12,-2.413254e-12,2.623516e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.108000e-10,2.417333e-12,1.908637e-12,-1.911204e-12,1.673173e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.109000e-10,1.932513e-12,1.160575e-12,-1.310480e-12,6.662466e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.110000e-10,1.348936e-12,3.955513e-13,-6.527890e-13,-3.291941e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.111000e-10,7.097527e-13,-3.336925e-13,1.822870e-14,-1.249497e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.112000e-10,5.937588e-14,-9.812491e-13,6.598049e-13,-2.039285e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.113000e-10,-5.594846e-13,-1.510589e-12,1.232691e-12,-2.654576e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.114000e-10,-1.108481e-12,-1.896245e-12,1.703492e-12,-3.064997e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.115000e-10,-1.555828e-12,-2.124588e-12,2.046558e-12,-3.255018e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.116000e-10,-1.878075e-12,-2.193724e-12,2.245309e-12,-3.224156e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.117000e-10,-2.061089e-12,-2.112600e-12,2.292958e-12,-2.986205e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.118000e-10,-2.100524e-12,-1.899446e-12,2.192572e-12,-2.567589e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.119000e-10,-2.001540e-12,-1.579719e-12,1.956518e-12,-2.004993e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.120000e-10,-1.777979e-12,-1.183745e-12,1.605331e-12,-1.342451e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.121000e-10,-1.451026e-12,-7.442353e-13,1.166097e-12,-6.281221e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.122000e-10,-1.047391e-12,-2.938786e-13,6.704861e-13,8.903099e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.123000e-10,-5.973388e-13,1.368544e-13,1.525469e-13,7.624448e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.124000e-10,-1.325325e-13,5.215450e-13,-3.535629e-13,1.350833e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.125000e-10,3.161014e-13,8.392151e-13,-8.157774e-13,1.820573e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.126000e-10,7.203217e-13,1.075218e-12,-1.206110e-12,2.147480e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.127000e-10,1.056259e-12,1.221614e-12,-1.502304e-12,2.317872e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.128000e-10,1.305732e-12,1.277061e-12,-1.689058e-12,2.328909e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.129000e-10,1.457134e-12,1.246271e-12,-1.758751e-12,2.188215e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.130000e-10,1.505813e-12,1.139111e-12,-1.711647e-12,1.912838e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.131000e-10,1.454034e-12,9.694571e-13,-1.555577e-12,1.527663e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.132000e-10,1.310450e-12,7.538855e-13,-1.305141e-12,1.063397e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.133000e-10,1.089213e-12,5.103249e-13,-9.804962e-13,5.542767e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.134000e-10,8.087870e-13,2.567541e-13,-6.058299e-13,3.567766e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.135000e-10,4.904890e-13,1.003131e-14,-2.076239e-13,-4.582403e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.136000e-10,1.570028e-13,-2.150785e-13,1.871661e-13,-8.966819e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.137000e-10,-1.691985e-13,-4.066358e-13,5.528961e-13,-1.254038e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.138000e-10,-4.672924e-13,-5.559963e-13,8.668618e-13,-1.511283e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.139000e-10,-7.193461e-13,-6.580135e-13,1.110674e-12,-1.656867e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.140000e-10,-9.113772e-13,-7.109923e-13,1.271297e-12,-1.687086e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.141000e-10,-1.034018e-12,-7.164268e-13,1.341693e-12,-1.605923e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.142000e-10,-1.082889e-12,-6.785619e-13,1.321047e-12,-1.424392e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.143000e-10,-1.058659e-12,-6.038303e-13,1.214569e-12,-1.159469e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.144000e-10,-9.667017e-13,-5.002170e-13,1.032913e-12,-8.326842e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.145000e-10,-8.165214e-13,-3.765999e-13,7.912444e-13,-4.684914e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.146000e-10,-6.209212e-13,-2.421153e-13,5.080611e-13,-9.252889e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.147000e-10,-3.949974e-13,-1.055828e-13,2.038274e-13,2.701072e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.148000e-10,-1.550516e-13,2.497915e-14,-1.004609e-13,5.964686e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.149000e-10,8.255273e-14,1.427290e-13,-3.846915e-13,8.671389e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.150000e-10,3.024478e-13,2.422606e-13,-6.309343e-13,1.067320e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.151000e-10,4.911949e-13,3.197441e-13,-8.245421e-13,1.187560e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.152000e-10,6.381087e-13,3.729570e-13,-9.549876e-13,1.224103e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.153000e-10,7.357466e-13,4.012203e-13,-1.016391e-12,1.178840e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.154000e-10,7.802829e-13,4.052567e-13,-1.007716e-12,1.058903e-12,-6.712532e+00,7.176959e+00,7.092557e+00
1.155000e-10,7.715422e-13,3.869912e-13,-9.326318e-13,8.759397e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.156000e-10,7.128569e-13,3.493151e-13,-7.990693e-13,6.451159e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.157000e-10,6.106306e-13,2.958308e-13,-6.185090e-13,3.839552e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.158000e-10,4.737662e-13,2.305954e-13,-4.050613e-13,1.110736e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.159000e-10,3.130059e-13,1.578771e-13,-1.744098e-13,-1.550915e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.160000e-10,1.400827e-13,8.193321e-14,5.730646e-14,-3.974775e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.161000e-10,-3.307283e-14,6.817256e-15,2.745927e-13,-6.014417e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.162000e-10,-1.951266e-13,-6.378125e-14,4.636086e-13,-7.555973e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.163000e-10,-3.360468e-13,-1.266637e-13,6.130231e-13,-8.523939e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.164000e-10,-4.477087e-13,-1.792158e-13,7.146629e-13,-8.884185e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.165000e-10,-5.242940e-13,-2.194711e-13,7.639214e-13,-8.644101e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.166000e-10,-5.626174e-13,-2.461459e-13,7.599089e-13,-7.850014e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.167000e-10,-5.621153e-13,-2.586481e-13,7.053464e-13,-6.582198e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.168000e-10,-5.248289e-13,-2.570629e-13,6.062205e-13,-4.947891e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.169000e-10,-4.550879e-13,-2.421178e-13,4.712344e-13,-3.072921e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.170000e-10,-3.591294e-13,-2.151278e-13,3.110978e-13,-1.092510e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.171000e-10,-2.445758e-13,-1.779220e-13,1.377169e-13,8.580638e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.172000e-10,-1.199137e-13,-1.327524e-13,-3.666313e-14,2.652353e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.173000e-10,6.182247e-15,-8.218973e-14,-2.002979e-13,4.180585e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.174000e-10,1.253571e-13,-2.900353e-14,-3.427124e-13,5.356031e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.175000e-10,2.301572e-13,2.396469e-14,-4.553487e-13,6.119531e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.176000e-10,3.144506e-13,7.393553e-14,-5.320540e-13,6.441991e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.177000e-10,3.737673e-13,1.183254e-13,-5.693839e-13,6.324774e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.178000e-10,4.054765e-13,1.548741e-13,-5.667091e-13,5.798066e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.179000e-10,4.089447e-13,1.817607e-13,-5.261251e-13,4.917438e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.180000e-10,3.853842e-13,1.976995e-13,-4.521832e-13,3.758897e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.181000e-10,3.377326e-13,2.020112e-13,-3.514664e-13,2.412854e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.182000e-10,2.703703e-13,1.946630e-13,-2.320483e-13,9.774433e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.183000e-10,1.887405e-13,1.762736e-13,-1.028767e-13,-4.483255e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.184000e-10,9.893788e-14,1.480820e-13,2.687346e-14,-1.771134e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.185000e-10,7.287159e-15,1.118800e-13,1.484318e-13,-2.909205e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.186000e-10,-8.009737e-14,6.991045e-14,2.540063e-13,-3.797115e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.187000e-10,-1.576780e-13,2.473761e-14,3.372633e-13,-4.389257e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.188000e-10,-2.208684e-13,-2.090482e-14,3.936862e-13,-4.661852e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.189000e-10,-2.662532e-13,-6.427703e-14,4.207932e-13,-4.613394e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.190000e-10,-2.917714e-13,-1.027998e-13,4.182059e-13,-4.263612e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.191000e-10,-2.967851e-13,-1.342127e-13,3.875727e-13,-3.651086e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.192000e-10,-2.819938e-13,-1.567126e-13,3.323580e-13,-2.829747e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.193000e-10,-2.494208e-13,-1.690663e-13,2.575163e-13,-1.864524e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.194000e-10,-2.021419e-13,-1.706842e-13,1.690847e-13,-8.264956e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.195000e-10,-1.440069e-13,-1.616557e-13,7.371892e-14,2.121141e-14,-6.712532e+00,7.176959e+00,7.092557e+00
1.196000e-10,-7.943311e-14,-1.427380e-13,-2.178839e-14,1.182767e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.197000e-10,-1.299806e-14,-1.153047e-13,-1.109756e-13,2.024945e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.198000e-10,5.082596e-14,-8.125171e-14,-1.881340e-13,2.689732e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.199000e-10,1.079767e-13,-4.287038e-14,-2.486577e-13,3.142464e-13,-6.712532e+00,7.176959e+00,7.092557e+00
1.200000e-10,1.550122e-13,-2.694114e-15,-2.893001e-13,3.364265e-13,-6.712532e+00,7.176959e+00,7.092557e+00
