time,"V(T)","V(N0)","V(2)","V(6)","V(8)","V(9)","V(13)","V(Q1)","V(Q2)"
8.867600e-10,9.623334e-07,-4.110717e-05,-3.662797e-05,-8.381708e-05,2.252179e-03,1.991186e-05,2.286774e-03,9.972006e-05,9.938950e-06
8.867700e-10,5.237560e-07,-4.174660e-05,-3.551581e-05,-8.305700e-05,2.244537e-03,2.068322e-05,2.284423e-03,9.793551e-05,9.739074e-06
8.867800e-10,9.019642e-08,-4.235377e-05,-3.441396e-05,-8.233393e-05,2.236616e-03,2.144148e-05,2.281235e-03,9.609887e-05,9.536274e-06
8.867900e-10,-3.380867e-07,-4.292840e-05,-3.332370e-05,-8.165010e-05,2.228458e-03,2.218448e-05,2.277222e-03,9.421115e-05,9.330659e-06
8.868000e-10,-7.608388e-07,-4.347022e-05,-3.224627e-05,-8.100743e-05,2.220105e-03,2.291020e-05,2.272400e-03,9.227341e-05,9.122344e-06
8.868100e-10,-1.177809e-06,-4.397901e-05,-3.118278e-05,-8.040750e-05,2.211599e-03,2.361679e-05,2.266788e-03,9.028671e-05,8.911446e-06
8.868200e-10,-1.588752e-06,-4.445457e-05,-3.013430e-05,-7.985156e-05,2.202982e-03,2.430261e-05,2.260411e-03,8.825218e-05,8.698089e-06
8.868300e-10,-1.993426e-06,-4.489670e-05,-2.910178e-05,-7.934055e-05,2.194298e-03,2.496616e-05,2.253296e-03,8.617096e-05,8.482399e-06
8.868400e-10,-2.391594e-06,-4.530525e-05,-2.808608e-05,-7.887506e-05,2.185591e-03,2.560612e-05,2.245476e-03,8.404422e-05,8.264505e-06
8.868500e-10,-2.783024e-06,-4.568010e-05,-2.708801e-05,-7.845540e-05,2.176903e-03,2.622131e-05,2.236984e-03,8.187317e-05,8.044540e-06
8.868600e-10,-3.167491e-06,-4.602113e-05,-2.610828e-05,-7.808159e-05,2.168277e-03,2.681072e-05,2.227859e-03,7.965904e-05,7.822639e-06
8.868700e-10,-3.544771e-06,-4.632827e-05,-2.514750e-05,-7.775334e-05,2.159755e-03,2.737347e-05,2.218141e-03,7.740310e-05,7.598942e-06
8.868800e-10,-3.914651e-06,-4.660145e-05,-2.420624e-05,-7.747011e-05,2.151379e-03,2.790880e-05,2.207874e-03,7.510665e-05,7.373587e-06
8.868900e-10,-4.276919e-06,-4.684066e-05,-2.328497e-05,-7.723109e-05,2.143190e-03,2.841607e-05,2.197104e-03,7.277098e-05,7.146716e-06
8.869000e-10,-4.631372e-06,-4.704589e-05,-2.238412e-05,-7.703524e-05,2.135226e-03,2.889475e-05,2.185877e-03,7.039746e-05,6.918472e-06
8.869100e-10,-4.977812e-06,-4.721715e-05,-2.150400e-05,-7.688129e-05,2.127528e-03,2.934438e-05,2.174243e-03,6.798745e-05,6.689000e-06
8.869200e-10,-5.316047e-06,-4.735451e-05,-2.064491e-05,-7.676773e-05,2.120131e-03,2.976460e-05,2.162252e-03,6.554234e-05,6.458443e-06
8.869300e-10,-5.645891e-06,-4.745802e-05,-1.980704e-05,-7.669289e-05,2.113070e-03,3.015510e-05,2.149957e-03,6.306354e-05,6.226946e-06
8.869400e-10,-5.967166e-06,-4.752778e-05,-1.899057e-05,-7.665487e-05,2.106381e-03,3.051561e-05,2.137409e-03,6.055251e-05,5.994652e-06
8.869500e-10,-6.279700e-06,-4.756393e-05,-1.819557e-05,-7.665162e-05,2.100094e-03,3.084592e-05,2.124660e-03,5.801068e-05,5.761706e-06
8.869600e-10,-6.583327e-06,-4.756660e-05,-1.742209e-05,-7.668090e-05,2.094240e-03,3.114585e-05,2.111765e-03,5.543956e-05,5.528249e-06
8.869700e-10,-6.877889e-06,-4.753598e-05,-1.667012e-05,-7.674035e-05,2.088847e-03,3.141522e-05,2.098775e-03,5.284062e-05,5.294423e-06
8.869800e-10,-7.163235e-06,-4.747225e-05,-1.593960e-05,-7.682743e-05,2.083939e-03,3.165386e-05,2.085743e-03,5.021540e-05,5.060367e-06
8.869900e-10,-7.439222e-06,-4.737564e-05,-1.523039e-05,-7.693948e-05,2.079541e-03,3.186162e-05,2.072721e-03,4.756543e-05,4.826218e-06
8.870000e-10,-7.705711e-06,-4.724640e-05,-1.454236e-05,-7.707370e-05,2.075674e-03,3.203833e-05,2.059760e-03,4.489227e-05,4.592113e-06
8.870100e-10,-7.962575e-06,-4.708479e-05,-1.387528e-05,-7.722718e-05,2.072357e-03,3.218382e-05,2.046910e-03,4.219747e-05,4.358185e-06
8.870200e-10,-8.209692e-06,-4.689111e-05,-1.322890e-05,-7.739687e-05,2.069604e-03,3.229789e-05,2.034220e-03,3.948263e-05,4.124563e-06
8.870300e-10,-8.446947e-06,-4.666568e-05,-1.260293e-05,-7.757964e-05,2.067430e-03,3.238035e-05,2.021737e-03,3.674935e-05,3.891378e-06
8.870400e-10,-8.674235e-06,-4.640883e-05,-1.199702e-05,-7.777224e-05,2.065846e-03,3.243096e-05,2.009507e-03,3.399924e-05,3.658753e-06
8.870500e-10,-8.891455e-06,-4.612093e-05,-1.141078e-05,-7.797130e-05,2.064860e-03,3.244949e-05,1.997575e-03,3.123392e-05,3.426813e-06
8.870600e-10,-9.098519e-06,-4.580236e-05,-1.084379e-05,-7.817338e-05,2.064476e-03,3.243568e-05,1.985983e-03,2.845502e-05,3.195676e-06
8.870700e-10,-9.295341e-06,-4.545354e-05,-1.029559e-05,-7.837493e-05,2.064699e-03,3.238926e-05,1.974772e-03,2.566421e-05,2.965462e-06
8.870800e-10,-9.481847e-06,-4.507489e-05,-9.765650e-06,-7.857233e-05,2.065527e-03,3.230996e-05,1.963979e-03,2.286313e-05,2.736283e-06
8.870900e-10,-9.657970e-06,-4.466685e-05,-9.253440e-06,-7.876186e-05,2.066957e-03,3.219752e-05,1.953643e-03,2.005346e-05,2.508251e-06
8.871000e-10,-9.823650e-06,-4.422991e-05,-8.758370e-06,-7.893972e-05,2.068984e-03,3.205165e-05,1.943797e-03,1.723686e-05,2.281478e-06
8.871100e-10,-9.978834e-06,-4.376454e-05,-8.279817e-06,-7.910206e-05,2.071600e-03,3.187211e-05,1.934474e-03,1.441502e-05,2.056068e-06
8.871200e-10,-1.012348e-05,-4.327127e-05,-7.817126e-06,-7.924497e-05,2.074793e-03,3.165868e-05,1.925703e-03,1.158964e-05,1.832127e-06
8.871300e-10,-1.025755e-05,-4.275062e-05,-7.369606e-06,-7.936445e-05,2.078550e-03,3.141116e-05,1.917513e-03,8.762405e-06,1.609757e-06
8.871400e-10,-1.038102e-05,-4.220313e-05,-6.936539e-06,-7.945651e-05,2.082853e-03,3.112943e-05,1.909929e-03,5.935019e-06,1.389059e-06
8.871500e-10,-1.049386e-05,-4.162938e-05,-6.517176e-06,-7.951708e-05,2.087683e-03,3.081338e-05,1.902975e-03,3.109187e-06,1.170131e-06
8.871600e-10,-1.059607e-05,-4.102995e-05,-6.110747e-06,-7.954213e-05,2.093020e-03,3.046304e-05,1.896671e-03,2.866203e-07,9.530722e-07
8.871700e-10,-1.068763e-05,-4.040544e-05,-5.716458e-06,-7.952757e-05,2.098839e-03,3.007846e-05,1.891036e-03,-2.530971e-06,7.379773e-07
8.871800e-10,-1.076856e-05,-3.975647e-05,-5.333502e-06,-7.946939e-05,2.105113e-03,2.965985e-05,1.886086e-03,-5.341871e-06,5.249420e-07
8.871900e-10,-1.083885e-05,-3.908367e-05,-4.961058e-06,-7.936357e-05,2.111813e-03,2.920749e-05,1.881837e-03,-8.144367e-06,3.140609e-07
8.872000e-10,-1.089854e-05,-3.838768e-05,-4.598300e-06,-7.920619e-05,2.118910e-03,2.872180e-05,1.878299e-03,-1.093674e-05,1.054281e-07
8.872100e-10,-1.094764e-05,-3.766919e-05,-4.244400e-06,-7.899338e-05,2.126369e-03,2.820337e-05,1.875482e-03,-1.371728e-05,-1.008623e-07
8.872200e-10,-1.098619e-05,-3.692885e-05,-3.898537e-06,-7.872141e-05,2.134157e-03,2.765289e-05,1.873395e-03,-1.648427e-05,-3.047165e-07
8.872300e-10,-1.101423e-05,-3.616737e-05,-3.559902e-06,-7.838668e-05,2.142238e-03,2.707126e-05,1.872041e-03,-1.923600e-05,-5.060402e-07
8.872400e-10,-1.103180e-05,-3.538545e-05,-3.227703e-06,-7.798575e-05,2.150573e-03,2.645951e-05,1.871424e-03,-2.197075e-05,-7.047386e-07
8.872500e-10,-1.103897e-05,-3.458380e-05,-2.901175e-06,-7.751538e-05,2.159123e-03,2.581889e-05,1.871545e-03,-2.468684e-05,-9.007167e-07
8.872600e-10,-1.103579e-05,-3.376316e-05,-2.579589e-06,-7.697257e-05,2.167848e-03,2.515078e-05,1.872402e-03,-2.738254e-05,-1.093878e-06
8.872700e-10,-1.102233e-05,-3.292427e-05,-2.262253e-06,-7.635456e-05,2.176708e-03,2.445680e-05,1.873993e-03,-3.005618e-05,-1.284127e-06
8.872800e-10,-1.099868e-05,-3.206788e-05,-1.948526e-06,-7.565888e-05,2.185660e-03,2.373871e-05,1.876311e-03,-3.270605e-05,-1.471366e-06
8.872900e-10,-1.096490e-05,-3.119475e-05,-1.637823e-06,-7.488340e-05,2.194663e-03,2.299847e-05,1.879348e-03,-3.533048e-05,-1.655496e-06
8.873000e-10,-1.092111e-05,-3.030565e-05,-1.329620e-06,-7.402630e-05,2.203674e-03,2.223820e-05,1.883096e-03,-3.792779e-05,-1.836419e-06
8.873100e-10,-1.086738e-05,-2.940136e-05,-1.023465e-06,-7.308617e-05,2.212650e-03,2.146020e-05,1.887541e-03,-4.049632e-05,-2.014036e-06
8.873200e-10,-1.080383e-05,-2.848267e-05,-7.189794e-07,-7.206198e-05,2.221550e-03,2.066691e-05,1.892671e-03,-4.303440e-05,-2.188248e-06
8.873300e-10,-1.073057e-05,-2.755038e-05,-4.158685e-07,-7.095311e-05,2.230332e-03,1.986087e-05,1.898468e-03,-4.554041e-05,-2.358958e-06
8.873400e-10,-1.064772e-05,-2.660529e-05,-1.139227e-07,-6.975940e-05,2.238955e-03,1.904477e-05,1.904916e-03,-4.801269e-05,-2.526066e-06
8.873500e-10,-1.055539e-05,-2.564821e-05,1.869769e-07,-6.848112e-05,2.247379e-03,1.822134e-05,1.911994e-03,-5.044962e-05,-2.689476e-06
8.873600e-10,-1.045373e-05,-2.467996e-05,4.868557e-07,-6.711903e-05,2.255565e-03,1.739340e-05,1.919681e-03,-5.284961e-05,-2.849093e-06
8.873700e-10,-1.034286e-05,-2.370135e-05,7.856431e-07,-6.567434e-05,2.263475e-03,1.656377e-05,1.927952e-03,-5.521105e-05,-3.004826e-06
8.873800e-10,-1.022293e-05,-2.271321e-05,1.083172e-06,-6.414874e-05,2.271075e-03,1.573524e-05,1.936781e-03,-5.753236e-05,-3.156585e-06
8.873900e-10,-1.009409e-05,-2.171637e-05,1.379179e-06,-6.254440e-05,2.278329e-03,1.491059e-05,1.946142e-03,-5.981197e-05,-3.304285e-06
8.874000e-10,-9.956491e-06,-2.071167e-05,1.673305e-06,-6.086393e-05,2.285206e-03,1.409248e-05,1.956004e-03,-6.204834e-05,-3.447845e-06
8.874100e-10,-9.810294e-06,-1.969993e-05,1.965098e-06,-5.911041e-05,2.291676e-03,1.328344e-05,1.966337e-03,-6.423994e-05,-3.587190e-06
8.874200e-10,-9.655664e-06,-1.868199e-05,2.254017e-06,-5.728734e-05,2.297710e-03,1.248586e-05,1.977107e-03,-6.638525e-05,-3.722252e-06
8.874300e-10,-9.492772e-06,-1.765870e-05,2.539434e-06,-5.539865e-05,2.303283e-03,1.170190e-05,1.988280e-03,-6.848279e-05,-3.852969e-06
8.874400e-10,-9.321794e-06,-1.663087e-05,2.820646e-06,-5.344863e-05,2.308372e-03,1.093349e-05,1.999820e-03,-7.053108e-05,-3.979286e-06
8.874500e-10,-9.142910e-06,-1.559936e-05,3.096873e-06,-5.144194e-05,2.312957e-03,1.018229e-05,2.011688e-03,-7.252866e-05,-4.101159e-06
8.874600e-10,-8.956305e-06,-1.456500e-05,3.367271e-06,-4.938357e-05,2.317019e-03,9.449627e-06,2.023845e-03,-7.447412e-05,-4.218551e-06
8.874700e-10,-8.762168e-06,-1.352862e-05,3.630939e-06,-4.727878e-05,2.320544e-03,8.736518e-06,2.036251e-03,-7.636604e-05,-4.331436e-06
8.874800e-10,-8.560694e-06,-1.249104e-05,3.886928e-06,-4.513309e-05,2.323520e-03,8.043605e-06,2.048864e-03,-7.820305e-05,-4.439798e-06
8.874900e-10,-8.352079e-06,-1.145310e-05,4.134247e-06,-4.295223e-05,2.325936e-03,7.371152e-06,2.061640e-03,-7.998379e-05,-4.543632e-06
8.875000e-10,-8.136526e-06,-1.041562e-05,4.371877e-06,-4.074209e-05,2.327786e-03,6.719031e-06,2.074537e-03,-8.170694e-05,-4.642942e-06
8.875100e-10,-7.914238e-06,-9.379415e-06,4.598778e-06,-3.850867e-05,2.329065e-03,6.086713e-06,2.087508e-03,-8.337119e-05,-4.737745e-06
8.875200e-10,-7.685425e-06,-8.345293e-06,4.813897e-06,-3.625809e-05,2.329771e-03,5.473263e-06,2.100508e-03,-8.497527e-05,-4.828069e-06
8.875300e-10,-7.450295e-06,-7.314060e-06,5.016183e-06,-3.399648e-05,2.329907e-03,4.877346e-06,2.113491e-03,-8.651794e-05,-4.913954e-06
8.875400e-10,-7.209065e-06,-6.286513e-06,5.204590e-06,-3.172998e-05,2.329475e-03,4.297238e-06,2.126410e-03,-8.799800e-05,-4.995447e-06
8.875500e-10,-6.961948e-06,-5.263440e-06,5.378091e-06,-2.946468e-05,2.328482e-03,3.730839e-06,2.139218e-03,-8.941426e-05,-5.072610e-06
8.875600e-10,-6.709165e-06,-4.245620e-06,5.535685e-06,-2.720659e-05,2.326937e-03,3.175696e-06,2.151869e-03,-9.076559e-05,-5.145513e-06
8.875700e-10,-6.450934e-06,-3.233822e-06,5.676405e-06,-2.496162e-05,2.324850e-03,2.629026e-06,2.164316e-03,-9.205086e-05,-5.214236e-06
8.875800e-10,-6.187479e-06,-2.228808e-06,5.799325e-06,-2.273551e-05,2.322235e-03,2.087749e-06,2.176512e-03,-9.326901e-05,-5.278867e-06
8.875900e-10,-5.919023e-06,-1.231324e-06,5.903569e-06,-2.053385e-05,2.319107e-03,1.548522e-06,2.188412e-03,-9.441900e-05,-5.339503e-06
8.876000e-10,-5.645791e-06,-2.421073e-07,5.988316e-06,-1.836198e-05,2.315483e-03,1.007775e-06,2.199971e-03,-9.549983e-05,-5.396249e-06
8.876100e-10,-5.368009e-06,7.381169e-07,6.052805e-06,-1.622505e-05,2.311384e-03,4.617502e-07,2.211145e-03,-9.651054e-05,-5.449215e-06
8.876200e-10,-5.085903e-06,1.708638e-06,6.096342e-06,-1.412793e-05,2.306831e-03,-9.345386e-08,2.221891e-03,-9.745022e-05,-5.498518e-06
8.876300e-10,-4.799702e-06,2.668756e-06,6.118304e-06,-1.207522e-05,2.301846e-03,-6.618422e-07,2.232168e-03,-9.831798e-05,-5.544280e-06
8.876400e-10,-4.509634e-06,3.617790e-06,6.118138e-06,-1.007123e-05,2.296455e-03,-1.247480e-06,2.241937e-03,-9.911300e-05,-5.586626e-06
8.876500e-10,-4.215925e-06,4.555068e-06,6.095372e-06,-8.119970e-06,2.290682e-03,-1.854452e-06,2.251160e-03,-9.983449e-05,-5.625685e-06
8.876600e-10,-3.918805e-06,5.479937e-06,6.049608e-06,-6.225137e-06,2.284557e-03,-2.486818e-06,2.259801e-03,-1.004817e-04,-5.661587e-06
8.876700e-10,-3.618501e-06,6.391758e-06,5.980532e-06,-4.390110e-06,2.278108e-03,-3.148578e-06,2.267827e-03,-1.010539e-04,-5.694465e-06
8.876800e-10,-3.315242e-06,7.289908e-06,5.887907e-06,-2.617941e-06,2.271363e-03,-3.843633e-06,2.275208e-03,-1.015505e-04,-5.724452e-06
8.876900e-10,-3.009254e-06,8.173783e-06,5.771577e-06,-9.113618e-07,2.264355e-03,-4.575753e-06,2.281916e-03,-1.019709e-04,-5.751680e-06
8.877000e-10,-2.700763e-06,9.042792e-06,5.631467e-06,7.272243e-07,2.257115e-03,-5.348542e-06,2.287924e-03,-1.023145e-04,-5.776282e-06
8.877100e-10,-2.389995e-06,9.896364e-06,5.467582e-06,2.295734e-06,2.249676e-03,-6.165416e-06,2.293211e-03,-1.025809e-04,-5.798389e-06
8.877200e-10,-2.077176e-06,1.073395e-05,5.280001e-06,3.792400e-06,2.242069e-03,-7.029572e-06,2.297759e-03,-1.027695e-04,-5.818131e-06
8.877300e-10,-1.762527e-06,1.155500e-05,5.068883e-06,5.215768e-06,2.234329e-03,-7.943973e-06,2.301549e-03,-1.028800e-04,-5.835634e-06
8.877400e-10,-1.446272e-06,1.235901e-05,4.834457e-06,6.564684e-06,2.226490e-03,-8.911330e-06,2.304572e-03,-1.029120e-04,-5.851023e-06
8.877500e-10,-1.128631e-06,1.314548e-05,4.577025e-06,7.838289e-06,2.218585e-03,-9.934085e-06,2.306815e-03,-1.028654e-04,-5.864421e-06
8.877600e-10,-8.098227e-07,1.391392e-05,4.296956e-06,9.036005e-06,2.210648e-03,-1.101441e-05,2.308276e-03,-1.027397e-04,-5.875946e-06
8.877700e-10,-4.900653e-07,1.466388e-05,3.994685e-06,1.015753e-05,2.202713e-03,-1.215417e-05,2.308950e-03,-1.025350e-04,-5.885714e-06
8.877800e-10,-1.695742e-07,1.539492e-05,3.670707e-06,1.120281e-05,2.194813e-03,-1.335498e-05,2.308839e-03,-1.022510e-04,-5.893839e-06
8.877900e-10,1.514368e-07,1.610661e-05,3.325579e-06,1.217207e-05,2.186983e-03,-1.461814e-05,2.307948e-03,-1.018877e-04,-5.900429e-06
8.878000e-10,4.727561e-07,1.679856e-05,2.959909e-06,1.306572e-05,2.179255e-03,-1.594467e-05,2.306285e-03,-1.014451e-04,-5.905591e-06
8.878100e-10,7.941740e-07,1.747037e-05,2.574361e-06,1.388445e-05,2.171660e-03,-1.733530e-05,2.303863e-03,-1.009233e-04,-5.909429e-06
8.878200e-10,1.115483e-06,1.812169e-05,2.169645e-06,1.462912e-05,2.164232e-03,-1.879049e-05,2.300695e-03,-1.003224e-04,-5.912041e-06
8.878300e-10,1.436478e-06,1.875218e-05,1.746517e-06,1.530080e-05,2.156999e-03,-2.031041e-05,2.296801e-03,-9.964256e-05,-5.913527e-06
8.878400e-10,1.756957e-06,1.936152e-05,1.305775e-06,1.590075e-05,2.149993e-03,-2.189500e-05,2.292202e-03,-9.888408e-05,-5.913979e-06
8.878500e-10,2.076719e-06,1.994940e-05,8.482550e-07,1.643041e-05,2.143241e-03,-2.354391e-05,2.286923e-03,-9.804725e-05,-5.913490e-06
8.878600e-10,2.395567e-06,2.051555e-05,3.748304e-07,1.689137e-05,2.136771e-03,-2.525655e-05,2.280991e-03,-9.713244e-05,-5.912149e-06
8.878700e-10,2.713306e-06,2.105970e-05,-1.135938e-07,1.728537e-05,2.130608e-03,-2.703212e-05,2.274436e-03,-9.614009e-05,-5.910043e-06
8.878800e-10,3.029743e-06,2.158162e-05,-6.160819e-07,1.761432e-05,2.124779e-03,-2.886956e-05,2.267293e-03,-9.507069e-05,-5.907256e-06
8.878900e-10,3.344690e-06,2.208109e-05,-1.131671e-06,1.788023e-05,2.119305e-03,-3.076760e-05,2.259595e-03,-9.392480e-05,-5.903871e-06
8.879000e-10,3.657961e-06,2.255791e-05,-1.659373e-06,1.808526e-05,2.114207e-03,-3.272479e-05,2.251381e-03,-9.270304e-05,-5.899968e-06
8.879100e-10,3.969371e-06,2.301191e-05,-2.198176e-06,1.823167e-05,2.109507e-03,-3.473945e-05,2.242690e-03,-9.140609e-05,-5.895625e-06
8.879200e-10,4.278740e-06,2.344292e-05,-2.747049e-06,1.832185e-05,2.105220e-03,-3.680971e-05,2.233564e-03,-9.003470e-05,-5.890919e-06
8.879300e-10,4.585891e-06,2.385081e-05,-3.304941e-06,1.835827e-05,2.101364e-03,-3.893355e-05,2.224045e-03,-8.858967e-05,-5.885925e-06
8.879400e-10,4.890651e-06,2.423547e-05,-3.870786e-06,1.834350e-05,2.097952e-03,-4.110873e-05,2.214177e-03,-8.707187e-05,-5.880716e-06
8.879500e-10,5.192848e-06,2.459680e-05,-4.443499e-06,1.828021e-05,2.094996e-03,-4.333288e-05,2.204005e-03,-8.548224e-05,-5.875362e-06
8.879600e-10,5.492316e-06,2.493472e-05,-5.021985e-06,1.817116e-05,2.092505e-03,-4.560344e-05,2.193577e-03,-8.382175e-05,-5.869934e-06
8.879700e-10,5.788889e-06,2.524918e-05,-5.605135e-06,1.801916e-05,2.090487e-03,-4.791770e-05,2.182937e-03,-8.209145e-05,-5.864498e-06
8.879800e-10,6.082408e-06,2.554015e-05,-6.191830e-06,1.782714e-05,2.088947e-03,-5.027279e-05,2.172133e-03,-8.029245e-05,-5.859120e-06
8.879900e-10,6.372715e-06,2.580761e-05,-6.780941e-06,1.759805e-05,2.087888e-03,-5.266568e-05,2.161213e-03,-7.842592e-05,-5.853862e-06
8.880000e-10,6.659657e-06,2.605156e-05,-7.371331e-06,1.733494e-05,2.087309e-03,-5.509319e-05,2.150223e-03,-7.649307e-05,-5.848787e-06
8.880100e-10,6.943084e-06,2.627203e-05,-7.961857e-06,1.704091e-05,2.087209e-03,-5.755200e-05,2.139210e-03,-7.449518e-05,-5.843952e-06
8.880200e-10,7.222850e-06,2.646906e-05,-8.551370e-06,1.671912e-05,2.087584e-03,-6.003862e-05,2.128220e-03,-7.243360e-05,-5.839413e-06
8.880300e-10,7.498812e-06,2.664272e-05,-9.138716e-06,1.637278e-05,2.088426e-03,-6.254942e-05,2.117299e-03,-7.030969e-05,-5.835224e-06
8.880400e-10,7.770832e-06,2.679308e-05,-9.722741e-06,1.600513e-05,2.089726e-03,-6.508063e-05,2.106491e-03,-6.812491e-05,-5.831435e-06
8.880500e-10,8.038775e-06,2.692026e-05,-1.030229e-05,1.561947e-05,2.091473e-03,-6.762830e-05,2.095840e-03,-6.588075e-05,-5.828093e-06
8.880600e-10,8.302509e-06,2.702436e-05,-1.087620e-05,1.521912e-05,2.093652e-03,-7.018835e-05,2.085388e-03,-6.357876e-05,-5.825242e-06
8.880700e-10,8.561908e-06,2.710553e-05,-1.144333e-05,1.480743e-05,2.096247e-03,-7.275657e-05,2.075176e-03,-6.122051e-05,-5.822923e-06
8.880800e-10,8.816849e-06,2.716391e-05,-1.200252e-05,1.438778e-05,2.099240e-03,-7.532857e-05,2.065244e-03,-5.880766e-05,-5.821172e-06
8.880900e-10,9.067212e-06,2.719969e-05,-1.255263e-05,1.396353e-05,2.102608e-03,-7.789983e-05,2.055629e-03,-5.634190e-05,-5.820022e-06
8.881000e-10,9.312881e-06,2.721306e-05,-1.309253e-05,1.353807e-05,2.106331e-03,-8.046571e-05,2.046368e-03,-5.382495e-05,-5.819502e-06
8.881100e-10,9.553746e-06,2.720422e-05,-1.362111e-05,1.311476e-05,2.110382e-03,-8.302141e-05,2.037495e-03,-5.125860e-05,-5.819639e-06
8.881200e-10,9.789700e-06,2.717339e-05,-1.413724e-05,1.269695e-05,2.114735e-03,-8.556203e-05,2.029042e-03,-4.864466e-05,-5.820452e-06
8.881300e-10,1.002064e-05,2.712082e-05,-1.463985e-05,1.228795e-05,2.119362e-03,-8.808254e-05,2.021042e-03,-4.598499e-05,-5.821958e-06
8.881400e-10,1.024646e-05,2.704677e-05,-1.512786e-05,1.189103e-05,2.124233e-03,-9.057781e-05,2.013521e-03,-4.328150e-05,-5.824173e-06
8.881500e-10,1.046708e-05,2.695151e-05,-1.560023e-05,1.150938e-05,2.129318e-03,-9.304264e-05,2.006507e-03,-4.053612e-05,-5.827103e-06
8.881600e-10,1.068240e-05,2.683532e-05,-1.605595e-05,1.114615e-05,2.134583e-03,-9.547174e-05,2.000024e-03,-3.775083e-05,-5.830757e-06
8.881700e-10,1.089233e-05,2.669851e-05,-1.649401e-05,1.080438e-05,2.139995e-03,-9.785977e-05,1.994096e-03,-3.492762e-05,-5.835135e-06
8.881800e-10,1.109679e-05,2.654140e-05,-1.691348e-05,1.048700e-05,2.145523e-03,-1.002014e-04,1.988741e-03,-3.206855e-05,-5.840236e-06
8.881900e-10,1.129570e-05,2.636432e-05,-1.731343e-05,1.019684e-05,2.151130e-03,-1.024912e-04,1.983980e-03,-2.917567e-05,-5.846058e-06
8.882000e-10,1.148899e-05,2.616761e-05,-1.769300e-05,9.936584e-06,2.156783e-03,-1.047239e-04,1.979827e-03,-2.625110e-05,-5.852594e-06
8.882100e-10,1.167658e-05,2.595164e-05,-1.805135e-05,9.708769e-06,2.162448e-03,-1.068942e-04,1.976298e-03,-2.329695e-05,-5.859837e-06
8.882200e-10,1.185842e-05,2.571677e-05,-1.838771e-05,9.515767e-06,2.168092e-03,-1.089970e-04,1.973404e-03,-2.031537e-05,-5.867776e-06
8.882300e-10,1.203443e-05,2.546339e-05,-1.870136e-05,9.359772e-06,2.173680e-03,-1.110270e-04,1.971155e-03,-1.730854e-05,-5.876401e-06
8.882400e-10,1.220456e-05,2.519189e-05,-1.899162e-05,9.242782e-06,2.179182e-03,-1.129795e-04,1.969559e-03,-1.427866e-05,-5.885702e-06
8.882500e-10,1.236875e-05,2.490269e-05,-1.925789e-05,9.166590e-06,2.184566e-03,-1.148497e-04,1.968622e-03,-1.122794e-05,-5.895669e-06
8.882600e-10,1.252696e-05,2.459620e-05,-1.949963e-05,9.132771e-06,2.189802e-03,-1.166331e-04,1.968347e-03,-8.158606e-06,-5.906292e-06
8.882700e-10,1.267914e-05,2.427285e-05,-1.971634e-05,9.142671e-06,2.194862e-03,-1.183255e-04,1.968737e-03,-5.072913e-06,-5.917563e-06
8.882800e-10,1.282524e-05,2.393307e-05,-1.990762e-05,9.197394e-06,2.199720e-03,-1.199230e-04,1.969789e-03,-1.973121e-06,-5.929478e-06
8.882900e-10,1.296522e-05,2.357732e-05,-2.007312e-05,9.297801e-06,2.204352e-03,-1.214221e-04,1.971503e-03,1.138499e-06,-5.942035e-06
8.883000e-10,1.309906e-05,2.320606e-05,-2.021258e-05,9.444496e-06,2.208736e-03,-1.228194e-04,1.973873e-03,4.259663e-06,-5.955234e-06
8.883100e-10,1.322671e-05,2.281974e-05,-2.032579e-05,9.637826e-06,2.212850e-03,-1.241123e-04,1.976893e-03,7.388082e-06,-5.969080e-06
8.883200e-10,1.334816e-05,2.241885e-05,-2.041263e-05,9.877876e-06,2.216679e-03,-1.252984e-04,1.980553e-03,1.052146e-05,-5.983585e-06
8.883300e-10,1.346337e-05,2.200386e-05,-2.047304e-05,1.016447e-05,2.220207e-03,-1.263757e-04,1.984843e-03,1.365750e-05,-5.998764e-06
8.883400e-10,1.357233e-05,2.157526e-05,-2.050705e-05,1.049716e-05,2.223421e-03,-1.273430e-04,1.989750e-03,1.679390e-05,-6.014637e-06
8.883500e-10,1.367502e-05,2.113355e-05,-2.051475e-05,1.087526e-05,2.226310e-03,-1.281991e-04,1.995258e-03,1.992835e-05,-6.031231e-06
8.883600e-10,1.377144e-05,2.067923e-05,-2.049631e-05,1.129780e-05,2.228868e-03,-1.289439e-04,2.001350e-03,2.305857e-05,-6.048579e-06
8.883700e-10,1.386156e-05,2.021280e-05,-2.045197e-05,1.176357e-05,2.231089e-03,-1.295773e-04,2.008006e-03,2.618226e-05,-6.066720e-06
8.883800e-10,1.394539e-05,1.973479e-05,-2.038205e-05,1.227112e-05,2.232969e-03,-1.300999e-04,2.015205e-03,2.929714e-05,-6.085700e-06
8.883900e-10,1.402292e-05,1.924569e-05,-2.028691e-05,1.281875e-05,2.234508e-03,-1.305130e-04,2.022924e-03,3.240092e-05,-6.105569e-06
8.884000e-10,1.409416e-05,1.874604e-05,-2.016700e-05,1.340455e-05,2.235707e-03,-1.308182e-04,2.031135e-03,3.549133e-05,-6.126386e-06
