time,"I(LT0)","I(LT1)","I(LT2)","I(LT3)","I(LT4)","I(LT5)","I(LT6)","I(LT7)"
9.324900e-10,-8.371714e-09,8.468273e-06,3.067288e-05,-2.242214e-05,-5.724681e-06,-1.589274e-08,5.309503e-05,1.438740e-04
9.325000e-10,-8.365503e-09,8.467801e-06,3.065509e-05,-2.240441e-05,-5.723644e-06,-1.584356e-08,5.305950e-05,1.433107e-04
9.325100e-10,-8.359028e-09,8.467274e-06,3.063668e-05,-2.238604e-05,-5.722545e-06,-1.579137e-08,5.302271e-05,1.427364e-04
9.325200e-10,-8.352085e-09,8.466694e-06,3.061772e-05,-2.236711e-05,-5.721391e-06,-1.573647e-08,5.298484e-05,1.421535e-04
9.325300e-10,-8.344468e-09,8.466068e-06,3.059831e-05,-2.234772e-05,-5.720189e-06,-1.567917e-08,5.294604e-05,1.415648e-04
9.325400e-10,-8.335968e-09,8.465399e-06,3.057853e-05,-2.232795e-05,-5.718945e-06,-1.561979e-08,5.290649e-05,1.409728e-04
9.325500e-10,-8.326377e-09,8.464693e-06,3.055847e-05,-2.230789e-05,-5.717667e-06,-1.555867e-08,5.286636e-05,1.403802e-04
9.325600e-10,-8.315489e-09,8.463956e-06,3.053821e-05,-2.228762e-05,-5.716361e-06,-1.549614e-08,5.282582e-05,1.397894e-04
9.325700e-10,-8.303099e-09,8.463191e-06,3.051783e-05,-2.226722e-05,-5.715035e-06,-1.543253e-08,5.278506e-05,1.392031e-04
9.325800e-10,-8.289006e-09,8.462404e-06,3.049744e-05,-2.224680e-05,-5.713695e-06,-1.536820e-08,5.274423e-05,1.386237e-04
9.325900e-10,-8.273014e-09,8.461600e-06,3.047709e-05,-2.222642e-05,-5.712348e-06,-1.530349e-08,5.270352e-05,1.380536e-04
9.326000e-10,-8.254930e-09,8.460784e-06,3.045690e-05,-2.220618e-05,-5.711002e-06,-1.523875e-08,5.266308e-05,1.374952e-04
9.326100e-10,-8.234569e-09,8.459961e-06,3.043692e-05,-2.218616e-05,-5.709663e-06,-1.517432e-08,5.262308e-05,1.369509e-04
9.326200e-10,-8.211751e-09,8.459136e-06,3.041725e-05,-2.216644e-05,-5.708338e-06,-1.511053e-08,5.258368e-05,1.364228e-04
9.326300e-10,-8.186307e-09,8.458314e-06,3.039795e-05,-2.214709e-05,-5.707034e-06,-1.504774e-08,5.254504e-05,1.359130e-04
9.326400e-10,-8.158070e-09,8.457498e-06,3.037912e-05,-2.212819e-05,-5.705756e-06,-1.498626e-08,5.250731e-05,1.354237e-04
9.326500e-10,-8.126887e-09,8.456695e-06,3.036081e-05,-2.210982e-05,-5.704513e-06,-1.492642e-08,5.247063e-05,1.349567e-04
9.326600e-10,-8.092609e-09,8.455907e-06,3.034310e-05,-2.209204e-05,-5.703308e-06,-1.486855e-08,5.243514e-05,1.345139e-04
9.326700e-10,-8.055100e-09,8.455140e-06,3.032606e-05,-2.207493e-05,-5.702149e-06,-1.481294e-08,5.240099e-05,1.340971e-04
9.326800e-10,-8.014230e-09,8.454397e-06,3.030975e-05,-2.205855e-05,-5.701042e-06,-1.475991e-08,5.236830e-05,1.337078e-04
9.326900e-10,-7.969879e-09,8.453683e-06,3.029424e-05,-2.204295e-05,-5.699990e-06,-1.470973e-08,5.233719e-05,1.333476e-04
9.327000e-10,-7.921938e-09,8.453001e-06,3.027958e-05,-2.202820e-05,-5.699001e-06,-1.466269e-08,5.230778e-05,1.330180e-04
9.327100e-10,-7.870305e-09,8.452354e-06,3.026582e-05,-2.201436e-05,-5.698078e-06,-1.461906e-08,5.228018e-05,1.327200e-04
9.327200e-10,-7.814890e-09,8.451746e-06,3.025302e-05,-2.200147e-05,-5.697227e-06,-1.457908e-08,5.225449e-05,1.324550e-04
9.327300e-10,-7.755610e-09,8.451180e-06,3.024122e-05,-2.198958e-05,-5.696451e-06,-1.454302e-08,5.223080e-05,1.322240e-04
9.327400e-10,-7.692392e-09,8.450660e-06,3.023048e-05,-2.197873e-05,-5.695755e-06,-1.451110e-08,5.220921e-05,1.320278e-04
9.327500e-10,-7.625172e-09,8.450187e-06,3.022082e-05,-2.196897e-05,-5.695143e-06,-1.448353e-08,5.218979e-05,1.318673e-04
9.327600e-10,-7.553897e-09,8.449766e-06,3.021229e-05,-2.196033e-05,-5.694618e-06,-1.446052e-08,5.217262e-05,1.317431e-04
9.327700e-10,-7.478520e-09,8.449397e-06,3.020491e-05,-2.195284e-05,-5.694184e-06,-1.444227e-08,5.215775e-05,1.316557e-04
9.327800e-10,-7.399005e-09,8.449083e-06,3.019872e-05,-2.194654e-05,-5.693843e-06,-1.442895e-08,5.214525e-05,1.316055e-04
9.327900e-10,-7.315325e-09,8.448826e-06,3.019373e-05,-2.194143e-05,-5.693598e-06,-1.442073e-08,5.213516e-05,1.315927e-04
9.328000e-10,-7.227460e-09,8.448628e-06,3.018997e-05,-2.193755e-05,-5.693451e-06,-1.441775e-08,5.212753e-05,1.316175e-04
9.328100e-10,-7.135400e-09,8.448491e-06,3.018746e-05,-2.193491e-05,-5.693405e-06,-1.442014e-08,5.212237e-05,1.316799e-04
9.328200e-10,-7.039144e-09,8.448415e-06,3.018620e-05,-2.193352e-05,-5.693460e-06,-1.442803e-08,5.211972e-05,1.317797e-04
9.328300e-10,-6.938698e-09,8.448402e-06,3.018621e-05,-2.193338e-05,-5.693618e-06,-1.444152e-08,5.211959e-05,1.319166e-04
9.328400e-10,-6.834080e-09,8.448452e-06,3.018747e-05,-2.193451e-05,-5.693880e-06,-1.446068e-08,5.212198e-05,1.320902e-04
9.328500e-10,-6.725315e-09,8.448567e-06,3.019000e-05,-2.193689e-05,-5.694246e-06,-1.448560e-08,5.212689e-05,1.322999e-04
9.328600e-10,-6.612437e-09,8.448747e-06,3.019379e-05,-2.194051e-05,-5.694717e-06,-1.451632e-08,5.213430e-05,1.325451e-04
9.328700e-10,-6.495490e-09,8.448991e-06,3.019881e-05,-2.194538e-05,-5.695292e-06,-1.455288e-08,5.214419e-05,1.328248e-04
9.328800e-10,-6.374527e-09,8.449299e-06,3.020507e-05,-2.195147e-05,-5.695971e-06,-1.459529e-08,5.215653e-05,1.331381e-04
9.328900e-10,-6.249612e-09,8.449672e-06,3.021253e-05,-2.195875e-05,-5.696753e-06,-1.464356e-08,5.217128e-05,1.334839e-04
9.329000e-10,-6.120818e-09,8.450108e-06,3.022117e-05,-2.196721e-05,-5.697636e-06,-1.469766e-08,5.218838e-05,1.338609e-04
9.329100e-10,-5.988230e-09,8.450606e-06,3.023096e-05,-2.197682e-05,-5.698619e-06,-1.475755e-08,5.220778e-05,1.342678e-04
9.329200e-10,-5.851942e-09,8.451165e-06,3.024187e-05,-2.198753e-05,-5.699699e-06,-1.482317e-08,5.222940e-05,1.347031e-04
9.329300e-10,-5.712061e-09,8.451784e-06,3.025385e-05,-2.199931e-05,-5.700873e-06,-1.489445e-08,5.225316e-05,1.351650e-04
9.329400e-10,-5.568703e-09,8.452461e-06,3.026687e-05,-2.201211e-05,-5.702140e-06,-1.497128e-08,5.227898e-05,1.356519e-04
9.329500e-10,-5.422000e-09,8.453193e-06,3.028087e-05,-2.202589e-05,-5.703494e-06,-1.505355e-08,5.230675e-05,1.361618e-04
9.329600e-10,-5.272091e-09,8.453978e-06,3.029579e-05,-2.204059e-05,-5.704933e-06,-1.514110e-08,5.233638e-05,1.366928e-04
9.329700e-10,-5.119132e-09,8.454813e-06,3.031159e-05,-2.205614e-05,-5.706452e-06,-1.523378e-08,5.236773e-05,1.372427e-04
9.329800e-10,-4.963289e-09,8.455696e-06,3.032819e-05,-2.207250e-05,-5.708047e-06,-1.533140e-08,5.240069e-05,1.378093e-04
9.329900e-10,-4.804741e-09,8.456622e-06,3.034554e-05,-2.208959e-05,-5.709711e-06,-1.543375e-08,5.243513e-05,1.383903e-04
9.330000e-10,-4.643682e-09,8.457589e-06,3.036355e-05,-2.210734e-05,-5.711441e-06,-1.554061e-08,5.247089e-05,1.389833e-04
9.330100e-10,-4.480315e-09,8.458592e-06,3.038216e-05,-2.212567e-05,-5.713229e-06,-1.565172e-08,5.250784e-05,1.395858e-04
9.330200e-10,-4.314859e-09,8.459627e-06,3.040129e-05,-2.214451e-05,-5.715070e-06,-1.576683e-08,5.254580e-05,1.401951e-04
9.330300e-10,-4.147545e-09,8.460689e-06,3.042086e-05,-2.216378e-05,-5.716957e-06,-1.588563e-08,5.258464e-05,1.408088e-04
9.330400e-10,-3.978615e-09,8.461774e-06,3.044077e-05,-2.218339e-05,-5.718883e-06,-1.600782e-08,5.262416e-05,1.414241e-04
9.330500e-10,-3.808323e-09,8.462877e-06,3.046096e-05,-2.220324e-05,-5.720841e-06,-1.613306e-08,5.266420e-05,1.420383e-04
9.330600e-10,-3.636935e-09,8.463992e-06,3.048131e-05,-2.222327e-05,-5.722823e-06,-1.626102e-08,5.270458e-05,1.426487e-04
9.330700e-10,-3.464728e-09,8.465115e-06,3.050176e-05,-2.224336e-05,-5.724822e-06,-1.639134e-08,5.274512e-05,1.432525e-04
9.330800e-10,-3.291986e-09,8.466239e-06,3.052220e-05,-2.226343e-05,-5.726829e-06,-1.652362e-08,5.278563e-05,1.438469e-04
9.330900e-10,-3.119005e-09,8.467360e-06,3.054253e-05,-2.228339e-05,-5.728837e-06,-1.665750e-08,5.282592e-05,1.444293e-04
9.331000e-10,-2.946085e-09,8.468470e-06,3.056268e-05,-2.230314e-05,-5.730837e-06,-1.679255e-08,5.286582e-05,1.449969e-04
9.331100e-10,-2.773536e-09,8.469566e-06,3.058253e-05,-2.232259e-05,-5.732820e-06,-1.692837e-08,5.290512e-05,1.455471e-04
9.331200e-10,-2.601670e-09,8.470639e-06,3.060201e-05,-2.234164e-05,-5.734780e-06,-1.706454e-08,5.294365e-05,1.460772e-04
9.331300e-10,-2.430804e-09,8.471686e-06,3.062102e-05,-2.236020e-05,-5.736706e-06,-1.720063e-08,5.298122e-05,1.465848e-04
9.331400e-10,-2.261258e-09,8.472699e-06,3.063946e-05,-2.237818e-05,-5.738591e-06,-1.733622e-08,5.301765e-05,1.470673e-04
9.331500e-10,-2.093351e-09,8.473673e-06,3.065726e-05,-2.239550e-05,-5.740426e-06,-1.747087e-08,5.305276e-05,1.475226e-04
9.331600e-10,-1.927400e-09,8.474602e-06,3.067432e-05,-2.241207e-05,-5.742204e-06,-1.760415e-08,5.308639e-05,1.479484e-04
9.331700e-10,-1.763721e-09,8.475481e-06,3.069056e-05,-2.242781e-05,-5.743916e-06,-1.773564e-08,5.311837e-05,1.483426e-04
9.331800e-10,-1.602625e-09,8.476305e-06,3.070592e-05,-2.244263e-05,-5.745555e-06,-1.786491e-08,5.314855e-05,1.487033e-04
9.331900e-10,-1.444416e-09,8.477068e-06,3.072030e-05,-2.245648e-05,-5.747113e-06,-1.799156e-08,5.317678e-05,1.490287e-04
9.332000e-10,-1.289389e-09,8.477766e-06,3.073365e-05,-2.246927e-05,-5.748584e-06,-1.811519e-08,5.320292e-05,1.493174e-04
9.332100e-10,-1.137833e-09,8.478393e-06,3.074591e-05,-2.248094e-05,-5.749960e-06,-1.823540e-08,5.322685e-05,1.495677e-04
9.332200e-10,-9.900204e-10,8.478946e-06,3.075700e-05,-2.249144e-05,-5.751236e-06,-1.835183e-08,5.324844e-05,1.497787e-04
9.332300e-10,-8.462145e-10,8.479421e-06,3.076689e-05,-2.250072e-05,-5.752406e-06,-1.846413e-08,5.326761e-05,1.499491e-04
9.332400e-10,-7.066626e-10,8.479815e-06,3.077552e-05,-2.250873e-05,-5.753465e-06,-1.857196e-08,5.328425e-05,1.500783e-04
9.332500e-10,-5.715964e-10,8.480124e-06,3.078286e-05,-2.251543e-05,-5.754408e-06,-1.867501e-08,5.329829e-05,1.501656e-04
9.332600e-10,-4.412306e-10,8.480345e-06,3.078888e-05,-2.252079e-05,-5.755230e-06,-1.877300e-08,5.330967e-05,1.502107e-04
9.332700e-10,-3.157617e-10,8.480477e-06,3.079354e-05,-2.252479e-05,-5.755930e-06,-1.886566e-08,5.331833e-05,1.502133e-04
9.332800e-10,-1.953670e-10,8.480518e-06,3.079684e-05,-2.252741e-05,-5.756502e-06,-1.895277e-08,5.332425e-05,1.501735e-04
9.332900e-10,-8.020398e-11,8.480467e-06,3.079876e-05,-2.252864e-05,-5.756946e-06,-1.903411e-08,5.332739e-05,1.500916e-04
9.333000e-10,2.959035e-11,8.480322e-06,3.079929e-05,-2.252848e-05,-5.757260e-06,-1.910951e-08,5.332777e-05,1.499681e-04
9.333100e-10,1.339001e-10,8.480084e-06,3.079845e-05,-2.252693e-05,-5.757443e-06,-1.917882e-08,5.332538e-05,1.498036e-04
9.333200e-10,2.326308e-10,8.479753e-06,3.079623e-05,-2.252401e-05,-5.757494e-06,-1.924193e-08,5.332024e-05,1.495990e-04
9.333300e-10,3.257092e-10,8.479330e-06,3.079267e-05,-2.251973e-05,-5.757414e-06,-1.929875e-08,5.331240e-05,1.493554e-04
9.333400e-10,4.130836e-10,8.478815e-06,3.078778e-05,-2.251413e-05,-5.757204e-06,-1.934922e-08,5.330191e-05,1.490740e-04
9.333500e-10,4.947233e-10,8.478212e-06,3.078160e-05,-2.250722e-05,-5.756865e-06,-1.939332e-08,5.328882e-05,1.487564e-04
9.333600e-10,5.706186e-10,8.477521e-06,3.077415e-05,-2.249906e-05,-5.756400e-06,-1.943106e-08,5.327322e-05,1.484040e-04
9.333700e-10,6.407799e-10,8.476745e-06,3.076549e-05,-2.248969e-05,-5.755811e-06,-1.946247e-08,5.325519e-05,1.480187e-04
9.333800e-10,7.052374e-10,8.475888e-06,3.075567e-05,-2.247916e-05,-5.755102e-06,-1.948761e-08,5.323483e-05,1.476024e-04
9.333900e-10,7.640398e-10,8.474952e-06,3.074474e-05,-2.246752e-05,-5.754276e-06,-1.950658e-08,5.321226e-05,1.471572e-04
9.334000e-10,8.172540e-10,8.473942e-06,3.073275e-05,-2.245484e-05,-5.753339e-06,-1.951950e-08,5.318759e-05,1.466851e-04
9.334100e-10,8.649636e-10,8.472862e-06,3.071977e-05,-2.244118e-05,-5.752294e-06,-1.952650e-08,5.316096e-05,1.461885e-04
9.334200e-10,9.072683e-10,8.471715e-06,3.070588e-05,-2.242662e-05,-5.751148e-06,-1.952775e-08,5.313249e-05,1.456697e-04
9.334300e-10,9.442820e-10,8.470507e-06,3.069113e-05,-2.241121e-05,-5.749906e-06,-1.952345e-08,5.310234e-05,1.451313e-04
9.334400e-10,9.761325e-10,8.469243e-06,3.067561e-05,-2.239505e-05,-5.748573e-06,-1.951380e-08,5.307066e-05,1.445755e-04
9.334500e-10,1.002960e-09,8.467928e-06,3.065939e-05,-2.237821e-05,-5.747157e-06,-1.949903e-08,5.303760e-05,1.440052e-04
9.334600e-10,1.024914e-09,8.466567e-06,3.064256e-05,-2.236077e-05,-5.745664e-06,-1.947939e-08,5.300333e-05,1.434228e-04
9.334700e-10,1.042156e-09,8.465166e-06,3.062519e-05,-2.234282e-05,-5.744101e-06,-1.945513e-08,5.296801e-05,1.428309e-04
9.334800e-10,1.054854e-09,8.463730e-06,3.060736e-05,-2.232444e-05,-5.742475e-06,-1.942652e-08,5.293180e-05,1.422322e-04
9.334900e-10,1.063184e-09,8.462266e-06,3.058917e-05,-2.230571e-05,-5.740793e-06,-1.939386e-08,5.289488e-05,1.416294e-04
9.335000e-10,1.067328e-09,8.460778e-06,3.057069e-05,-2.228672e-05,-5.739063e-06,-1.935744e-08,5.285742e-05,1.410250e-04
9.335100e-10,1.067473e-09,8.459273e-06,3.055202e-05,-2.226757e-05,-5.737292e-06,-1.931755e-08,5.281958e-05,1.404217e-04
9.335200e-10,1.063809e-09,8.457757e-06,3.053323e-05,-2.224832e-05,-5.735488e-06,-1.927452e-08,5.278155e-05,1.398220e-04
9.335300e-10,1.056528e-09,8.456235e-06,3.051440e-05,-2.222908e-05,-5.733658e-06,-1.922864e-08,5.274348e-05,1.392284e-04
9.335400e-10,1.045825e-09,8.454714e-06,3.049564e-05,-2.220992e-05,-5.731810e-06,-1.918023e-08,5.270556e-05,1.386435e-04
9.335500e-10,1.031896e-09,8.453199e-06,3.047700e-05,-2.219093e-05,-5.729952e-06,-1.912961e-08,5.266793e-05,1.380696e-04
9.335600e-10,1.014935e-09,8.451695e-06,3.045858e-05,-2.217218e-05,-5.728090e-06,-1.907710e-08,5.263076e-05,1.375090e-04
9.335700e-10,9.951363e-10,8.450209e-06,3.044046e-05,-2.215376e-05,-5.726233e-06,-1.902301e-08,5.259422e-05,1.369640e-04
9.335800e-10,9.726932e-10,8.448746e-06,3.042270e-05,-2.213575e-05,-5.724387e-06,-1.896764e-08,5.255845e-05,1.364367e-04
9.335900e-10,9.477963e-10,8.447310e-06,3.040539e-05,-2.211822e-05,-5.722560e-06,-1.891132e-08,5.252361e-05,1.359294e-04
9.336000e-10,9.206338e-10,8.445908e-06,3.038860e-05,-2.210124e-05,-5.720758e-06,-1.885433e-08,5.248984e-05,1.354439e-04
9.336100e-10,8.913911e-10,8.444544e-06,3.037239e-05,-2.208488e-05,-5.718988e-06,-1.879698e-08,5.245728e-05,1.349821e-04
9.336200e-10,8.602500e-10,8.443223e-06,3.035684e-05,-2.206922e-05,-5.717257e-06,-1.873956e-08,5.242605e-05,1.345458e-04
9.336300e-10,8.273891e-10,8.441950e-06,3.034200e-05,-2.205430e-05,-5.715571e-06,-1.868234e-08,5.239630e-05,1.341366e-04
9.336400e-10,7.929831e-10,8.440729e-06,3.032794e-05,-2.204020e-05,-5.713937e-06,-1.862560e-08,5.236814e-05,1.337562e-04
9.336500e-10,7.572027e-10,8.439564e-06,3.031471e-05,-2.202696e-05,-5.712359e-06,-1.856960e-08,5.234168e-05,1.334060e-04
9.336600e-10,7.202146e-10,8.438460e-06,3.030237e-05,-2.201465e-05,-5.710844e-06,-1.851459e-08,5.231702e-05,1.330872e-04
9.336700e-10,6.821816e-10,8.437420e-06,3.029097e-05,-2.200331e-05,-5.709397e-06,-1.846082e-08,5.229428e-05,1.328011e-04
9.336800e-10,6.432620e-10,8.436448e-06,3.028055e-05,-2.199300e-05,-5.708022e-06,-1.840852e-08,5.227354e-05,1.325487e-04
9.336900e-10,6.036104e-10,8.435547e-06,3.027115e-05,-2.198374e-05,-5.706726e-06,-1.835791e-08,5.225489e-05,1.323310e-04
9.337000e-10,5.633768e-10,8.434721e-06,3.026282e-05,-2.197558e-05,-5.705511e-06,-1.830920e-08,5.223840e-05,1.321488e-04
9.337100e-10,5.227075e-10,8.433971e-06,3.025558e-05,-2.196856e-05,-5.704383e-06,-1.826259e-08,5.222414e-05,1.320027e-04
9.337200e-10,4.817443e-10,8.433302e-06,3.024948e-05,-2.196270e-05,-5.703345e-06,-1.821826e-08,5.221218e-05,1.318934e-04
9.337300e-10,4.406251e-10,8.432715e-06,3.024453e-05,-2.195803e-05,-5.702401e-06,-1.817639e-08,5.220256e-05,1.318212e-04
9.337400e-10,3.994836e-10,8.432213e-06,3.024076e-05,-2.195457e-05,-5.701554e-06,-1.813713e-08,5.219534e-05,1.317864e-04
9.337500e-10,3.584491e-10,8.431797e-06,3.023819e-05,-2.195235e-05,-5.700806e-06,-1.810064e-08,5.219054e-05,1.317892e-04
9.337600e-10,3.176468e-10,8.431469e-06,3.023684e-05,-2.195136e-05,-5.700161e-06,-1.806704e-08,5.218820e-05,1.318296e-04
9.337700e-10,2.771974e-10,8.431231e-06,3.023670e-05,-2.195163e-05,-5.699620e-06,-1.803646e-08,5.218834e-05,1.319074e-04
9.337800e-10,2.372171e-10,8.431084e-06,3.023779e-05,-2.195316e-05,-5.699185e-06,-1.800900e-08,5.219096e-05,1.320224e-04
9.337900e-10,1.978172e-10,8.431029e-06,3.024011e-05,-2.195595e-05,-5.698858e-06,-1.798475e-08,5.219606e-05,1.321743e-04
9.338000e-10,1.591041e-10,8.431065e-06,3.024366e-05,-2.195999e-05,-5.698640e-06,-1.796379e-08,5.220365e-05,1.323623e-04
9.338100e-10,1.211788e-10,8.431195e-06,3.024842e-05,-2.196528e-05,-5.698532e-06,-1.794618e-08,5.221370e-05,1.325860e-04
9.338200e-10,8.413682e-11,8.431417e-06,3.025439e-05,-2.197180e-05,-5.698533e-06,-1.793197e-08,5.222619e-05,1.328444e-04
9.338300e-10,4.806750e-11,8.431732e-06,3.026154e-05,-2.197953e-05,-5.698645e-06,-1.792118e-08,5.224107e-05,1.331367e-04
9.338400e-10,1.305387e-11,8.432139e-06,3.026986e-05,-2.198846e-05,-5.698865e-06,-1.791383e-08,5.225832e-05,1.334616e-04
9.338500e-10,-2.082792e-11,8.432637e-06,3.027932e-05,-2.199854e-05,-5.699195e-06,-1.790990e-08,5.227787e-05,1.338181e-04
9.338600e-10,-5.350906e-11,8.433225e-06,3.028989e-05,-2.200976e-05,-5.699631e-06,-1.790939e-08,5.229966e-05,1.342047e-04
9.338700e-10,-8.492856e-11,8.433901e-06,3.030153e-05,-2.202207e-05,-5.700174e-06,-1.791225e-08,5.232361e-05,1.346200e-04
9.338800e-10,-1.150337e-10,8.434665e-06,3.031421e-05,-2.203544e-05,-5.700819e-06,-1.791842e-08,5.234965e-05,1.350624e-04
9.338900e-10,-1.437807e-10,8.435512e-06,3.032787e-05,-2.204981e-05,-5.701566e-06,-1.792783e-08,5.237768e-05,1.355300e-04
9.339000e-10,-1.711350e-10,8.436442e-06,3.034246e-05,-2.206514e-05,-5.702411e-06,-1.794037e-08,5.240760e-05,1.360211e-04
9.339100e-10,-1.970719e-10,8.437452e-06,3.035794e-05,-2.208136e-05,-5.703350e-06,-1.795594e-08,5.243930e-05,1.365336e-04
9.339200e-10,-2.215767e-10,8.438537e-06,3.037425e-05,-2.209843e-05,-5.704380e-06,-1.797441e-08,5.247267e-05,1.370655e-04
9.339300e-10,-2.446456e-10,8.439696e-06,3.039131e-05,-2.211626e-05,-5.705496e-06,-1.799561e-08,5.250757e-05,1.376146e-04
9.339400e-10,-2.662856e-10,8.440923e-06,3.040907e-05,-2.213481e-05,-5.706695e-06,-1.801937e-08,5.254387e-05,1.381785e-04
9.339500e-10,-2.865149e-10,8.442216e-06,3.042744e-05,-2.215399e-05,-5.707970e-06,-1.804551e-08,5.258143e-05,1.387549e-04
9.339600e-10,-3.053631e-10,8.443570e-06,3.044637e-05,-2.217372e-05,-5.709316e-06,-1.807381e-08,5.262009e-05,1.393414e-04
9.339700e-10,-3.228713e-10,8.444979e-06,3.046577e-05,-2.219393e-05,-5.710727e-06,-1.810403e-08,5.265970e-05,1.399353e-04
9.339800e-10,-3.390920e-10,8.446439e-06,3.048555e-05,-2.221454e-05,-5.712198e-06,-1.813594e-08,5.270009e-05,1.405340e-04
9.339900e-10,-3.540891e-10,8.447945e-06,3.050564e-05,-2.223545e-05,-5.713722e-06,-1.816926e-08,5.274109e-05,1.411350e-04
9.340000e-10,-3.679376e-10,8.449492e-06,3.052594e-05,-2.225658e-05,-5.715291e-06,-1.820371e-08,5.278252e-05,1.417354e-04
9.340100e-10,-3.807231e-10,8.451072e-06,3.054637e-05,-2.227784e-05,-5.716899e-06,-1.823899e-08,5.282421e-05,1.423327e-04
9.340200e-10,-3.925414e-10,8.452682e-06,3.056683e-05,-2.229913e-05,-5.718537e-06,-1.827479e-08,5.286596e-05,1.429240e-04
9.340300e-10,-4.034981e-10,8.454313e-06,3.058724e-05,-2.232037e-05,-5.720200e-06,-1.831078e-08,5.290761e-05,1.435066e-04
9.340400e-10,-4.137074e-10,8.455961e-06,3.060750e-05,-2.234145e-05,-5.721878e-06,-1.834662e-08,5.294895e-05,1.440777e-04
9.340500e-10,-4.232916e-10,8.457619e-06,3.062751e-05,-2.236228e-05,-5.723563e-06,-1.838196e-08,5.298979e-05,1.446348e-04
9.340600e-10,-4.323796e-10,8.459279e-06,3.064719e-05,-2.238277e-05,-5.725248e-06,-1.841645e-08,5.302996e-05,1.451751e-04
9.340700e-10,-4.411065e-10,8.460936e-06,3.066644e-05,-2.240282e-05,-5.726924e-06,-1.844971e-08,5.306926e-05,1.456960e-04
9.340800e-10,-4.496118e-10,8.462584e-06,3.068517e-05,-2.242234e-05,-5.728583e-06,-1.848139e-08,5.310751e-05,1.461951e-04
9.340900e-10,-4.580382e-10,8.464214e-06,3.070328e-05,-2.244124e-05,-5.730217e-06,-1.851111e-08,5.314452e-05,1.466698e-04
9.341000e-10,-4.665303e-10,8.465821e-06,3.072070e-05,-2.245942e-05,-5.731818e-06,-1.853851e-08,5.318012e-05,1.471180e-04
9.341100e-10,-4.752332e-10,8.467399e-06,3.073734e-05,-2.247680e-05,-5.733378e-06,-1.856321e-08,5.321414e-05,1.475373e-04
9.341200e-10,-4.842908e-10,8.468941e-06,3.075311e-05,-2.249331e-05,-5.734889e-06,-1.858484e-08,5.324642e-05,1.479258e-04
9.341300e-10,-4.938443e-10,8.470440e-06,3.076794e-05,-2.250885e-05,-5.736344e-06,-1.860307e-08,5.327680e-05,1.482814e-04
9.341400e-10,-5.040309e-10,8.471892e-06,3.078176e-05,-2.252336e-05,-5.737735e-06,-1.861754e-08,5.330512e-05,1.486025e-04
9.341500e-10,-5.149820e-10,8.473290e-06,3.079449e-05,-2.253677e-05,-5.739055e-06,-1.862792e-08,5.333126e-05,1.488874e-04
9.341600e-10,-5.268218e-10,8.474628e-06,3.080607e-05,-2.254901e-05,-5.740298e-06,-1.863389e-08,5.335508e-05,1.491347e-04
9.341700e-10,-5.396658e-10,8.475903e-06,3.081646e-05,-2.256002e-05,-5.741458e-06,-1.863514e-08,5.337648e-05,1.493433e-04
9.341800e-10,-5.536196e-10,8.477108e-06,3.082558e-05,-2.256976e-05,-5.742528e-06,-1.863141e-08,5.339534e-05,1.495120e-04
9.341900e-10,-5.687773e-10,8.478241e-06,3.083341e-05,-2.257817e-05,-5.743505e-06,-1.862242e-08,5.341157e-05,1.496401e-04
9.342000e-10,-5.852206e-10,8.479296e-06,3.083989e-05,-2.258521e-05,-5.744382e-06,-1.860793e-08,5.342511e-05,1.497269e-04
9.342100e-10,-6.030177e-10,8.480270e-06,3.084501e-05,-2.259087e-05,-5.745156e-06,-1.858774e-08,5.343587e-05,1.497721e-04
9.342200e-10,-6.222221e-10,8.481160e-06,3.084873e-05,-2.259510e-05,-5.745823e-06,-1.856166e-08,5.344382e-05,1.497755e-04
9.342300e-10,-6.428721e-10,8.481964e-06,3.085103e-05,-2.259789e-05,-5.746381e-06,-1.852952e-08,5.344892e-05,1.497370e-04
9.342400e-10,-6.649900e-10,8.482679e-06,3.085191e-05,-2.259923e-05,-5.746826e-06,-1.849120e-08,5.345115e-05,1.496570e-04
9.342500e-10,-6.885816e-10,8.483304e-06,3.085137e-05,-2.259913e-05,-5.747158e-06,-1.844659e-08,5.345050e-05,1.495359e-04
9.342600e-10,-7.136361e-10,8.483838e-06,3.084940e-05,-2.259757e-05,-5.747375e-06,-1.839563e-08,5.344698e-05,1.493743e-04
9.342700e-10,-7.401256e-10,8.484279e-06,3.084602e-05,-2.259458e-05,-5.747476e-06,-1.833827e-08,5.344061e-05,1.491731e-04
9.342800e-10,-7.680056e-10,8.484628e-06,3.084125e-05,-2.259018e-05,-5.747462e-06,-1.827451e-08,5.343143e-05,1.489334e-04
9.342900e-10,-7.972146e-10,8.484885e-06,3.083511e-05,-2.258438e-05,-5.747333e-06,-1.820437e-08,5.341949e-05,1.486563e-04
9.343000e-10,-8.276749e-10,8.485051e-06,3.082764e-05,-2.257723e-05,-5.747092e-06,-1.812790e-08,5.340486e-05,1.483435e-04
9.343100e-10,-8.592929e-10,8.485127e-06,3.081886e-05,-2.256875e-05,-5.746739e-06,-1.804518e-08,5.338761e-05,1.479963e-04
9.343200e-10,-8.919599e-10,8.485114e-06,3.080883e-05,-2.255900e-05,-5.746277e-06,-1.795634e-08,5.336783e-05,1.476166e-04
