time,"I(LT11)","I(LT13)","I(LT14)","I(LTN81)","I(LTN131)"
9.506600e-10,2.785405e-04,2.599667e-05,4.654970e-05,1.398760e-04,7.254637e-05
9.506700e-10,2.774127e-04,2.576308e-05,4.563596e-05,1.393217e-04,7.139905e-05
9.506800e-10,2.763158e-04,2.555619e-05,4.465404e-05,1.387857e-04,7.021023e-05
9.506900e-10,2.752542e-04,2.537678e-05,4.360890e-05,1.382702e-04,6.898569e-05
9.507000e-10,2.742322e-04,2.522549e-05,4.250583e-05,1.377774e-04,6.773132e-05
9.507100e-10,2.732538e-04,2.510278e-05,4.135035e-05,1.373091e-04,6.645314e-05
9.507200e-10,2.723231e-04,2.500898e-05,4.014822e-05,1.368673e-04,6.515720e-05
9.507300e-10,2.714435e-04,2.494425e-05,3.890536e-05,1.364536e-04,6.384960e-05
9.507400e-10,2.706185e-04,2.490859e-05,3.762785e-05,1.360698e-04,6.253644e-05
9.507500e-10,2.698515e-04,2.490187e-05,3.632188e-05,1.357173e-04,6.122375e-05
9.507600e-10,2.691452e-04,2.492383e-05,3.499369e-05,1.353975e-04,5.991752e-05
9.507700e-10,2.685025e-04,2.497404e-05,3.364958e-05,1.351116e-04,5.862362e-05
9.507800e-10,2.679259e-04,2.505199e-05,3.229581e-05,1.348608e-04,5.734781e-05
9.507900e-10,2.674175e-04,2.515703e-05,3.093865e-05,1.346460e-04,5.609568e-05
9.508000e-10,2.669793e-04,2.528841e-05,2.958426e-05,1.344681e-04,5.487267e-05
9.508100e-10,2.666130e-04,2.544526e-05,2.823872e-05,1.343278e-04,5.368399e-05
9.508200e-10,2.663200e-04,2.562665e-05,2.690799e-05,1.342257e-04,5.253464e-05
9.508300e-10,2.661015e-04,2.583155e-05,2.559785e-05,1.341621e-04,5.142940e-05
9.508400e-10,2.659584e-04,2.605885e-05,2.431395e-05,1.341374e-04,5.037280e-05
9.508500e-10,2.658913e-04,2.630738e-05,2.306170e-05,1.341517e-04,4.936908e-05
9.508600e-10,2.659004e-04,2.657591e-05,2.184632e-05,1.342050e-04,4.842222e-05
9.508700e-10,2.659859e-04,2.686316e-05,2.067278e-05,1.342971e-04,4.753594e-05
9.508800e-10,2.661474e-04,2.716782e-05,1.954581e-05,1.344277e-04,4.671363e-05
9.508900e-10,2.663845e-04,2.748850e-05,1.846989e-05,1.345963e-04,4.595839e-05
9.509000e-10,2.666964e-04,2.782383e-05,1.744921e-05,1.348024e-04,4.527304e-05
9.509100e-10,2.670818e-04,2.817237e-05,1.648770e-05,1.350451e-04,4.466006e-05
9.509200e-10,2.675395e-04,2.853268e-05,1.558898e-05,1.353236e-04,4.412166e-05
9.509300e-10,2.680679e-04,2.890330e-05,1.475639e-05,1.356369e-04,4.365970e-05
9.509400e-10,2.686648e-04,2.928277e-05,1.399298e-05,1.359837e-04,4.327575e-05
9.509500e-10,2.693282e-04,2.966959e-05,1.330150e-05,1.363628e-04,4.297108e-05
9.509600e-10,2.700554e-04,3.006227e-05,1.268437e-05,1.367726e-04,4.274664e-05
9.509700e-10,2.708439e-04,3.045934e-05,1.214373e-05,1.372115e-04,4.260307e-05
9.509800e-10,2.716904e-04,3.085930e-05,1.168143e-05,1.376779e-04,4.254073e-05
9.509900e-10,2.725917e-04,3.126067e-05,1.129899e-05,1.381698e-04,4.255965e-05
9.510000e-10,2.735442e-04,3.166196e-05,1.099763e-05,1.386852e-04,4.265959e-05
9.510100e-10,2.745442e-04,3.206171e-05,1.077830e-05,1.392221e-04,4.284001e-05
9.510200e-10,2.755876e-04,3.245845e-05,1.064162e-05,1.397782e-04,4.310007e-05
9.510300e-10,2.766702e-04,3.285074e-05,1.058794e-05,1.403512e-04,4.343867e-05
9.510400e-10,2.777874e-04,3.323714e-05,1.061728e-05,1.409387e-04,4.385442e-05
9.510500e-10,2.789347e-04,3.361624e-05,1.072942e-05,1.415382e-04,4.434566e-05
9.510600e-10,2.801072e-04,3.398664e-05,1.092382e-05,1.421472e-04,4.491046e-05
9.510700e-10,2.812999e-04,3.434696e-05,1.119966e-05,1.427629e-04,4.554663e-05
9.510800e-10,2.825076e-04,3.469586e-05,1.155586e-05,1.433827e-04,4.625172e-05
9.510900e-10,2.837252e-04,3.503202e-05,1.199104e-05,1.440038e-04,4.702305e-05
9.511000e-10,2.849472e-04,3.535412e-05,1.250355e-05,1.446235e-04,4.785768e-05
9.511100e-10,2.861682e-04,3.566093e-05,1.309150e-05,1.452389e-04,4.875243e-05
9.511200e-10,2.873827e-04,3.595122e-05,1.375269e-05,1.458474e-04,4.970391e-05
9.511300e-10,2.885853e-04,3.622380e-05,1.448470e-05,1.464460e-04,5.070850e-05
9.511400e-10,2.897704e-04,3.647754e-05,1.528482e-05,1.470321e-04,5.176236e-05
9.511500e-10,2.909325e-04,3.671136e-05,1.615010e-05,1.476029e-04,5.286146e-05
9.511600e-10,2.920664e-04,3.692421e-05,1.707736e-05,1.481557e-04,5.400157e-05
9.511700e-10,2.931666e-04,3.711514e-05,1.806315e-05,1.486880e-04,5.517828e-05
9.511800e-10,2.942279e-04,3.728321e-05,1.910379e-05,1.491973e-04,5.638700e-05
9.511900e-10,2.952454e-04,3.742760e-05,2.019540e-05,1.496811e-04,5.762299e-05
9.512000e-10,2.962141e-04,3.754753e-05,2.133383e-05,1.501371e-04,5.888136e-05
9.512100e-10,2.971295e-04,3.764232e-05,2.251474e-05,1.505631e-04,6.015707e-05
9.512200e-10,2.979871e-04,3.771137e-05,2.373360e-05,1.509572e-04,6.144498e-05
9.512300e-10,2.987827e-04,3.775417e-05,2.498566e-05,1.513174e-04,6.273983e-05
9.512400e-10,2.995126e-04,3.777029e-05,2.626600e-05,1.516420e-04,6.403629e-05
9.512500e-10,3.001730e-04,3.775944e-05,2.756951e-05,1.519294e-04,6.532895e-05
9.512600e-10,3.007609e-04,3.772141e-05,2.889094e-05,1.521782e-04,6.661235e-05
9.512700e-10,3.012734e-04,3.765610e-05,3.022490e-05,1.523873e-04,6.788100e-05
9.512800e-10,3.017079e-04,3.756355e-05,3.156586e-05,1.525557e-04,6.912941e-05
9.512900e-10,3.020625e-04,3.744392e-05,3.290819e-05,1.526826e-04,7.035210e-05
9.513000e-10,3.023353e-04,3.729747e-05,3.424616e-05,1.527674e-04,7.154363e-05
9.513100e-10,3.025251e-04,3.712461e-05,3.557401e-05,1.528096e-04,7.269862e-05
9.513200e-10,3.026310e-04,3.692590e-05,3.688589e-05,1.528093e-04,7.381178e-05
9.513300e-10,3.026526e-04,3.670200e-05,3.817596e-05,1.527663e-04,7.487796e-05
9.513400e-10,3.025898e-04,3.645373e-05,3.943839e-05,1.526810e-04,7.589212e-05
9.513500e-10,3.024431e-04,3.618204e-05,4.066738e-05,1.525538e-04,7.684942e-05
9.513600e-10,3.022131e-04,3.588801e-05,4.185720e-05,1.523853e-04,7.774521e-05
9.513700e-10,3.019013e-04,3.557287e-05,4.300222e-05,1.521765e-04,7.857509e-05
9.513800e-10,3.015092e-04,3.523797e-05,4.409692e-05,1.519284e-04,7.933489e-05
9.513900e-10,3.010387e-04,3.488478e-05,4.513598e-05,1.516422e-04,8.002075e-05
9.514000e-10,3.004924e-04,3.451490e-05,4.611423e-05,1.513194e-04,8.062913e-05
9.514100e-10,2.998729e-04,3.413004e-05,4.702676e-05,1.509615e-04,8.115680e-05
9.514200e-10,2.991833e-04,3.373202e-05,4.786892e-05,1.505702e-04,8.160094e-05
9.514300e-10,2.984271e-04,3.332276e-05,4.863633e-05,1.501476e-04,8.195909e-05
9.514400e-10,2.976079e-04,3.290424e-05,4.932497e-05,1.496955e-04,8.222921e-05
9.514500e-10,2.967298e-04,3.247855e-05,4.993114e-05,1.492161e-04,8.240969e-05
9.514600e-10,2.957969e-04,3.204781e-05,5.045155e-05,1.487118e-04,8.249937e-05
9.514700e-10,2.948137e-04,3.161421e-05,5.088333e-05,1.481848e-04,8.249754e-05
9.514800e-10,2.937849e-04,3.117995e-05,5.122401e-05,1.476376e-04,8.240396e-05
9.514900e-10,2.927153e-04,3.074725e-05,5.147162e-05,1.470727e-04,8.221887e-05
9.515000e-10,2.916098e-04,3.031835e-05,5.162464e-05,1.464927e-04,8.194300e-05
9.515100e-10,2.904736e-04,2.989546e-05,5.168206e-05,1.459002e-04,8.157753e-05
9.515200e-10,2.893117e-04,2.948076e-05,5.164336e-05,1.452979e-04,8.112412e-05
9.515300e-10,2.881295e-04,2.907638e-05,5.150853e-05,1.446883e-04,8.058491e-05
9.515400e-10,2.869323e-04,2.868439e-05,5.127809e-05,1.440743e-04,7.996248e-05
9.515500e-10,2.857252e-04,2.830679e-05,5.095306e-05,1.434585e-04,7.925985e-05
9.515600e-10,2.845137e-04,2.794547e-05,5.053498e-05,1.428435e-04,7.848045e-05
9.515700e-10,2.833029e-04,2.760223e-05,5.002588e-05,1.422319e-04,7.762812e-05
9.515800e-10,2.820980e-04,2.727876e-05,4.942828e-05,1.416265e-04,7.670705e-05
9.515900e-10,2.809042e-04,2.697661e-05,4.874518e-05,1.410296e-04,7.572179e-05
9.516000e-10,2.797266e-04,2.669720e-05,4.798000e-05,1.404438e-04,7.467720e-05
9.516100e-10,2.785699e-04,2.644179e-05,4.713662e-05,1.398716e-04,7.357841e-05
9.516200e-10,2.774389e-04,2.621152e-05,4.621930e-05,1.393152e-04,7.243082e-05
9.516300e-10,2.763384e-04,2.600735e-05,4.523266e-05,1.387770e-04,7.124001e-05
9.516400e-10,2.752727e-04,2.583009e-05,4.418166e-05,1.382591e-04,7.001175e-05
9.516500e-10,2.742462e-04,2.568040e-05,4.307156e-05,1.377635e-04,6.875197e-05
9.516600e-10,2.732629e-04,2.555877e-05,4.190790e-05,1.372924e-04,6.746667e-05
9.516700e-10,2.723268e-04,2.546554e-05,4.069640e-05,1.368475e-04,6.616194e-05
9.516800e-10,2.714415e-04,2.540089e-05,3.944302e-05,1.364306e-04,6.484391e-05
9.516900e-10,2.706105e-04,2.536485e-05,3.815384e-05,1.360433e-04,6.351869e-05
9.517000e-10,2.698370e-04,2.535730e-05,3.683506e-05,1.356872e-04,6.219235e-05
9.517100e-10,2.691241e-04,2.537799e-05,3.549294e-05,1.353637e-04,6.087093e-05
9.517200e-10,2.684744e-04,2.542655e-05,3.413380e-05,1.350740e-04,5.956034e-05
9.517300e-10,2.678906e-04,2.550244e-05,3.276395e-05,1.348192e-04,5.826639e-05
9.517400e-10,2.673747e-04,2.560505e-05,3.138966e-05,1.346005e-04,5.699471e-05
9.517500e-10,2.669290e-04,2.573364e-05,3.001715e-05,1.344185e-04,5.575079e-05
9.517600e-10,2.665550e-04,2.588736e-05,2.865254e-05,1.342740e-04,5.453990e-05
9.517700e-10,2.662542e-04,2.606528e-05,2.730183e-05,1.341677e-04,5.336711e-05
9.517800e-10,2.660278e-04,2.626639e-05,2.597085e-05,1.341000e-04,5.223725e-05
9.517900e-10,2.658767e-04,2.648960e-05,2.466530e-05,1.340711e-04,5.115490e-05
9.518000e-10,2.658016e-04,2.673374e-05,2.339063e-05,1.340813e-04,5.012437e-05
9.518100e-10,2.658028e-04,2.699760e-05,2.215212e-05,1.341304e-04,4.914972e-05
9.518200e-10,2.658803e-04,2.727990e-05,2.095480e-05,1.342184e-04,4.823471e-05
9.518300e-10,2.660341e-04,2.757933e-05,1.980346e-05,1.343450e-04,4.738279e-05
9.518400e-10,2.662635e-04,2.789453e-05,1.870262e-05,1.345098e-04,4.659715e-05
9.518500e-10,2.665678e-04,2.822411e-05,1.765653e-05,1.347121e-04,4.588064e-05
9.518600e-10,2.669460e-04,2.856665e-05,1.666919e-05,1.349512e-04,4.523584e-05
9.518700e-10,2.673967e-04,2.892072e-05,1.574427e-05,1.352262e-04,4.466498e-05
9.518800e-10,2.679182e-04,2.928486e-05,1.488517e-05,1.355362e-04,4.417002e-05
9.518900e-10,2.685087e-04,2.965759e-05,1.409499e-05,1.358799e-04,4.375258e-05
9.519000e-10,2.691659e-04,3.003745e-05,1.337652e-05,1.362561e-04,4.341397e-05
9.519100e-10,2.698874e-04,3.042295e-05,1.273228e-05,1.366632e-04,4.315523e-05
9.519200e-10,2.706705e-04,3.081260e-05,1.216444e-05,1.370997e-04,4.297704e-05
9.519300e-10,2.715122e-04,3.120492e-05,1.167489e-05,1.375639e-04,4.287981e-05
9.519400e-10,2.724091e-04,3.159842e-05,1.126523e-05,1.380540e-04,4.286365e-05
9.519500e-10,2.733578e-04,3.199164e-05,1.093673e-05,1.385678e-04,4.292836e-05
9.519600e-10,2.743544e-04,3.238310e-05,1.069037e-05,1.391035e-04,4.307346e-05
9.519700e-10,2.753951e-04,3.277134e-05,1.052683e-05,1.396587e-04,4.329817e-05
9.519800e-10,2.764755e-04,3.315492e-05,1.044652e-05,1.402311e-04,4.360144e-05
9.519900e-10,2.775913e-04,3.353242e-05,1.044951e-05,1.408185e-04,4.398192e-05
9.520000e-10,2.787377e-04,3.390241e-05,1.053561e-05,1.414181e-04,4.443802e-05
9.520100e-10,2.799100e-04,3.426351e-05,1.070434e-05,1.420276e-04,4.496785e-05
9.520200e-10,2.811032e-04,3.461434e-05,1.095494e-05,1.426442e-04,4.556927e-05
9.520300e-10,2.823122e-04,3.495355e-05,1.128635e-05,1.432653e-04,4.623990e-05
9.520400e-10,2.835317e-04,3.527984e-05,1.169724e-05,1.438881e-04,4.697708e-05
9.520500e-10,2.847564e-04,3.559191e-05,1.218603e-05,1.445099e-04,4.777794e-05
9.520600e-10,2.859808e-04,3.588850e-05,1.275083e-05,1.451278e-04,4.863934e-05
9.520700e-10,2.871996e-04,3.616840e-05,1.338953e-05,1.457392e-04,4.955793e-05
9.520800e-10,2.884071e-04,3.643044e-05,1.409971e-05,1.463411e-04,5.053015e-05
9.520900e-10,2.895978e-04,3.667347e-05,1.487872e-05,1.469308e-04,5.155219e-05
9.521000e-10,2.907664e-04,3.689642e-05,1.572367e-05,1.475056e-04,5.262009e-05
9.521100e-10,2.919073e-04,3.709826e-05,1.663138e-05,1.480629e-04,5.372964e-05
9.521200e-10,2.930154e-04,3.727803e-05,1.759847e-05,1.486000e-04,5.487649e-05
9.521300e-10,2.940852e-04,3.743480e-05,1.862129e-05,1.491144e-04,5.605609e-05
9.521400e-10,2.951119e-04,3.756776e-05,1.969598e-05,1.496036e-04,5.726374e-05
9.521500e-10,2.960904e-04,3.767613e-05,2.081845e-05,1.500653e-04,5.849458e-05
9.521600e-10,2.970161e-04,3.775924e-05,2.198439e-05,1.504974e-04,5.974363e-05
9.521700e-10,2.978846e-04,3.781648e-05,2.318930e-05,1.508978e-04,6.100578e-05
9.521800e-10,2.986917e-04,3.784735e-05,2.442846e-05,1.512645e-04,6.227581e-05
9.521900e-10,2.994334e-04,3.785145e-05,2.569697e-05,1.515959e-04,6.354842e-05
9.522000e-10,3.001062e-04,3.782846e-05,2.698977e-05,1.518902e-04,6.481823e-05
9.522100e-10,3.007068e-04,3.777819e-05,2.830164e-05,1.521462e-04,6.607983e-05
9.522200e-10,3.012322e-04,3.770055e-05,2.962719e-05,1.523626e-04,6.732775e-05
9.522300e-10,3.016800e-04,3.759559e-05,3.096094e-05,1.525383e-04,6.855652e-05
9.522400e-10,3.020480e-04,3.746344e-05,3.229725e-05,1.526726e-04,6.976069e-05
9.522500e-10,3.023344e-04,3.730440e-05,3.363045e-05,1.527648e-04,7.093485e-05
9.522600e-10,3.025379e-04,3.711888e-05,3.495475e-05,1.528146e-04,7.207363e-05
9.522700e-10,3.026574e-04,3.690743e-05,3.626433e-05,1.528216e-04,7.317176e-05
9.522800e-10,3.026926e-04,3.667073e-05,3.755337e-05,1.527861e-04,7.422410e-05
9.522900e-10,3.026434e-04,3.640959e-05,3.881602e-05,1.527080e-04,7.522561e-05
9.523000e-10,3.025099e-04,3.612498e-05,4.004650e-05,1.525880e-04,7.617147e-05
9.523100e-10,3.022931e-04,3.581797e-05,4.123906e-05,1.524266e-04,7.705703e-05
9.523200e-10,3.019941e-04,3.548981e-05,4.238805e-05,1.522247e-04,7.787786e-05
9.523300e-10,3.016144e-04,3.514184e-05,4.348797e-05,1.519832e-04,7.862981e-05
9.523400e-10,3.011560e-04,3.477556e-05,4.453345e-05,1.517035e-04,7.930900e-05
9.523500e-10,3.006212e-04,3.439255e-05,4.551931e-05,1.513868e-04,7.991186e-05
9.523600e-10,3.000128e-04,3.399455e-05,4.644061e-05,1.510348e-04,8.043516e-05
9.523700e-10,2.993338e-04,3.358337e-05,4.729265e-05,1.506491e-04,8.087602e-05
9.523800e-10,2.985874e-04,3.316094e-05,4.807104e-05,1.502317e-04,8.123198e-05
9.523900e-10,2.977775e-04,3.272927e-05,4.877168e-05,1.497845e-04,8.150096e-05
9.524000e-10,2.969079e-04,3.229044e-05,4.939085e-05,1.493098e-04,8.168130e-05
9.524100e-10,2.959829e-04,3.184659e-05,4.992520e-05,1.488096e-04,8.177179e-05
9.524200e-10,2.950068e-04,3.139991e-05,5.037179e-05,1.482864e-04,8.177170e-05
9.524300e-10,2.939843e-04,3.095263e-05,5.072810e-05,1.477425e-04,8.168073e-05
9.524400e-10,2.929202e-04,3.050698e-05,5.099208e-05,1.471806e-04,8.149906e-05
9.524500e-10,2.918194e-04,3.006521e-05,5.116215e-05,1.466031e-04,8.122736e-05
9.524600e-10,2.906870e-04,2.962955e-05,5.123722e-05,1.460127e-04,8.086677e-05
9.524700e-10,2.895282e-04,2.920219e-05,5.121671e-05,1.454121e-04,8.041890e-05
9.524800e-10,2.883482e-04,2.878529e-05,5.110052e-05,1.448038e-04,7.988581e-05
9.524900e-10,2.871523e-04,2.838093e-05,5.088910e-05,1.441906e-04,7.927003e-05
9.525000e-10,2.859457e-04,2.799114e-05,5.058339e-05,1.435751e-04,7.857453e-05
9.525100e-10,2.847338e-04,2.761782e-05,5.018485e-05,1.429601e-04,7.780267e-05
9.525200e-10,2.835218e-04,2.726280e-05,4.969543e-05,1.423481e-04,7.695823e-05
9.525300e-10,2.823150e-04,2.692779e-05,4.911757e-05,1.417417e-04,7.604536e-05
9.525400e-10,2.811184e-04,2.661435e-05,4.845420e-05,1.411436e-04,7.506855e-05
9.525500e-10,2.799370e-04,2.632394e-05,4.770868e-05,1.405561e-04,7.403261e-05
9.525600e-10,2.787760e-04,2.605783e-05,4.688479e-05,1.399818e-04,7.294262e-05
9.525700e-10,2.776399e-04,2.581719e-05,4.598674e-05,1.394230e-04,7.180393e-05
9.525800e-10,2.765335e-04,2.560300e-05,4.501908e-05,1.388820e-04,7.062208e-05
9.525900e-10,2.754612e-04,2.541610e-05,4.398672e-05,1.383609e-04,6.940282e-05
9.526000e-10,2.744275e-04,2.525715e-05,4.289486e-05,1.378619e-04,6.815201e-05
9.526100e-10,2.734363e-04,2.512668e-05,4.174897e-05,1.373870e-04,6.687565e-05
9.526200e-10,2.724917e-04,2.502504e-05,4.055475e-05,1.369380e-04,6.557979e-05
9.526300e-10,2.715973e-04,2.495242e-05,3.931810e-05,1.365167e-04,6.427053e-05
9.526400e-10,2.707567e-04,2.490889e-05,3.804506e-05,1.361248e-04,6.295396e-05
9.526500e-10,2.699731e-04,2.489434e-05,3.674181e-05,1.357639e-04,6.163615e-05
9.526600e-10,2.692495e-04,2.490854e-05,3.541457e-05,1.354352e-04,6.032311e-05
9.526700e-10,2.685888e-04,2.495110e-05,3.406965e-05,1.351402e-04,5.902075e-05
9.526800e-10,2.679935e-04,2.502154e-05,3.271332e-05,1.348799e-04,5.773486e-05
9.526900e-10,2.674659e-04,2.511923e-05,3.135186e-05,1.346555e-04,5.647109e-05
9.527000e-10,2.670080e-04,2.524346e-05,2.999146e-05,1.344677e-04,5.523492e-05
9.527100e-10,2.666216e-04,2.539337e-05,2.863825e-05,1.343173e-04,5.403162e-05
9.527200e-10,2.663081e-04,2.556807e-05,2.729821e-05,1.342049e-04,5.286628e-05
9.527300e-10,2.660688e-04,2.576652e-05,2.597720e-05,1.341310e-04,5.174372e-05
9.527400e-10,2.659047e-04,2.598765e-05,2.468089e-05,1.340959e-04,5.066854e-05
9.527500e-10,2.658164e-04,2.623031e-05,2.341477e-05,1.340998e-04,4.964508e-05
9.527600e-10,2.658044e-04,2.649327e-05,2.218412e-05,1.341427e-04,4.867739e-05
9.527700e-10,2.658686e-04,2.677527e-05,2.099397e-05,1.342244e-04,4.776924e-05
9.527800e-10,2.660091e-04,2.707499e-05,1.984915e-05,1.343447e-04,4.692414e-05
9.527900e-10,2.662253e-04,2.739108e-05,1.875418e-05,1.345032e-04,4.614526e-05
9.528000e-10,2.665164e-04,2.772214e-05,1.771335e-05,1.346993e-04,4.543550e-05
9.528100e-10,2.668815e-04,2.806677e-05,1.673067e-05,1.349324e-04,4.479743e-05
9.528200e-10,2.673193e-04,2.842351e-05,1.580983e-05,1.352014e-04,4.423334e-05
9.528300e-10,2.678281e-04,2.879091e-05,1.495427e-05,1.355055e-04,4.374518e-05
9.528400e-10,2.684061e-04,2.916751e-05,1.416710e-05,1.358435e-04,4.333461e-05
9.528500e-10,2.690512e-04,2.955181e-05,1.345116e-05,1.362141e-04,4.300298e-05
9.528600e-10,2.697608e-04,2.994234e-05,1.280898e-05,1.366158e-04,4.275131e-05
9.528700e-10,2.705324e-04,3.033759e-05,1.224276e-05,1.370471e-04,4.258035e-05
9.528800e-10,2.713630e-04,3.073609e-05,1.175444e-05,1.375064e-04,4.249053e-05
9.528900e-10,2.722492e-04,3.113634e-05,1.134562e-05,1.379917e-04,4.248196e-05
9.529000e-10,2.731877e-04,3.153687e-05,1.101761e-05,1.385010e-04,4.255448e-05
9.529100e-10,2.741747e-04,3.193620e-05,1.077144e-05,1.390325e-04,4.270764e-05
9.529200e-10,2.752063e-04,3.233286e-05,1.060782e-05,1.395837e-04,4.294067e-05
9.529300e-10,2.762781e-04,3.272540e-05,1.052715e-05,1.401526e-04,4.325256e-05
9.529400e-10,2.773859e-04,3.311239e-05,1.052958e-05,1.407366e-04,4.364197e-05
9.529500e-10,2.785251e-04,3.349241e-05,1.061494e-05,1.413332e-04,4.410734e-05
9.529600e-10,2.796907e-04,3.386405e-05,1.078276e-05,1.419400e-04,4.464681e-05
9.529700e-10,2.808780e-04,3.422593e-05,1.103233e-05,1.425544e-04,4.525826e-05
9.529800e-10,2.820817e-04,3.457670e-05,1.136261e-05,1.431735e-04,4.593931e-05
9.529900e-10,2.832967e-04,3.491503e-05,1.177232e-05,1.437947e-04,4.668735e-05
9.530000e-10,2.845176e-04,3.523961e-05,1.225989e-05,1.444153e-04,4.749950e-05
9.530100e-10,2.857390e-04,3.554918e-05,1.282348e-05,1.450324e-04,4.837266e-05
9.530200e-10,2.869555e-04,3.584252e-05,1.346098e-05,1.456432e-04,4.930350e-05
9.530300e-10,2.881615e-04,3.611842e-05,1.417004e-05,1.462450e-04,5.028846e-05
9.530400e-10,2.893516e-04,3.637574e-05,1.494802e-05,1.468350e-04,5.132376e-05
9.530500e-10,2.905203e-04,3.661339e-05,1.579204e-05,1.474104e-04,5.240543e-05
9.530600e-10,2.916620e-04,3.683031e-05,1.669898e-05,1.479687e-04,5.352929e-05
9.530700e-10,2.927717e-04,3.702553e-05,1.766547e-05,1.485071e-04,5.469100e-05
9.530800e-10,2.938438e-04,3.719811e-05,1.868789e-05,1.490231e-04,5.588600e-05
9.530900e-10,2.948736e-04,3.734720e-05,1.976241e-05,1.495143e-04,5.710961e-05
9.531000e-10,2.958558e-04,3.747201e-05,2.088496e-05,1.499784e-04,5.835697e-05
9.531100e-10,2.967860e-04,3.757183e-05,2.205127e-05,1.504130e-04,5.962310e-05
9.531200e-10,2.976596e-04,3.764605e-05,2.325683e-05,1.508163e-04,6.090289e-05
9.531300e-10,2.984724e-04,3.769414e-05,2.449698e-05,1.511861e-04,6.219111e-05
9.531400e-10,2.992204e-04,3.771565e-05,2.576682e-05,1.515209e-04,6.348247e-05
9.531500e-10,2.999000e-04,3.771026e-05,2.706131e-05,1.518188e-04,6.477156e-05
9.531600e-10,3.005079e-04,3.767772e-05,2.837524e-05,1.520786e-04,6.605296e-05
9.531700e-10,3.010412e-04,3.761794e-05,2.970325e-05,1.522989e-04,6.732119e-05
9.531800e-10,3.014972e-04,3.753091e-05,3.103985e-05,1.524787e-04,6.857076e-05
9.531900e-10,3.018737e-04,3.741675e-05,3.237945e-05,1.526173e-04,6.979620e-05
9.532000e-10,3.021689e-04,3.727571e-05,3.371634e-05,1.527138e-04,7.099205e-05
9.532100e-10,3.023815e-04,3.710817e-05,3.504477e-05,1.527680e-04,7.215294e-05
9.532200e-10,3.025103e-04,3.691464e-05,3.635891e-05,1.527795e-04,7.327355e-05
9.532300e-10,3.025550e-04,3.669576e-05,3.765294e-05,1.527484e-04,7.434870e-05
9.532400e-10,3.025153e-04,3.645233e-05,3.892101e-05,1.526749e-04,7.537333e-05
9.532500e-10,3.023914e-04,3.618524e-05,4.015731e-05,1.525593e-04,7.634256e-05
9.532600e-10,3.021842e-04,3.589557e-05,4.135611e-05,1.524023e-04,7.725168e-05
9.532700e-10,3.018946e-04,3.558449e-05,4.251173e-05,1.522047e-04,7.809622e-05
9.532800e-10,3.015243e-04,3.525334e-05,4.361865e-05,1.519674e-04,7.887198e-05
9.532900e-10,3.010751e-04,3.490354e-05,4.467147e-05,1.516917e-04,7.957501e-05
9.533000e-10,3.005493e-04,3.453669e-05,4.566500e-05,1.513790e-04,8.020169e-05
9.533100e-10,2.999496e-04,3.415445e-05,4.659426e-05,1.510307e-04,8.074871e-05
9.533200e-10,2.992790e-04,3.375862e-05,4.745452e-05,1.506486e-04,8.121315e-05
9.533300e-10,2.985407e-04,3.335110e-05,4.824135e-05,1.502346e-04,8.159245e-05
9.533400e-10,2.977384e-04,3.293386e-05,4.895061e-05,1.497906e-04,8.188447e-05
9.533500e-10,2.968761e-04,3.250895e-05,4.957853e-05,1.493187e-04,8.208748e-05
9.533600e-10,2.959578e-04,3.207850e-05,5.012172e-05,1.488212e-04,8.220022e-05
9.533700e-10,2.949880e-04,3.164468e-05,5.057717e-05,1.483003e-04,8.222185e-05
9.533800e-10,2.939713e-04,3.120968e-05,5.094234e-05,1.477586e-04,8.215201e-05
9.533900e-10,2.929125e-04,3.077572e-05,5.121510e-05,1.471985e-04,8.199082e-05
9.534000e-10,2.918164e-04,3.034505e-05,5.139382e-05,1.466226e-04,8.173887e-05
9.534100e-10,2.906881e-04,2.991987e-05,5.147736e-05,1.460335e-04,8.139723e-05
9.534200e-10,2.895328e-04,2.950237e-05,5.146507e-05,1.454337e-04,8.096744e-05
9.534300e-10,2.883557e-04,2.909471e-05,5.135680e-05,1.448261e-04,8.045150e-05
9.534400e-10,2.871621e-04,2.869895e-05,5.115293e-05,1.442133e-04,7.985188e-05
9.534500e-10,2.859573e-04,2.831713e-05,5.085435e-05,1.435979e-04,7.917148e-05
9.534600e-10,2.847465e-04,2.795116e-05,5.046246e-05,1.429826e-04,7.841362e-05
9.534700e-10,2.835350e-04,2.760287e-05,4.997916e-05,1.423700e-04,7.758203e-05
9.534800e-10,2.823280e-04,2.727396e-05,4.940685e-05,1.417628e-04,7.668081e-05
9.534900e-10,2.811307e-04,2.696602e-05,4.874839e-05,1.411636e-04,7.571441e-05
9.535000e-10,2.799481e-04,2.668051e-05,4.800709e-05,1.405747e-04,7.468760e-05
9.535100e-10,2.787852e-04,2.641873e-05,4.718672e-05,1.399987e-04,7.360545e-05
9.535200e-10,2.776467e-04,2.618184e-05,4.629142e-05,1.394380e-04,7.247326e-05
9.535300e-10,2.765373e-04,2.597086e-05,4.532573e-05,1.388948e-04,7.129658e-05
9.535400e-10,2.754616e-04,2.578662e-05,4.429450e-05,1.383713e-04,7.008112e-05
9.535500e-10,2.744239e-04,2.562982e-05,4.320294e-05,1.378696e-04,6.883276e-05
