time,"P(BJS|XBQ)","V(BJS|XBQ)","I(BJS|XBQ)","P(BJL1|XBQ)","V(BJL1|XBQ)","I(BJL1|XBQ)","P(BJL2|XBQ)","V(BJL2|XBQ)","I(BJL2|XBQ)","I(I_REPLAY)","I(I_IBIAS)","V(IN)","V(OUT)","I(R_LOAD)","I(LIN|XBQ)","I(L0|XBQ)","I(L1|XBQ)","I(L2|XBQ)","I(RB|XBQ)","I(RJ1|XBQ)","I(RJ2|XBQ)"
1.408250e-10,1.253967e-03,-4.758160e-05,1.510863e-07,4.301234e-01,2.820229e-06,1.529656e-05,3.762075e-01,-1.122720e-06,1.995202e-05,1.510863e-07,3.500000e-05,-4.442704e-05,-1.319295e-06,-1.319295e-07,1.510863e-07,-1.319295e-07,-1.523094e-05,1.976906e-05,3.500000e-05,8.546147e-08,-5.103273e-08
1.408375e-10,-5.510094e-04,-4.747999e-05,1.561907e-07,4.302331e-01,2.956181e-06,1.529117e-05,3.761656e-01,-1.083467e-06,1.995467e-05,1.561907e-07,3.500000e-05,-4.420451e-05,-1.299797e-06,-1.299797e-07,1.561907e-07,-1.299797e-07,-1.522456e-05,1.977544e-05,3.500000e-05,8.958124e-08,-4.924850e-08
1.408500e-10,-2.351485e-03,-4.734455e-05,1.610564e-07,4.303478e-01,3.087429e-06,1.528553e-05,3.761253e-01,-1.042719e-06,1.995721e-05,1.610564e-07,3.500000e-05,-4.395335e-05,-1.278449e-06,-1.278449e-07,1.610564e-07,-1.278449e-07,-1.521803e-05,1.978197e-05,3.500000e-05,9.355846e-08,-4.739633e-08
1.408625e-10,-4.146180e-03,-4.717549e-05,1.656757e-07,4.304674e-01,3.213778e-06,1.527966e-05,3.760865e-01,-1.000539e-06,1.995964e-05,1.656757e-07,3.500000e-05,-4.367396e-05,-1.255287e-06,-1.255287e-07,1.656757e-07,-1.255287e-07,-1.521137e-05,1.978863e-05,3.500000e-05,9.738721e-08,-4.547902e-08
1.408750e-10,-5.933823e-03,-4.697306e-05,1.700412e-07,4.305918e-01,3.335039e-06,1.527355e-05,3.760493e-01,-9.569892e-07,1.996196e-05,1.700412e-07,3.500000e-05,-4.336675e-05,-1.230348e-06,-1.230348e-07,1.700412e-07,-1.230348e-07,-1.520457e-05,1.979543e-05,3.500000e-05,1.010618e-07,-4.349951e-08
1.408875e-10,-7.713150e-03,-4.673751e-05,1.741461e-07,4.307206e-01,3.451034e-06,1.526723e-05,3.760138e-01,-9.121372e-07,1.996417e-05,1.741461e-07,3.500000e-05,-4.303210e-05,-1.203672e-06,-1.203672e-07,1.741461e-07,-1.203672e-07,-1.519766e-05,1.980234e-05,3.500000e-05,1.045768e-07,-4.146078e-08
1.409000e-10,-9.482910e-03,-4.646915e-05,1.779838e-07,4.308537e-01,3.561588e-06,1.526069e-05,3.759801e-01,-8.660504e-07,1.996626e-05,1.779838e-07,3.500000e-05,-4.267050e-05,-1.175300e-06,-1.175300e-07,1.779838e-07,-1.175300e-07,-1.519063e-05,1.980937e-05,3.500000e-05,1.079269e-07,-3.936593e-08
1.409125e-10,-1.124186e-02,-4.616829e-05,1.815484e-07,4.309909e-01,3.666540e-06,1.525395e-05,3.759481e-01,-8.187985e-07,1.996823e-05,1.815484e-07,3.500000e-05,-4.228235e-05,-1.145279e-06,-1.145279e-07,1.815484e-07,-1.145279e-07,-1.518351e-05,1.981649e-05,3.500000e-05,1.111073e-07,-3.721812e-08
1.409250e-10,-1.298878e-02,-4.583526e-05,1.848342e-07,4.311320e-01,3.765734e-06,1.524703e-05,3.759179e-01,-7.704529e-07,1.997008e-05,1.848342e-07,3.500000e-05,-4.186815e-05,-1.113654e-06,-1.113654e-07,1.848342e-07,-1.113654e-07,-1.517631e-05,1.982369e-05,3.500000e-05,1.141131e-07,-3.502059e-08
1.409375e-10,-1.472245e-02,-4.547043e-05,1.878360e-07,4.312768e-01,3.859022e-06,1.523992e-05,3.758896e-01,-7.210863e-07,1.997180e-05,1.878360e-07,3.500000e-05,-4.142838e-05,-1.080475e-06,-1.080475e-07,1.878360e-07,-1.080475e-07,-1.516902e-05,1.983098e-05,3.500000e-05,1.169401e-07,-3.277665e-08
1.409500e-10,-1.644167e-02,-4.507418e-05,1.905491e-07,4.314249e-01,3.946268e-06,1.523264e-05,3.758632e-01,-6.707731e-07,1.997339e-05,1.905491e-07,3.500000e-05,-4.096351e-05,-1.045794e-06,-1.045794e-07,1.905491e-07,-1.045794e-07,-1.516167e-05,1.983833e-05,3.500000e-05,1.195839e-07,-3.048969e-08
1.409625e-10,-1.814525e-02,-4.464693e-05,1.929694e-07,4.315763e-01,4.027342e-06,1.522520e-05,3.758387e-01,-6.195890e-07,1.997486e-05,1.929694e-07,3.500000e-05,-4.047405e-05,-1.009663e-06,-1.009663e-07,1.929694e-07,-1.009663e-07,-1.515427e-05,1.984573e-05,3.500000e-05,1.220407e-07,-2.816314e-08
1.409750e-10,-1.983203e-02,-4.418909e-05,1.950931e-07,4.317306e-01,4.102127e-06,1.521762e-05,3.758161e-01,-5.676108e-07,1.997618e-05,1.950931e-07,3.500000e-05,-3.996054e-05,-9.721393e-07,-9.721393e-08,1.950931e-07,-9.721393e-08,-1.514683e-05,1.985317e-05,3.500000e-05,1.243069e-07,-2.580049e-08
1.409875e-10,-2.150085e-02,-4.370114e-05,1.969168e-07,4.318877e-01,4.170513e-06,1.520989e-05,3.757956e-01,-5.149166e-07,1.997738e-05,1.969168e-07,3.500000e-05,-3.942351e-05,-9.332794e-07,-9.332794e-08,1.969168e-07,-9.332794e-08,-1.513936e-05,1.986064e-05,3.500000e-05,1.263792e-07,-2.340530e-08
1.410000e-10,-2.315058e-02,-4.318352e-05,1.984377e-07,4.320472e-01,4.232400e-06,1.520205e-05,3.757770e-01,-4.615854e-07,1.997843e-05,1.984377e-07,3.500000e-05,-3.886347e-05,-8.931431e-07,-8.931431e-08,1.984377e-07,-8.931431e-08,-1.513186e-05,1.986814e-05,3.500000e-05,1.282545e-07,-2.098115e-08
1.410125e-10,-2.478010e-02,-4.263675e-05,1.996536e-07,4.322089e-01,4.287698e-06,1.519408e-05,3.757605e-01,-4.076971e-07,1.997935e-05,1.996536e-07,3.500000e-05,-3.828099e-05,-8.517916e-07,-8.517916e-08,1.996536e-07,-8.517916e-08,-1.512436e-05,1.987564e-05,3.500000e-05,1.299302e-07,-1.853168e-08
1.410250e-10,-2.638831e-02,-4.206133e-05,2.005626e-07,4.323726e-01,4.336327e-06,1.518602e-05,3.757461e-01,-3.533323e-07,1.998013e-05,2.005626e-07,3.500000e-05,-3.767665e-05,-8.092880e-07,-8.092880e-08,2.005626e-07,-8.092880e-08,-1.511686e-05,1.988314e-05,3.500000e-05,1.314039e-07,-1.606056e-08
1.410375e-10,-2.797414e-02,-4.145779e-05,2.011633e-07,4.325381e-01,4.378219e-06,1.517787e-05,3.757337e-01,-2.985724e-07,1.998076e-05,2.011633e-07,3.500000e-05,-3.705099e-05,-7.656968e-07,-7.656968e-08,2.011633e-07,-7.656968e-08,-1.510938e-05,1.989062e-05,3.500000e-05,1.326733e-07,-1.357147e-08
1.410500e-10,-2.953653e-02,-4.082669e-05,2.014549e-07,4.327050e-01,4.413314e-06,1.516964e-05,3.757234e-01,-2.434994e-07,1.998125e-05,2.014549e-07,3.500000e-05,-3.640461e-05,-7.210842e-07,-7.210842e-08,2.014549e-07,-7.210842e-08,-1.510192e-05,1.989808e-05,3.500000e-05,1.337368e-07,-1.106815e-08
1.410625e-10,-3.107444e-02,-4.016860e-05,2.014370e-07,4.328731e-01,4.441563e-06,1.516135e-05,3.757152e-01,-1.881954e-07,1.998160e-05,2.014370e-07,3.500000e-05,-3.573809e-05,-6.755178e-07,-6.755178e-08,2.014370e-07,-6.755178e-08,-1.509450e-05,1.990550e-05,3.500000e-05,1.345928e-07,-8.554337e-09
1.410750e-10,-3.258686e-02,-3.948410e-05,2.011098e-07,4.330421e-01,4.462928e-06,1.515300e-05,3.757091e-01,-1.327431e-07,1.998181e-05,2.011098e-07,3.500000e-05,-3.505201e-05,-6.290665e-07,-6.290665e-08,2.011098e-07,-6.290665e-08,-1.508713e-05,1.991287e-05,3.500000e-05,1.352402e-07,-6.033779e-09
1.410875e-10,-3.407279e-02,-3.877380e-05,2.004738e-07,4.332118e-01,4.477381e-06,1.514462e-05,3.757051e-01,-7.722532e-08,1.998187e-05,2.004738e-07,3.500000e-05,-3.434700e-05,-5.818005e-07,-5.818005e-08,2.004738e-07,-5.818005e-08,-1.507982e-05,1.992018e-05,3.500000e-05,1.356782e-07,-3.510242e-09
1.411000e-10,-3.553128e-02,-3.803832e-05,1.995302e-07,4.333820e-01,4.484905e-06,1.513621e-05,3.757033e-01,-2.172475e-08,1.998178e-05,1.995302e-07,3.500000e-05,-3.362364e-05,-5.337910e-07,-5.337910e-08,1.995302e-07,-5.337910e-08,-1.507258e-05,1.992742e-05,3.500000e-05,1.359062e-07,-9.874888e-10
1.411125e-10,-3.696137e-02,-3.727829e-05,1.982805e-07,4.335522e-01,4.485493e-06,1.512778e-05,3.757035e-01,3.367580e-08,1.998155e-05,1.982805e-07,3.500000e-05,-3.288257e-05,-4.851105e-07,-4.851105e-08,1.982805e-07,-4.851105e-08,-1.506543e-05,1.993457e-05,3.500000e-05,1.359240e-07,1.530718e-09
1.411250e-10,-3.836214e-02,-3.649437e-05,1.967268e-07,4.337224e-01,4.479149e-06,1.511936e-05,3.757058e-01,8.889381e-08,1.998118e-05,1.967268e-07,3.500000e-05,-3.212439e-05,-4.358321e-07,-4.358321e-08,1.967268e-07,-4.358321e-08,-1.505836e-05,1.994164e-05,3.500000e-05,1.357318e-07,4.040628e-09
1.411375e-10,-3.973271e-02,-3.568722e-05,1.948716e-07,4.338922e-01,4.465887e-06,1.511094e-05,3.757102e-01,1.438470e-07,1.998066e-05,1.948716e-07,3.500000e-05,-3.134972e-05,-3.860300e-07,-3.860300e-08,1.948716e-07,-3.860300e-08,-1.505140e-05,1.994860e-05,3.500000e-05,1.353299e-07,6.538501e-09
1.411500e-10,-4.107220e-02,-3.485753e-05,1.927179e-07,4.340614e-01,4.445734e-06,1.510255e-05,3.757167e-01,1.984537e-07,1.998000e-05,1.927179e-07,3.500000e-05,-3.055919e-05,-3.357790e-07,-3.357790e-08,1.927179e-07,-3.357790e-08,-1.504456e-05,1.995544e-05,3.500000e-05,1.347192e-07,9.020621e-09
1.411625e-10,-4.237976e-02,-3.400599e-05,1.902692e-07,4.342297e-01,4.418723e-06,1.509420e-05,3.757253e-01,2.526325e-07,1.997920e-05,1.902692e-07,3.500000e-05,-2.975343e-05,-2.851544e-07,-2.851544e-08,1.902692e-07,-2.851544e-08,-1.503783e-05,1.996217e-05,3.500000e-05,1.339007e-07,1.148330e-08
1.411750e-10,-4.365459e-02,-3.313331e-05,1.875293e-07,4.343968e-01,4.384902e-06,1.508590e-05,3.757359e-01,3.063030e-07,1.997825e-05,1.875293e-07,3.500000e-05,-2.893308e-05,-2.342323e-07,-2.342323e-08,1.875293e-07,-2.342323e-08,-1.503125e-05,1.996875e-05,3.500000e-05,1.328758e-07,1.392286e-08
1.411875e-10,-4.489589e-02,-3.224020e-05,1.845028e-07,4.345625e-01,4.344327e-06,1.507766e-05,3.757485e-01,3.593853e-07,1.997717e-05,1.845028e-07,3.500000e-05,-2.809874e-05,-1.830888e-07,-1.830888e-08,1.845028e-07,-1.830888e-08,-1.502480e-05,1.997520e-05,3.500000e-05,1.316463e-07,1.633570e-08
1.412000e-10,-4.610290e-02,-3.132739e-05,1.811942e-07,4.347266e-01,4.297065e-06,1.506950e-05,3.757632e-01,4.118007e-07,1.997595e-05,1.811942e-07,3.500000e-05,-2.725110e-05,-1.318005e-07,-1.318005e-08,1.811942e-07,-1.318005e-08,-1.501852e-05,1.998148e-05,3.500000e-05,1.302141e-07,1.871822e-08
1.412125e-10,-4.727489e-02,-3.039563e-05,1.776089e-07,4.348887e-01,4.243193e-06,1.506142e-05,3.757798e-01,4.634715e-07,1.997458e-05,1.776089e-07,3.500000e-05,-2.639075e-05,-8.044415e-08,-8.044415e-09,1.776089e-07,-8.044415e-09,-1.501239e-05,1.998761e-05,3.500000e-05,1.285816e-07,2.106688e-08
1.412250e-10,-4.841115e-02,-2.944566e-05,1.737525e-07,4.350486e-01,4.182797e-06,1.505344e-05,3.757984e-01,5.143208e-07,1.997309e-05,1.737525e-07,3.500000e-05,-2.551835e-05,-2.909652e-08,-2.909652e-09,1.737525e-07,-2.909652e-09,-1.500644e-05,1.999356e-05,3.500000e-05,1.267514e-07,2.337822e-08
1.412375e-10,-4.951101e-02,-2.847825e-05,1.696310e-07,4.352062e-01,4.115975e-06,1.504558e-05,3.758188e-01,5.642735e-07,1.997146e-05,1.696310e-07,3.500000e-05,-2.463454e-05,2.216573e-08,2.216573e-09,1.696310e-07,2.216573e-09,-1.500067e-05,1.999933e-05,3.500000e-05,1.247265e-07,2.564879e-08
1.412500e-10,-5.057381e-02,-2.749416e-05,1.652509e-07,4.353611e-01,4.042834e-06,1.503784e-05,3.758412e-01,6.132555e-07,1.996970e-05,1.652509e-07,3.500000e-05,-2.373993e-05,7.326608e-08,7.326608e-09,1.652509e-07,7.326608e-09,-1.499510e-05,2.000490e-05,3.500000e-05,1.225101e-07,2.787525e-08
1.412625e-10,-5.159894e-02,-2.649418e-05,1.606190e-07,4.355131e-01,3.963490e-06,1.503023e-05,3.758654e-01,6.611943e-07,1.996781e-05,1.606190e-07,3.500000e-05,-2.283519e-05,1.241283e-07,1.241283e-08,1.606190e-07,1.241283e-08,-1.498972e-05,2.001028e-05,3.500000e-05,1.201057e-07,3.005429e-08
1.412750e-10,-5.258581e-02,-2.547907e-05,1.557424e-07,4.356619e-01,3.878068e-06,1.502277e-05,3.758914e-01,7.080191e-07,1.996580e-05,1.557424e-07,3.500000e-05,-2.192094e-05,1.746767e-07,1.746767e-08,1.557424e-07,1.746767e-08,-1.498455e-05,2.001545e-05,3.500000e-05,1.175172e-07,3.218268e-08
1.412875e-10,-5.353385e-02,-2.444964e-05,1.506287e-07,4.358074e-01,3.786704e-06,1.501547e-05,3.759191e-01,7.536606e-07,1.996367e-05,1.506287e-07,3.500000e-05,-2.099780e-05,2.248358e-07,2.248358e-08,1.506287e-07,2.248358e-08,-1.497959e-05,2.002041e-05,3.500000e-05,1.147486e-07,3.425730e-08
1.413000e-10,-5.444255e-02,-2.340669e-05,1.452859e-07,4.359493e-01,3.689541e-06,1.500834e-05,3.759486e-01,7.980517e-07,1.996141e-05,1.452859e-07,3.500000e-05,-2.006641e-05,2.745311e-07,2.745311e-08,1.452859e-07,2.745311e-08,-1.497486e-05,2.002514e-05,3.500000e-05,1.118043e-07,3.627508e-08
1.413125e-10,-5.531141e-02,-2.235100e-05,1.397220e-07,4.360875e-01,3.586733e-06,1.500139e-05,3.759797e-01,8.411267e-07,1.995904e-05,1.397220e-07,3.500000e-05,-1.912743e-05,3.236887e-07,3.236887e-08,1.397220e-07,3.236887e-08,-1.497035e-05,2.002965e-05,3.500000e-05,1.086889e-07,3.823303e-08
1.413250e-10,-5.613994e-02,-2.128339e-05,1.339456e-07,4.362216e-01,3.478440e-06,1.499463e-05,3.760124e-01,8.828223e-07,1.995656e-05,1.339456e-07,3.500000e-05,-1.818144e-05,3.722355e-07,3.722355e-08,1.339456e-07,3.722355e-08,-1.496609e-05,2.003391e-05,3.500000e-05,1.054073e-07,4.012829e-08
1.413375e-10,-5.692773e-02,-2.020468e-05,1.279655e-07,4.363515e-01,3.364831e-06,1.498806e-05,3.760467e-01,9.230771e-07,1.995397e-05,1.279655e-07,3.500000e-05,-1.722909e-05,4.200994e-07,4.200994e-08,1.279655e-07,4.200994e-08,-1.496206e-05,2.003794e-05,3.500000e-05,1.019646e-07,4.195805e-08
1.413500e-10,-5.767435e-02,-1.911566e-05,1.217909e-07,4.364770e-01,3.246085e-06,1.498171e-05,3.760825e-01,9.618321e-07,1.995127e-05,1.217909e-07,3.500000e-05,-1.627098e-05,4.672094e-07,4.672094e-08,1.217909e-07,4.672094e-08,-1.495829e-05,2.004171e-05,3.500000e-05,9.836621e-08,4.371964e-08
1.413625e-10,-5.837944e-02,-1.801717e-05,1.154309e-07,4.365979e-01,3.122386e-06,1.497558e-05,3.761197e-01,9.990305e-07,1.994847e-05,1.154309e-07,3.500000e-05,-1.530776e-05,5.134957e-07,5.134957e-08,1.154309e-07,5.134957e-08,-1.495477e-05,2.004523e-05,3.500000e-05,9.461776e-08,4.541048e-08
1.413750e-10,-5.904265e-02,-1.691002e-05,1.088953e-07,4.367140e-01,2.993926e-06,1.496967e-05,3.761583e-01,1.034618e-06,1.994558e-05,1.088953e-07,3.500000e-05,-1.433999e-05,5.588897e-07,5.588897e-08,1.088953e-07,5.588897e-08,-1.495150e-05,2.004850e-05,3.500000e-05,9.072504e-08,4.702808e-08
1.413875e-10,-5.966367e-02,-1.579502e-05,1.021939e-07,4.368251e-01,2.860906e-06,1.496401e-05,3.761982e-01,1.068542e-06,1.994259e-05,1.021939e-07,3.500000e-05,-1.336831e-05,6.033242e-07,6.033242e-08,1.021939e-07,6.033242e-08,-1.494851e-05,2.005149e-05,3.500000e-05,8.669412e-08,4.857008e-08
1.414000e-10,-6.024221e-02,-1.467300e-05,9.533670e-08,4.369312e-01,2.723531e-06,1.495858e-05,3.762394e-01,1.100753e-06,1.993951e-05,9.533670e-08,3.500000e-05,-1.239331e-05,6.467335e-07,6.467335e-08,9.533670e-08,6.467335e-08,-1.494578e-05,2.005422e-05,3.500000e-05,8.253123e-08,5.003423e-08
1.414125e-10,-6.077803e-02,-1.354478e-05,8.833391e-08,4.370319e-01,2.582013e-06,1.495341e-05,3.762818e-01,1.131205e-06,1.993635e-05,8.833391e-08,3.500000e-05,-1.141560e-05,6.890536e-07,6.890536e-08,8.833391e-08,6.890536e-08,-1.494332e-05,2.005668e-05,3.500000e-05,7.824282e-08,5.141842e-08
1.414250e-10,-6.127090e-02,-1.241118e-05,8.119594e-08,4.371271e-01,2.436572e-06,1.494850e-05,3.763253e-01,1.159854e-06,1.993311e-05,8.119594e-08,3.500000e-05,-1.043576e-05,7.302220e-07,7.302220e-08,8.119594e-08,7.302220e-08,-1.494114e-05,2.005886e-05,3.500000e-05,7.383551e-08,5.272061e-08
1.414375e-10,-6.172064e-02,-1.127302e-05,7.393336e-08,4.372168e-01,2.287431e-06,1.494386e-05,3.763698e-01,1.186657e-06,1.992980e-05,7.393336e-08,3.500000e-05,-9.454380e-06,7.701781e-07,7.701781e-08,7.393336e-08,7.701781e-08,-1.493924e-05,2.006076e-05,3.500000e-05,6.931610e-08,5.393895e-08
1.414500e-10,-6.212708e-02,-1.013111e-05,6.655689e-08,4.373008e-01,2.134821e-06,1.493949e-05,3.764154e-01,1.211576e-06,1.992641e-05,6.655689e-08,3.500000e-05,-8.472031e-06,8.088629e-07,8.088629e-08,6.655689e-08,8.088629e-08,-1.493763e-05,2.006237e-05,3.500000e-05,6.469156e-08,5.507166e-08
1.414625e-10,-6.249010e-02,-8.986280e-06,5.907733e-08,4.373789e-01,1.978976e-06,1.493540e-05,3.764618e-01,1.234577e-06,1.992297e-05,5.907733e-08,3.500000e-05,-7.489295e-06,8.462198e-07,8.462198e-08,5.907733e-08,8.462198e-08,-1.493630e-05,2.006370e-05,3.500000e-05,5.996898e-08,5.611712e-08
1.414750e-10,-6.280961e-02,-7.839331e-06,5.150562e-08,4.374510e-01,1.820135e-06,1.493160e-05,3.765091e-01,1.255624e-06,1.991946e-05,5.150562e-08,3.500000e-05,-6.506734e-06,8.821938e-07,8.821938e-08,5.150562e-08,8.821938e-08,-1.493525e-05,2.006475e-05,3.500000e-05,5.515562e-08,5.707384e-08
1.414875e-10,-6.308554e-02,-6.691075e-06,4.385277e-08,4.375170e-01,1.658542e-06,1.492809e-05,3.765571e-01,1.274690e-06,1.991589e-05,4.385277e-08,3.500000e-05,-5.524911e-06,9.167322e-07,9.167322e-08,4.385277e-08,9.167322e-08,-1.493449e-05,2.006551e-05,3.500000e-05,5.025886e-08,5.794046e-08
1.415000e-10,-6.331785e-02,-5.542316e-06,3.612987e-08,4.375769e-01,1.494444e-06,1.492487e-05,3.766058e-01,1.291747e-06,1.991228e-05,3.612987e-08,3.500000e-05,-4.544379e-06,9.497846e-07,9.497846e-08,3.612987e-08,9.497846e-08,-1.493402e-05,2.006598e-05,3.500000e-05,4.528618e-08,5.871576e-08
1.415125e-10,-6.350655e-02,-4.393856e-06,2.834805e-08,4.376304e-01,1.328091e-06,1.492195e-05,3.766552e-01,1.306770e-06,1.990863e-05,2.834805e-08,3.500000e-05,-3.565686e-06,9.813026e-07,9.813026e-08,2.834805e-08,9.813026e-08,-1.493385e-05,2.006615e-05,3.500000e-05,4.024519e-08,5.939865e-08
1.415250e-10,-6.365165e-02,-3.246489e-06,2.051848e-08,4.376777e-01,1.159738e-06,1.491933e-05,3.767050e-01,1.319740e-06,1.990493e-05,2.051848e-08,3.500000e-05,-2.589372e-06,1.011240e-06,1.011240e-07,2.051848e-08,1.011240e-07,-1.493396e-05,2.006604e-05,3.500000e-05,3.514356e-08,5.998820e-08
1.415375e-10,-6.375322e-02,-2.101005e-06,1.265233e-08,4.377185e-01,9.896392e-07,1.491702e-05,3.767553e-01,1.330639e-06,1.990120e-05,1.265233e-08,3.500000e-05,-1.615970e-06,1.039555e-06,1.039555e-07,1.265233e-08,1.039555e-07,-1.493436e-05,2.006564e-05,3.500000e-05,2.998907e-08,6.048359e-08
1.415500e-10,-6.381134e-02,-9.581877e-07,4.760796e-09,4.377528e-01,8.180548e-07,1.491502e-05,3.768060e-01,1.339452e-06,1.989745e-05,4.760796e-09,3.500000e-05,-6.460034e-07,1.066204e-06,1.066204e-07,4.760796e-09,1.066204e-07,-1.493505e-05,2.006495e-05,3.500000e-05,2.478954e-08,6.088417e-08
1.415625e-10,-6.382612e-02,1.811861e-07,-3.144972e-09,4.377806e-01,6.452444e-07,1.491332e-05,3.768570e-01,1.346167e-06,1.989367e-05,-3.144972e-09,3.500000e-05,3.200059e-07,1.091150e-06,1.091150e-07,-3.144972e-09,1.091150e-07,-1.493602e-05,2.006398e-05,3.500000e-05,1.955286e-08,6.118943e-08
1.415750e-10,-6.379772e-02,1.316347e-06,-1.105385e-08,4.378018e-01,4.714696e-07,1.491194e-05,3.769082e-01,1.350778e-06,1.988988e-05,-1.105385e-08,3.500000e-05,1.281549e-06,1.114357e-06,1.114357e-07,-1.105385e-08,1.114357e-07,-1.493728e-05,2.006272e-05,3.500000e-05,1.428696e-08,6.139899e-08
1.415875e-10,-6.372630e-02,2.446533e-06,-1.895477e-08,4.378163e-01,2.969931e-07,1.491088e-05,3.769595e-01,1.353278e-06,1.988608e-05,-1.895477e-08,3.500000e-05,2.238122e-06,1.135792e-06,1.135792e-07,-1.895477e-08,1.135792e-07,-1.493883e-05,2.006117e-05,3.500000e-05,8.999791e-09,6.151262e-08
1.416000e-10,-6.361208e-02,3.570990e-06,-2.683673e-08,4.378243e-01,1.220779e-07,1.491012e-05,3.770109e-01,1.353665e-06,1.988227e-05,-2.683673e-08,3.500000e-05,3.189229e-06,1.155424e-06,1.155424e-07,-2.683673e-08,1.155424e-07,-1.494066e-05,2.005934e-05,3.500000e-05,3.699330e-09,6.153025e-08
1.416125e-10,-6.345527e-02,4.688973e-06,-3.468881e-08,4.378256e-01,-5.301282e-08,1.490968e-05,3.770623e-01,1.351942e-06,1.987846e-05,-3.468881e-08,3.500000e-05,4.134383e-06,1.173225e-06,1.173225e-07,-3.468881e-08,1.173225e-07,-1.494277e-05,2.005723e-05,3.500000e-05,-1.606449e-09,6.145192e-08
1.416250e-10,-6.325615e-02,5.799745e-06,-4.250020e-08,4.378203e-01,-2.280160e-07,1.490956e-05,3.771135e-01,1.348113e-06,1.987466e-05,-4.250020e-08,3.500000e-05,5.073102e-06,1.189170e-06,1.189170e-07,-4.250020e-08,1.189170e-07,-1.494515e-05,2.005485e-05,3.500000e-05,-6.909577e-09,6.127785e-08
1.416375e-10,-6.301499e-02,6.902581e-06,-5.026021e-08,4.378083e-01,-4.026696e-07,1.490974e-05,3.771646e-01,1.342185e-06,1.987087e-05,-5.026021e-08,3.500000e-05,6.004915e-06,1.203237e-06,1.203237e-07,-5.026021e-08,1.203237e-07,-1.494780e-05,2.005220e-05,3.500000e-05,-1.220211e-08,6.100839e-08
1.416500e-10,-6.273212e-02,7.996763e-06,-5.795826e-08,4.377897e-01,-5.767122e-07,1.491024e-05,3.772154e-01,1.334169e-06,1.986709e-05,-5.795826e-08,3.500000e-05,6.929358e-06,1.215407e-06,1.215407e-07,-5.795826e-08,1.215407e-07,-1.495072e-05,2.004928e-05,3.500000e-05,-1.747613e-08,6.064404e-08
1.416625e-10,-6.240787e-02,9.081585e-06,-6.558394e-08,4.377645e-01,-7.498844e-07,1.491104e-05,3.772659e-01,1.324079e-06,1.986334e-05,-6.558394e-08,3.500000e-05,7.845973e-06,1.225662e-06,1.225662e-07,-6.558394e-08,1.225662e-07,-1.495390e-05,2.004610e-05,3.500000e-05,-2.272377e-08,6.018542e-08
1.416750e-10,-6.204262e-02,1.015635e-05,-7.312699e-08,4.377328e-01,-9.219284e-07,1.491216e-05,3.773159e-01,1.311933e-06,1.985962e-05,-7.312699e-08,3.500000e-05,8.754312e-06,1.233990e-06,1.233990e-07,-7.312699e-08,1.233990e-07,-1.495735e-05,2.004265e-05,3.500000e-05,-2.793722e-08,5.963331e-08
1.416875e-10,-6.163676e-02,1.122038e-05,-8.057731e-08,4.376945e-01,-1.092589e-06,1.491357e-05,3.773655e-01,1.297750e-06,1.985593e-05,-8.057731e-08,3.500000e-05,9.653937e-06,1.240380e-06,1.240380e-07,-8.057731e-08,1.240380e-07,-1.496104e-05,2.003896e-05,3.500000e-05,-3.310875e-08,5.898864e-08
1.417000e-10,-6.119070e-02,1.227299e-05,-8.792502e-08,4.376498e-01,-1.261613e-06,1.491529e-05,3.774144e-01,1.281554e-06,1.985228e-05,-8.792502e-08,3.500000e-05,1.054441e-05,1.244824e-06,1.244824e-07,-8.792502e-08,1.244824e-07,-1.496498e-05,2.003502e-05,3.500000e-05,-3.823069e-08,5.825246e-08
1.417125e-10,-6.070490e-02,1.331353e-05,-9.516040e-08,4.375988e-01,-1.428751e-06,1.491730e-05,3.774627e-01,1.263371e-06,1.984868e-05,-9.516040e-08,3.500000e-05,1.142531e-05,1.247316e-06,1.247316e-07,-9.516040e-08,1.247316e-07,-1.496917e-05,2.003083e-05,3.500000e-05,-4.329548e-08,5.742595e-08
1.417250e-10,-6.017983e-02,1.434135e-05,-1.022740e-07,4.375414e-01,-1.593757e-06,1.491960e-05,3.775103e-01,1.243230e-06,1.984512e-05,-1.022740e-07,3.500000e-05,1.229622e-05,1.247855e-06,1.247855e-07,-1.022740e-07,1.247855e-07,-1.497358e-05,2.002642e-05,3.500000e-05,-4.829566e-08,5.651045e-08
1.417375e-10,-5.961598e-02,1.535581e-05,-1.092564e-07,4.374778e-01,-1.756388e-06,1.492220e-05,3.775571e-01,1.221163e-06,1.984162e-05,-1.092564e-07,3.500000e-05,1.315674e-05,1.246443e-06,1.246443e-07,-1.092564e-07,1.246443e-07,-1.497823e-05,2.002177e-05,3.500000e-05,-5.322389e-08,5.550741e-08
1.417500e-10,-5.901387e-02,1.635628e-05,-1.160988e-07,4.374080e-01,-1.916407e-06,1.492507e-05,3.776030e-01,1.197205e-06,1.983818e-05,-1.160988e-07,3.500000e-05,1.400644e-05,1.243082e-06,1.243082e-07,-1.160988e-07,1.243082e-07,-1.498309e-05,2.001691e-05,3.500000e-05,-5.807295e-08,5.441842e-08
