case,role,window,kind,signal,unit,n,min,max,median,mean,p2p,signed_integral,dynamic_integral,baseline_median
D12.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,L2,A,1120,1.986269e-05,1.989273e-05,1.9878334999999998e-05,1.9878281776785714e-05,3.003999999999743e-08,2.780475384375e-16,-6.723749999732478e-22,1.9878334999999998e-05
D12.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RB,A,1120,3.5e-05,3.5e-05,3.5e-05,3.499999999999998e-05,0.0,4.895625e-16,0.0,3.5e-05
D12.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RJ1,A,1120,-9.369579e-09,1.019311e-08,4.9543175e-10,2.9577369124642873e-10,1.9562688999999998e-08,4.164035303699959e-21,-2.7658162994250365e-21,4.9543175e-10
D12.logical0_no_read_control,logical0_no_read_control,PRE,branch_current,RJ2,A,1120,-5.291763e-09,4.83683e-09,-4.0608765e-11,-5.157638878098213e-11,1.0128593e-08,-6.9861394293377945e-22,-1.3059884249627875e-22,-4.0608765e-11
D12.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,input,A,1120,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node2,A,1120,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node3,A,1120,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,PRE,kcl_residual,node4,A,1120,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,source,A,2880,-3.716261e-09,3.544303e-09,-4.1093845e-12,-3.3702305854131944e-11,7.260564e-09,-1.219295057623746e-21,-2.4686837375123756e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,lin,A,2880,-3.716261e-09,3.544303e-09,-4.1093845e-12,-3.3702305854131944e-11,7.260564e-09,-1.219295057623746e-21,-2.4686837375123756e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJs,A,2880,-3.716261e-09,3.544303e-09,-4.109387e-12,-3.37023073629861e-11,7.260564e-09,-1.2192951119424957e-21,-2.4686837429442507e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJL1,A,2880,1.511794e-05,1.512502e-05,1.512166e-05,1.5121650461805556e-05,7.0799999999989226e-09,5.441904188750001e-16,-6.438250000007326e-21,1.512183e-05
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,BJL2,A,2880,1.987661e-05,1.98799e-05,1.987834e-05,1.9878324961805557e-05,3.28999999999976e-09,7.153712180625002e-16,-1.3318249999985843e-20,1.9878695e-05
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L0,A,2880,-2.516925e-09,2.738187e-09,-3.2878575e-12,1.3242719299618061e-11,5.255112e-09,4.6153395189248905e-22,9.025198624392492e-21,-2.379622e-10
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L1,A,2880,-1.512534e-05,-1.511773e-05,-1.512166e-05,-1.5121659923611111e-05,7.610000000000424e-09,-5.441907613750002e-16,1.578124999577928e-22,-1.5121664999999999e-05
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,L2,A,2880,1.987466e-05,1.988227e-05,1.987834e-05,1.987834007638889e-05,7.610000000000424e-09,7.153717386250003e-16,1.5781250006769547e-22,1.9878334999999998e-05
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RB,A,2880,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.2595625000000004e-15,0.0,3.5e-05
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RJ1,A,2880,-2.599941e-09,2.438151e-09,-4.9735965e-12,-2.4258758972256953e-11,5.038092e-09,-8.774008517512467e-22,-1.8706750954876254e-20,4.9543175e-10
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,branch_current,RJ2,A,2880,-1.229838e-09,1.339125e-09,-2.272858e-12,1.9629143899220106e-12,2.568963e-09,6.227839231843769e-23,1.523686322755938e-21,-4.0608765e-11
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,input,A,2880,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node2,A,2880,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node3,A,2880,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,ACTIVE,kcl_residual,node4,A,2880,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,source,A,800,-1.494509e-10,1.478563e-10,-3.64584e-12,-4.1371835773500015e-12,2.973072e-10,-4.169680696099994e-23,-6.554571524461009e-21,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,lin,A,800,-1.494509e-10,1.478563e-10,-3.64584e-12,-4.1371835899750015e-12,2.973072e-10,-4.169680708724994e-23,-6.5545715245872585e-21,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJs,A,800,-1.494509e-10,1.478563e-10,-3.6458405e-12,-4.137186131862501e-12,2.973072e-10,-4.1696832443624925e-23,-6.554571549943634e-21,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJL1,A,800,1.512155e-05,1.512176e-05,1.512165e-05,1.5121653550000002e-05,2.100000000011381e-10,1.510275145625002e-16,-1.7625625000020073e-21,1.512183e-05
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,BJL2,A,800,1.987829e-05,1.98784e-05,1.987834e-05,1.98783410375e-05,1.1000000000091882e-10,1.9853493081250025e-16,-3.535499999996228e-21,1.9878695e-05
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L0,A,800,-8.559324e-11,9.261871e-11,4.4772669999999994e-12,2.7709821011249995e-12,1.7821195e-10,2.802237368624963e-23,2.404669846186253e-21,-2.379622e-10
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L1,A,800,-1.512179e-05,-1.512152e-05,-1.512165e-05,-1.5121655149999999e-05,2.700000000002532e-10,-1.5102753068750018e-16,9.849999998841377e-23,-1.5121664999999999e-05
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,L2,A,800,1.987821e-05,1.987848e-05,1.987835e-05,1.987834485e-05,2.700000000019473e-10,1.9853496931250026e-16,9.850000001826107e-23,1.9878334999999998e-05
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RB,A,800,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,3.4956250000000044e-16,0.0,3.5e-05
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RJ1,A,800,-8.355619e-11,9.024159e-11,-4.3584895000000005e-12,-2.363062790625001e-12,1.7379778e-10,-2.3896202718749898e-23,-4.972020805843756e-21,4.9543175e-10
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,branch_current,RJ2,A,800,-4.139786e-11,4.477215e-11,1.6669840000000001e-12,1.0498248610250005e-12,8.617000999999999e-11,1.0594144603999837e-23,4.1617418504150037e-22,-4.0608765e-11
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,input,A,800,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node2,A,800,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node3,A,800,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,TRANSITION,kcl_residual,node4,A,800,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,source,A,2400,-5.777239e-11,5.315772e-11,-4.8639194999999995e-14,6.727713918587499e-13,1.1093011e-10,2.057902410576326e-23,-1.9534347693394234e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,lin,A,2400,-5.777239e-11,5.315772e-11,-4.863919e-14,6.727713859945832e-13,1.1093011e-10,2.057902392983826e-23,-1.9534347693570162e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJs,A,2400,-5.777239e-11,5.315772e-11,-4.8641819999999996e-14,6.727690719141669e-13,1.1093011e-10,2.057895450117576e-23,-1.9534347762998823e-20,6.521026000000001e-10
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJL1,A,2400,1.512162e-05,1.51217e-05,1.512166e-05,1.5121658279166669e-05,7.999999999882016e-11,4.53460727375e-16,-5.149750000009348e-21,1.512183e-05
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,BJL2,A,2400,1.987832e-05,1.987836e-05,1.987834e-05,1.9878341616666665e-05,3.999999999941008e-11,5.961017692499999e-16,-1.0597062500019819e-20,1.9878695e-05
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L0,A,2400,-5.227446e-11,4.434736e-11,1.687861e-13,-2.813636086295835e-13,9.662182e-11,-8.161975638887054e-24,7.127729496861113e-21,-2.379622e-10
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L1,A,2400,-1.512173e-05,-1.51216e-05,-1.512166e-05,-1.5121658208333335e-05,1.3000000000062387e-10,-4.534607250625e-16,2.041249999708184e-22,-1.5121664999999999e-05
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,L2,A,2400,1.987827e-05,1.98784e-05,1.987834e-05,1.9878341791666667e-05,1.299999999989298e-10,5.961017749374999e-16,2.0412500004354674e-22,1.9878334999999998e-05
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RB,A,2400,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.0495624999999998e-15,0.0,3.5e-05
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RJ1,A,2400,-2.820034e-11,4.289932e-11,-1.194771e-13,5.418663326495836e-13,7.109966e-11,1.6433374229487847e-23,-1.484032622889551e-20,4.9543175e-10
D12.logical0_no_read_control,logical0_no_read_control,POST,branch_current,RJ2,A,2400,-2.51889e-11,2.141284e-11,3.349659e-14,-4.289109162241656e-14,4.660174e-11,-1.12602793617223e-24,1.2166293125013278e-21,-4.0608765e-11
D12.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,input,A,2400,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node2,A,2400,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node3,A,2400,,,,,,,,
D12.logical0_no_read_control,logical0_no_read_control,POST,kcl_residual,node4,A,2400,,,,,,,,
E8.logical1_read,logical1_read,PRE,branch_current,source,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.7841019132142904e-11,8.155525000000001e-09,-6.892543997249757e-22,4.493429883752409e-23,-5.2488915000000005e-11
E8.logical1_read,logical1_read,PRE,branch_current,lin,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.784101912321433e-11,8.155525000000001e-09,-6.892543995999757e-22,4.4934298962524093e-23,-5.2488915000000005e-11
E8.logical1_read,logical1_read,PRE,branch_current,BJs,A,1120,-4.022941e-09,4.132584e-09,-5.2488915000000005e-11,-4.7841021156250024e-11,8.155525000000001e-09,-6.892544280624758e-22,4.493427050002425e-23,-5.2488915000000005e-11
E8.logical1_read,logical1_read,PRE,branch_current,BJL1,A,1120,1.511725e-05,1.512555e-05,1.512153e-05,1.512154442857143e-05,8.299999999999565e-09,2.1151261374999998e-16,2.128750000065053e-22,1.512153e-05
E8.logical1_read,logical1_read,PRE,branch_current,BJL2,A,1120,1.987629e-05,1.988015e-05,1.987829e-05,1.987830250892857e-05,3.859999999998977e-09,2.7804774675e-16,1.6537500002295177e-22,1.987829e-05
E8.logical1_read,logical1_read,PRE,branch_current,L0,A,1120,-2.736052e-09,3.129949e-09,1.5125925e-10,9.652089518794643e-11,5.866001e-09,1.3477195952562506e-21,-7.680191641187486e-22,1.5125925e-10
E8.logical1_read,logical1_read,PRE,branch_current,L1,A,1120,-1.512566e-05,-1.511724e-05,-1.512153e-05,-1.5121559321428572e-05,8.420000000001183e-09,-2.11512827125e-16,-4.262500000062748e-22,-1.512153e-05
E8.logical1_read,logical1_read,PRE,branch_current,L2,A,1120,1.987434e-05,1.988276e-05,1.987847e-05,1.987844067857143e-05,8.419999999999489e-09,2.7804967287500003e-16,-4.2625000001186505e-22,1.987847e-05
E8.logical1_read,logical1_read,PRE,branch_current,RB,A,1120,3.5e-05,3.5e-05,3.5e-05,3.499999999999998e-05,0.0,4.895625e-16,0.0,3.5e-05
E8.logical1_read,logical1_read,PRE,branch_current,RJ1,A,1120,-2.872867e-09,2.817631e-09,-4.7656705e-11,-3.297020540625002e-11,5.690498e-09,-4.762352394374811e-22,1.9036292175001856e-22,-4.7656705e-11
E8.logical1_read,logical1_read,PRE,branch_current,RJ2,A,1120,-1.341038e-09,1.534301e-09,5.5421205000000005e-11,4.153472007464287e-11,2.875339e-09,5.76808186045004e-22,-1.9839591889249605e-22,5.5421205000000005e-11
E8.logical1_read,logical1_read,PRE,kcl_residual,input,A,1120,,,,,,,,
E8.logical1_read,logical1_read,PRE,kcl_residual,node2,A,1120,,,,,,,,
E8.logical1_read,logical1_read,PRE,kcl_residual,node3,A,1120,,,,,,,,
E8.logical1_read,logical1_read,PRE,kcl_residual,node4,A,1120,,,,,,,,
E8.logical1_read,logical1_read,ACTIVE,branch_current,source,A,2880,-4.561195e-05,7.03865e-05,1.2134284999999999e-05,1.4313685787932686e-05,0.00011599844999999999,5.152625242745873e-16,5.152644132194159e-16,-5.2488915000000005e-11
E8.logical1_read,logical1_read,ACTIVE,branch_current,lin,A,2880,-4.561195e-05,7.03865e-05,1.2134284999999999e-05,1.4313685787932686e-05,0.00011599844999999999,5.152625242745873e-16,5.152644132194159e-16,-5.2488915000000005e-11
E8.logical1_read,logical1_read,ACTIVE,branch_current,BJs,A,2880,-4.561195e-05,7.03865e-05,1.2134284999999999e-05,1.4313685787203616e-05,0.00011599844999999999,5.152625242483408e-16,5.152644131931693e-16,-5.2488915000000005e-11
E8.logical1_read,logical1_read,ACTIVE,branch_current,BJL1,A,2880,-2.055025e-05,5.446824e-05,2.124661e-05,2.210222904129514e-05,7.501849e-05,7.954894371741251e-16,2.51303376299125e-16,1.512153e-05
E8.logical1_read,logical1_read,ACTIVE,branch_current,BJL2,A,2880,6.651722e-06,5.006895e-05,2.4777984999999998e-05,2.7273806483333333e-05,4.3417228e-05,9.815890892750004e-16,2.6621912790000013e-16,1.987829e-05
E8.logical1_read,logical1_read,ACTIVE,branch_current,L0,A,2880,-2.399699e-05,1.596467e-05,-8.5481595e-11,-3.4283623466402275e-08,3.996166e-05,-1.2197156808779392e-18,-1.225159123137311e-18,1.5125925e-10
E8.logical1_read,logical1_read,ACTIVE,branch_current,L1,A,2880,-3.943199e-05,2.785555e-05,-8.499669000000001e-06,-7.77980072346389e-06,6.728754e-05,-2.798870339197002e-16,2.642990269553e-16,-1.512153e-05
E8.logical1_read,logical1_read,ACTIVE,branch_current,L2,A,2880,-4.431993e-06,6.285555e-05,2.6500335e-05,2.7220199295527777e-05,6.728754300000001e-05,9.796754667640003e-16,2.642990276389999e-16,1.987847e-05
E8.logical1_read,logical1_read,ACTIVE,branch_current,RB,A,2880,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.2595625000000004e-15,0.0,3.5e-05
E8.logical1_read,logical1_read,ACTIVE,branch_current,RJ1,A,2880,-1.744445e-05,1.466043e-05,5.629874999999999e-07,-8.742476467313175e-09,3.210488e-05,-3.398770532819386e-19,-3.381620076107493e-19,-4.7656705e-11
E8.logical1_read,logical1_read,ACTIVE,branch_current,RJ2,A,2880,-1.129911e-05,7.64894e-06,8.115960000000001e-11,-1.9323642207414327e-08,1.894805e-05,-6.939096545094348e-19,-6.959041251243758e-19,5.5421205000000005e-11
E8.logical1_read,logical1_read,ACTIVE,kcl_residual,input,A,2880,,,,,,,,
E8.logical1_read,logical1_read,ACTIVE,kcl_residual,node2,A,2880,,,,,,,,
E8.logical1_read,logical1_read,ACTIVE,kcl_residual,node3,A,2880,,,,,,,,
E8.logical1_read,logical1_read,ACTIVE,kcl_residual,node4,A,2880,,,,,,,,
E8.logical1_read,logical1_read,TRANSITION,branch_current,source,A,800,-4.279453e-06,5.287078e-06,1.35107825e-08,1.7158017720249994e-07,9.566531e-06,1.6947793095250149e-18,1.6953035425635775e-18,-5.2488915000000005e-11
E8.logical1_read,logical1_read,TRANSITION,branch_current,lin,A,800,-4.279453e-06,5.287078e-06,1.35107825e-08,1.7158017720249994e-07,9.566531e-06,1.6947793095250149e-18,1.6953035425635775e-18,-5.2488915000000005e-11
E8.logical1_read,logical1_read,TRANSITION,branch_current,BJs,A,800,-4.279453e-06,5.287078e-06,1.35107825e-08,1.7158017720124996e-07,9.566531e-06,1.6947793095125148e-18,1.6953035425510777e-18,-5.2488915000000005e-11
E8.logical1_read,logical1_read,TRANSITION,branch_current,BJL1,A,800,1.050706e-05,1.853588e-05,1.5065e-05,1.4956551300000001e-05,8.028819999999998e-06,1.493771342500002e-16,-1.6491466250000017e-18,1.512153e-05
E8.logical1_read,logical1_read,TRANSITION,branch_current,BJL2,A,800,1.791626e-05,2.296962e-05,1.9966955e-05,1.995698385e-05,5.053359999999999e-06,1.9930683968750028e-16,7.724183125000272e-19,1.987829e-05
E8.logical1_read,logical1_read,TRANSITION,branch_current,L0,A,800,-2.817387e-06,3.98483e-06,2.114003e-07,1.45383846862875e-07,6.8022170000000005e-06,1.4648299480037442e-18,1.463319246244369e-18,1.5125925e-10
E8.logical1_read,logical1_read,TRANSITION,branch_current,L1,A,800,-1.905035e-05,-9.429665e-06,-1.474281e-05,-1.481578641875e-05,9.620685e-06,-1.4797128187500018e-16,3.0549990000000016e-18,-1.512153e-05
E8.logical1_read,logical1_read,TRANSITION,branch_current,L2,A,800,1.594965e-05,2.557033e-05,2.025719e-05,2.0184213562500002e-05,9.62068e-06,2.0159121793750025e-16,3.054998812499999e-18,1.987847e-05
E8.logical1_read,logical1_read,TRANSITION,branch_current,RB,A,800,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,3.4956250000000044e-16,0.0,3.5e-05
E8.logical1_read,logical1_read,TRANSITION,branch_current,RJ1,A,800,-2.982205e-06,4.051685e-06,-2.779039e-09,3.0815184123750006e-08,7.03389e-06,2.889257943625143e-19,2.894017657037018e-19,-4.7656705e-11
E8.logical1_read,logical1_read,TRANSITION,branch_current,RJ2,A,800,-1.37719e-06,1.943807e-06,1.201738e-07,8.184582147174999e-08,3.320997e-06,8.195479160300006e-19,8.189943967450637e-19,5.5421205000000005e-11
E8.logical1_read,logical1_read,TRANSITION,kcl_residual,input,A,800,,,,,,,,
E8.logical1_read,logical1_read,TRANSITION,kcl_residual,node2,A,800,,,,,,,,
E8.logical1_read,logical1_read,TRANSITION,kcl_residual,node3,A,800,,,,,,,,
E8.logical1_read,logical1_read,TRANSITION,kcl_residual,node4,A,800,,,,,,,,
E8.logical1_read,logical1_read,POST,branch_current,source,A,2400,-1.590851e-06,1.515953e-06,-9.3616e-09,-1.6675878856249987e-09,3.1068039999999997e-06,-3.9870869068733355e-20,-3.829685773017088e-20,-5.2488915000000005e-11
E8.logical1_read,logical1_read,POST,branch_current,lin,A,2400,-1.590851e-06,1.515953e-06,-9.3616e-09,-1.6675878856249987e-09,3.1068039999999997e-06,-3.9870869068733355e-20,-3.829685773017088e-20,-5.2488915000000005e-11
E8.logical1_read,logical1_read,POST,branch_current,BJs,A,2400,-1.590851e-06,1.515953e-06,-9.3616e-09,-1.6675881621250006e-09,3.1068039999999997e-06,-3.9870877363733306e-20,-3.8296866025170833e-20,-5.2488915000000005e-11
E8.logical1_read,logical1_read,POST,branch_current,BJL1,A,2400,1.38974e-05,1.675261e-05,1.5117095000000001e-05,1.5134671008333334e-05,2.85521e-06,4.53852184625e-16,3.9530375000002063e-19,1.512153e-05
E8.logical1_read,logical1_read,POST,branch_current,BJL2,A,2400,1.911005e-05,2.058309e-05,1.987718e-05,1.9875398725e-05,1.4730400000000004e-06,5.960183341875e-16,-8.188718749994036e-20,1.987829e-05
E8.logical1_read,logical1_read,POST,branch_current,L0,A,2400,-9.770949e-07,9.435566e-07,3.1992214999999997e-09,-7.23848692039583e-09,1.9206515e-06,-2.1917836242438444e-19,-2.237142491837595e-19,1.5125925e-10
E8.logical1_read,logical1_read,POST,branch_current,L1,A,2400,-1.65863e-05,-1.369409e-05,-1.5119425000000001e-05,-1.5135978941666668e-05,2.8922100000000016e-06,-4.538874179374999e-16,-4.305370625000157e-19,-1.512153e-05
E8.logical1_read,logical1_read,POST,branch_current,L2,A,2400,1.84137e-05,2.130591e-05,1.9880575e-05,1.9864021058333335e-05,2.89221e-06,5.956750820624999e-16,-4.305370625000258e-19,1.987847e-05
E8.logical1_read,logical1_read,POST,branch_current,RB,A,2400,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.0495624999999998e-15,0.0,3.5e-05
E8.logical1_read,logical1_read,POST,branch_current,RJ1,A,2400,-9.636142e-07,1.008165e-06,7.718236e-10,-3.597497205625035e-10,1.9717792000000003e-06,-4.640469991862828e-21,-3.2113645506753903e-21,-4.7656705e-11
E8.logical1_read,logical1_read,POST,branch_current,RJ2,A,2400,-4.721888e-07,4.62445e-07,7.647462e-10,-4.139146593224999e-09,9.346337999999999e-07,-1.2407274554050244e-19,-1.257346889254399e-19,5.5421205000000005e-11
E8.logical1_read,logical1_read,POST,kcl_residual,input,A,2400,,,,,,,,
E8.logical1_read,logical1_read,POST,kcl_residual,node2,A,2400,,,,,,,,
E8.logical1_read,logical1_read,POST,kcl_residual,node3,A,2400,,,,,,,,
E8.logical1_read,logical1_read,POST,kcl_residual,node4,A,2400,,,,,,,,
E8.logical0_read,logical0_read,PRE,branch_current,source,A,1120,-4.152051e-09,4.020682e-09,6.165271e-11,4.861808500624997e-11,8.172733e-09,6.999485175874757e-22,-1.624187635375246e-22,6.165271e-11
E8.logical0_read,logical0_read,PRE,branch_current,lin,A,1120,-4.152051e-09,4.020682e-09,6.165271e-11,4.861808500624997e-11,8.172733e-09,6.999485175874757e-22,-1.624187635375246e-22,6.165271e-11
E8.logical0_read,logical0_read,PRE,branch_current,BJs,A,1120,-4.152051e-09,4.020682e-09,6.16527e-11,4.861808308660718e-11,8.172733e-09,6.999484907124756e-22,-1.6241865053752518e-22,6.16527e-11
E8.logical0_read,logical0_read,PRE,branch_current,BJL1,A,1120,1.511777e-05,1.512607e-05,1.512178e-05,1.5121770982142857e-05,8.299999999999565e-09,2.115157603125e-16,-1.3743750000121744e-22,1.512178e-05
E8.logical0_read,logical0_read,PRE,branch_current,BJL2,A,1120,1.987653e-05,1.98804e-05,1.9878395e-05,1.9878381749999998e-05,3.869999999999677e-09,2.7804887425e-16,-1.7581249998376615e-22,1.9878395e-05
E8.logical0_read,logical0_read,PRE,branch_current,L0,A,1120,-3.119791e-09,2.727843e-09,-1.5538939999999998e-10,-9.620089572883926e-11,5.847634e-09,-1.3430958220162507e-21,8.304134104837491e-22,-1.5538939999999998e-10
E8.logical0_read,logical0_read,PRE,branch_current,L1,A,1120,-1.512606e-05,-1.511766e-05,-1.512178e-05,-1.5121755598214285e-05,8.399999999999784e-09,-2.11515540125e-16,3.5762500000109337e-22,-1.512178e-05
E8.logical0_read,logical0_read,PRE,branch_current,L2,A,1120,1.987394e-05,1.988234e-05,1.987822e-05,1.9878244401785714e-05,8.400000000001478e-09,2.7804695987499997e-16,3.576249999964766e-22,1.987822e-05
E8.logical0_read,logical0_read,PRE,branch_current,RB,A,1120,3.5e-05,3.5e-05,3.5e-05,3.499999999999998e-05,0.0,4.895625e-16,0.0,3.5e-05
E8.logical0_read,logical0_read,PRE,branch_current,RJ1,A,1120,-2.795294e-09,2.8666e-09,4.45416e-11,3.331499932714288e-11,5.661894e-09,4.809502199549817e-22,-1.4207541004501903e-22,4.45416e-11
E8.logical0_read,logical0_read,PRE,branch_current,RJ2,A,1120,-1.529865e-09,1.337088e-09,-5.3911395e-11,-4.1301889284464285e-11,2.866953e-09,-5.734948074825042e-22,1.805908300799952e-22,-5.3911395e-11
E8.logical0_read,logical0_read,PRE,kcl_residual,input,A,1120,,,,,,,,
E8.logical0_read,logical0_read,PRE,kcl_residual,node2,A,1120,,,,,,,,
E8.logical0_read,logical0_read,PRE,kcl_residual,node3,A,1120,,,,,,,,
E8.logical0_read,logical0_read,PRE,kcl_residual,node4,A,1120,,,,,,,,
E8.logical0_read,logical0_read,ACTIVE,branch_current,source,A,2880,-1.846404e-05,1.64393e-05,-8.8833095e-08,-4.939655298463449e-09,3.490334e-05,-1.7906409612343e-19,-1.812828230245546e-19,6.165271e-11
E8.logical0_read,logical0_read,ACTIVE,branch_current,lin,A,2880,-1.846404e-05,1.64393e-05,-8.8833095e-08,-4.939655298463449e-09,3.490334e-05,-1.7906409612343e-19,-1.812828230245546e-19,6.165271e-11
E8.logical0_read,logical0_read,ACTIVE,branch_current,BJs,A,2880,-1.846404e-05,1.64393e-05,-8.8833095e-08,-4.9396552985757844e-09,3.490334e-05,-1.7906409612747908e-19,-1.8128282266873212e-19,6.16527e-11
E8.logical0_read,logical0_read,ACTIVE,branch_current,BJL1,A,2880,6.394865e-06,2.355943e-05,1.517671e-05,1.5099807080208331e-05,1.7164565e-05,5.434024409500002e-16,-7.926167999999723e-19,1.512178e-05
E8.logical0_read,logical0_read,ACTIVE,branch_current,BJL2,A,2880,1.456228e-05,2.549696e-05,1.9878095e-05,1.9900967645833333e-05,1.093468e-05,7.161855724375002e-16,8.118323750000385e-19,1.9878395e-05
E8.logical0_read,logical0_read,ACTIVE,branch_current,L0,A,2880,-3.814651e-06,3.651967e-06,2.6172585e-09,-1.8625561436847354e-09,7.466618e-06,-6.527720765816505e-20,-5.96851316256646e-20,-1.5538939999999998e-10
E8.logical0_read,logical0_read,ACTIVE,branch_current,L1,A,2880,-2.445594e-05,-6.423215e-06,-1.5121659999999998e-05,-1.5102211000694446e-05,1.8032725e-05,-5.434889626500002e-16,7.060950999999779e-19,-1.512178e-05
E8.logical0_read,logical0_read,ACTIVE,branch_current,L2,A,2880,1.054406e-05,2.857679e-05,1.987834e-05,1.989778900694444e-05,1.803273e-05,7.160735376250003e-16,7.060953749999647e-19,1.987822e-05
E8.logical0_read,logical0_read,ACTIVE,branch_current,RB,A,2880,3.5e-05,3.5e-05,3.5e-05,3.499999999999999e-05,0.0,1.2595625000000004e-15,0.0,3.5e-05
E8.logical0_read,logical0_read,ACTIVE,branch_current,RJ1,A,2880,-3.262006e-06,3.167017e-06,-2.519011e-09,-2.5357330500319573e-09,6.429023e-06,-9.254229169615379e-20,-9.414523252615356e-20,4.45416e-11
E8.logical0_read,logical0_read,ACTIVE,branch_current,RJ2,A,2880,-1.792227e-06,1.720885e-06,2.4346135e-10,-1.3160732454117658e-09,3.5131119999999998e-06,-4.67572571942072e-20,-4.481712086664471e-20,-5.3911395e-11
E8.logical0_read,logical0_read,ACTIVE,kcl_residual,input,A,2880,,,,,,,,
E8.logical0_read,logical0_read,ACTIVE,kcl_residual,node2,A,2880,,,,,,,,
E8.logical0_read,logical0_read,ACTIVE,kcl_residual,node3,A,2880,,,,,,,,
E8.logical0_read,logical0_read,ACTIVE,kcl_residual,node4,A,2880,,,,,,,,
E8.logical0_read,logical0_read,TRANSITION,branch_current,source,A,800,-2.847703e-07,4.173635e-07,7.553523e-09,1.6131597527687503e-08,7.021338e-07,1.6014277402687556e-19,1.595270175857505e-19,6.165271e-11
